,year,mmwr_week,Reporting Area,"Meningococcal diseases, invasive, all serogroups current week","Meningococcal diseases, invasive, all serogroups previous 52 weeks median ","Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum ","Meningococcal diseases, invasive, all serogroups cummulative for 2006","Meningococcal diseases, invasive, all serogroups cummulative for 2005","Meningococcal diseases, invasive, serogroup unknown current week","Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median ","Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum ","Meningococcal diseases, invasive, serogroup unknown cummulative for 2006","Meningococcal diseases, invasive, serogroup unknown cummulative for 2005",Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2006,Pertussis cummulative for 2005
71,2006,19,Colo.,0,0,2,11,11,0,0,1,2,0,0,23,40,428,590
72,2006,19,Idaho,0,0,2,1,2,0,0,2,1,2,0,2,13,20,81
73,2006,19,Mont.,1,0,1,2,0,0,0,0,0,0,0,5,29,43,306
74,2006,19,Nev.,0,0,2,0,3,0,0,1,0,0,0,0,6,12,21
75,2006,19,N. Mex.,0,0,1,1,3,0,0,1,0,2,0,2,6,9,97
76,2006,19,Utah,0,0,2,3,6,0,0,1,1,0,0,8,32,0,143
77,2006,19,Wyo.,0,0,2,2,0,0,0,2,2,0,2,1,5,28,12
78,2006,19,PACIFIC,4,5,31,146,151,4,4,25,125,123,4,75,"1,334",293,772
79,2006,19,Alaska,0,0,1,1,1,0,0,1,1,1,1,2,15,28,14
80,2006,19,Calif.,4,2,14,83,76,4,2,14,83,76,0,40,"1,136",46,256
81,2006,19,Hawaii,0,0,1,4,7,0,0,1,4,2,0,3,10,31,60
82,2006,19,Oreg.,0,2,8,39,48,0,1,6,29,26,0,4,33,49,309
83,2006,19,Wash.,0,0,25,19,19,0,0,11,8,18,3,12,195,139,133
84,2006,19,Amer. Samoa,U,0,1,0,0,U,0,1,U,U,U,0,0,U,U
85,2006,19,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,19,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2006,19,P.R.,0,0,1,3,5,0,0,1,3,5,0,0,1,0,4
88,2006,19,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,20,UNITED STATES,12,22,86,522,618,6,14,57,349,367,71,442,"2,860","3,991","7,374"
23,2006,20,NEW ENGLAND,2,1,5,18,35,0,0,2,15,12,8,29,83,435,451
24,2006,20,Conn.,1,0,2,5,9,0,0,2,2,1,0,1,5,15,31
25,2006,20,Maine,0,0,1,2,2,0,0,1,2,2,0,1,5,16,15
26,2006,20,Mass.,1,0,3,9,16,0,0,2,9,4,0,23,43,323,338
27,2006,20,N.H.,0,0,2,2,4,0,0,2,2,4,7,2,36,43,15
28,2006,20,R.I.,0,0,1,0,2,0,0,0,0,0,0,0,17,0,8
29,2006,20,Vt.,0,0,1,0,2,0,0,1,0,1,1,1,8,38,44
30,2006,20,MID. ATLANTIC,0,2,13,67,77,0,2,11,48,58,20,25,137,620,577
31,2006,20,N.J.,0,0,2,2,19,0,0,2,2,19,0,4,10,89,77
32,2006,20,N.Y. (Upstate),0,0,7,17,22,0,0,5,2,8,11,11,123,227,199
33,2006,20,N.Y. City,0,0,5,18,11,0,0,5,18,11,0,2,6,24,37
34,2006,20,Pa.,0,1,5,30,25,0,1,5,26,20,9,10,25,280,264
35,2006,20,E.N. CENTRAL,5,2,10,57,74,3,1,6,41,61,12,54,132,510,"1,647"
36,2006,20,Ill.,0,0,4,13,19,0,0,4,13,19,0,12,35,12,361
37,2006,20,Ind.,1,0,5,9,8,1,0,2,3,3,1,4,75,61,132
38,2006,20,Mich.,0,1,3,12,15,0,0,3,7,9,1,5,23,137,103
39,2006,20,Ohio,4,1,5,23,23,2,0,4,18,21,10,16,30,258,626
40,2006,20,Wis.,0,0,1,0,9,0,0,1,0,9,0,13,41,42,425
41,2006,20,W.N. CENTRAL,2,1,4,31,35,0,1,3,14,16,7,61,541,540,964
42,2006,20,Iowa,0,0,2,8,11,0,0,2,3,3,0,11,55,111,301
43,2006,20,Kans.,0,0,1,1,5,0,0,1,1,5,1,11,28,152,111
44,2006,20,Minn.,2,0,2,6,6,0,0,1,3,1,3,0,485,75,141
45,2006,20,Mo.,0,0,3,10,9,0,0,2,3,5,3,10,43,148,164
46,2006,20,Nebr.,0,0,2,5,3,0,0,1,3,2,0,4,14,45,98
47,2006,20,N. Dak.,0,0,1,1,0,0,0,1,1,0,0,0,26,4,66
48,2006,20,S. Dak.,0,0,1,0,1,0,0,0,0,0,0,1,8,5,83
49,2006,20,S. ATLANTIC,0,4,14,90,102,0,2,7,39,43,5,23,92,358,488
50,2006,20,Del.,0,0,1,2,2,0,0,1,2,2,0,0,1,2,13
51,2006,20,D.C.,0,0,1,0,4,0,0,1,0,3,0,0,3,3,3
52,2006,20,Fla.,0,1,6,37,39,0,0,5,13,13,3,4,14,84,63
53,2006,20,Ga.,0,0,3,11,9,0,0,3,11,9,0,0,3,6,17
54,2006,20,Md.,0,0,2,6,8,0,0,2,3,0,0,3,8,63,94
55,2006,20,N.C.,0,0,11,14,11,0,0,3,3,2,0,0,21,71,27
56,2006,20,S.C.,0,0,2,9,11,0,0,1,3,8,2,5,22,51,173
57,2006,20,Va.,0,0,4,10,14,0,0,3,4,5,0,1,73,74,74
58,2006,20,W. Va.,0,0,1,1,4,0,0,1,0,1,0,0,5,4,24
59,2006,20,E.S. CENTRAL,0,1,4,16,28,0,1,4,12,19,0,8,24,82,196
60,2006,20,Ala.,0,0,1,4,2,0,0,1,4,1,0,1,7,23,36
61,2006,20,Ky.,0,0,2,5,9,0,0,2,5,9,0,2,10,6,53
62,2006,20,Miss.,0,0,1,1,4,0,0,1,1,4,0,1,4,13,25
63,2006,20,Tenn.,0,0,2,6,13,0,0,2,2,5,0,2,17,40,82
64,2006,20,W.S. CENTRAL,0,2,22,48,58,0,1,6,20,13,3,44,354,275,590
65,2006,20,Ark.,0,0,3,5,8,0,0,2,4,1,0,3,21,30,102
66,2006,20,La.,0,0,4,23,20,0,0,3,12,3,0,0,3,6,15
67,2006,20,Okla.,0,0,3,6,7,0,0,1,0,1,0,0,118,2,0
68,2006,20,Tex.,0,1,16,14,23,0,0,4,4,8,3,38,215,237,473
69,2006,20,MOUNTAIN,0,1,7,37,44,0,0,4,23,10,3,63,231,807,"1,595"
70,2006,20,Ariz.,0,0,4,17,19,0,0,4,17,6,0,15,178,242,288
71,2006,20,Colo.,0,0,2,11,11,0,0,1,2,0,0,23,40,448,608
72,2006,20,Idaho,0,0,2,1,2,0,0,2,1,2,0,2,13,20,84
73,2006,20,Mont.,0,0,1,2,0,0,0,0,0,0,0,4,29,43,329
74,2006,20,Nev.,0,0,2,0,3,0,0,1,0,0,1,0,6,14,24
75,2006,20,N. Mex.,0,0,1,1,3,0,0,1,0,2,0,2,6,9,100
76,2006,20,Utah,0,0,2,3,6,0,0,1,1,0,0,8,32,0,149
77,2006,20,Wyo.,0,0,2,2,0,0,0,2,2,0,2,1,5,31,13
78,2006,20,PACIFIC,3,5,31,158,165,3,4,25,137,135,13,75,"1,334",364,866
79,2006,20,Alaska,0,0,1,1,1,0,0,1,1,1,2,2,15,30,14
80,2006,20,Calif.,3,2,14,95,82,3,2,14,95,82,0,40,"1,136",100,315
81,2006,20,Hawaii,0,0,1,4,7,0,0,1,4,2,0,3,10,33,62
82,2006,20,Oreg.,0,2,8,39,56,0,1,6,29,32,0,4,33,51,342
83,2006,20,Wash.,0,0,25,19,19,0,0,11,8,18,11,12,195,150,133
84,2006,20,Amer. Samoa,U,0,1,0,0,U,0,1,U,U,U,0,0,U,U
85,2006,20,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,20,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2006,20,P.R.,0,0,1,4,6,1,0,1,4,6,0,0,1,0,4
88,2006,20,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,21,UNITED STATES,15,20,83,547,618,6,13,57,361,376,99,440,"2,861","4,152","7,935"
23,2006,21,NEW ENGLAND,1,1,5,20,37,0,0,2,16,13,0,29,83,443,466
24,2006,21,Conn.,1,0,2,6,9,0,0,2,2,1,0,1,5,15,31
25,2006,21,Maine,0,0,1,3,2,0,0,1,3,2,0,1,5,17,15
26,2006,21,Mass.,0,0,3,9,17,0,0,2,9,4,0,23,43,325,350
27,2006,21,N.H.,0,0,2,2,5,0,0,2,2,5,0,2,36,43,18
28,2006,21,R.I.,0,0,1,0,2,0,0,0,0,0,0,0,17,0,8
29,2006,21,Vt.,0,0,1,0,2,0,0,1,0,1,0,1,8,43,44
30,2006,21,MID. ATLANTIC,0,3,13,69,79,0,2,11,50,60,20,26,137,652,595
31,2006,21,N.J.,0,0,2,2,20,0,0,2,2,20,0,4,10,89,81
32,2006,21,N.Y. (Upstate),0,0,7,17,22,0,0,5,2,8,15,11,123,243,205
33,2006,21,N.Y. City,0,0,5,20,11,0,0,5,20,11,0,2,6,25,40
34,2006,21,Pa.,0,1,5,30,26,0,1,5,26,21,5,10,25,295,269
35,2006,21,E.N. CENTRAL,1,2,10,59,76,1,1,6,42,63,25,54,132,540,"1,702"
36,2006,21,Ill.,0,0,4,13,19,0,0,4,13,19,0,11,35,12,375
37,2006,21,Ind.,0,0,5,9,8,0,0,2,3,3,14,4,75,75,138
38,2006,21,Mich.,0,1,3,13,15,0,0,3,7,9,1,5,23,143,107
39,2006,21,Ohio,1,1,5,24,25,1,0,4,19,23,10,16,30,268,631
40,2006,21,Wis.,0,0,1,0,9,0,0,1,0,9,0,12,41,42,451
41,2006,21,W.N. CENTRAL,1,1,4,32,38,0,1,3,13,18,4,61,542,551,"1,015"
42,2006,21,Iowa,0,0,2,8,11,0,0,2,3,3,0,11,55,111,307
43,2006,21,Kans.,0,0,1,1,6,0,0,1,1,6,2,11,28,155,117
44,2006,21,Minn.,1,0,2,7,6,0,0,1,3,1,0,0,485,75,160
45,2006,21,Mo.,0,0,3,10,9,0,0,1,2,5,2,11,42,154,174
46,2006,21,Nebr.,0,0,2,5,4,0,0,1,3,3,0,4,15,47,104
47,2006,21,N. Dak.,0,0,1,1,0,0,0,1,1,0,0,0,26,4,66
48,2006,21,S. Dak.,0,0,1,0,2,0,0,0,0,0,0,1,8,5,87
49,2006,21,S. ATLANTIC,2,4,14,95,106,0,2,7,41,43,25,23,92,384,508
50,2006,21,Del.,0,0,1,3,2,0,0,1,3,2,0,0,1,2,13
51,2006,21,D.C.,0,0,1,0,4,0,0,1,0,3,0,0,3,3,3
52,2006,21,Fla.,0,1,6,37,42,0,0,5,13,13,4,4,14,88,67
53,2006,21,Ga.,0,0,3,11,9,0,0,3,11,9,0,0,3,6,18
54,2006,21,Md.,0,0,2,6,9,0,0,2,3,0,0,4,8,63,100
55,2006,21,N.C.,1,0,11,15,11,0,0,3,3,2,6,0,21,77,27
56,2006,21,S.C.,0,0,2,11,11,0,0,1,4,8,3,5,22,55,181
57,2006,21,Va.,0,0,4,10,14,0,0,3,4,5,12,1,73,86,74
58,2006,21,W. Va.,1,0,1,2,4,0,0,1,0,1,0,0,5,4,25
59,2006,21,E.S. CENTRAL,0,1,4,16,30,0,1,4,12,21,9,8,22,92,213
60,2006,21,Ala.,0,0,1,4,2,0,0,1,4,1,1,1,7,25,36
61,2006,21,Ky.,0,0,2,5,10,0,0,2,5,10,0,2,10,6,57
62,2006,21,Miss.,0,0,1,1,4,0,0,1,1,4,0,1,4,13,27
63,2006,21,Tenn.,0,0,2,6,14,0,0,2,2,6,8,2,14,48,93
64,2006,21,W.S. CENTRAL,2,2,23,51,64,0,1,6,21,14,3,43,355,232,706
65,2006,21,Ark.,0,0,3,5,8,0,0,2,4,1,1,3,21,31,114
66,2006,21,La.,0,0,4,23,22,0,0,3,12,3,0,0,3,6,17
67,2006,21,Okla.,2,0,4,8,10,0,0,1,0,1,0,0,119,2,0
68,2006,21,Tex.,0,1,16,15,24,0,0,4,5,9,2,37,215,193,575
69,2006,21,MOUNTAIN,0,1,7,38,51,0,0,4,24,13,2,62,230,828,"1,738"
70,2006,21,Ariz.,0,0,4,18,20,0,0,4,18,6,0,15,177,250,374
71,2006,21,Colo.,0,0,2,11,12,0,0,1,2,0,0,23,40,448,631
72,2006,21,Idaho,0,0,2,1,3,0,0,2,1,3,2,2,13,22,84
73,2006,21,Mont.,0,0,1,2,0,0,0,0,0,0,0,4,29,43,345
74,2006,21,Nev.,0,0,2,0,5,0,0,1,0,1,0,0,9,20,27
75,2006,21,N. Mex.,0,0,1,1,3,0,0,1,0,2,0,2,6,14,101
76,2006,21,Utah,0,0,2,3,8,0,0,1,1,1,0,8,32,0,163
77,2006,21,Wyo.,0,0,2,2,0,0,0,2,2,0,0,1,5,31,13
78,2006,21,PACIFIC,8,4,29,167,137,5,4,25,142,131,11,72,"1,334",430,992
79,2006,21,Alaska,0,0,1,1,1,0,0,1,1,1,0,2,15,30,17
80,2006,21,Calif.,5,2,14,101,85,5,2,14,101,85,1,36,"1,136",154,370
81,2006,21,Hawaii,0,0,1,4,7,0,0,1,4,2,0,3,10,34,63
82,2006,21,Oreg.,0,1,7,39,25,0,1,4,28,25,3,3,26,55,363
83,2006,21,Wash.,3,0,25,22,19,0,0,11,8,18,7,12,195,157,179
84,2006,21,Amer. Samoa,U,0,1,0,0,U,0,1,U,U,U,0,0,U,U
85,2006,21,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,21,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2006,21,P.R.,0,0,1,4,6,0,0,1,4,6,0,0,1,0,4
88,2006,21,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,22,UNITED STATES,7,20,83,567,652,6,12,57,378,400,72,431,"2,866","4,349","8,374"
23,2006,22,NEW ENGLAND,1,1,5,21,40,1,0,2,17,14,2,30,83,501,490
24,2006,22,Conn.,0,0,2,6,9,0,0,2,2,1,0,1,5,16,32
25,2006,22,Maine,0,0,1,3,2,0,0,1,3,2,0,1,5,21,15
26,2006,22,Mass.,1,0,3,10,19,1,0,2,10,4,0,23,43,355,371
27,2006,22,N.H.,0,0,2,2,6,0,0,2,2,6,1,2,36,64,18
28,2006,22,R.I.,0,0,1,0,2,0,0,0,0,0,0,0,17,0,8
29,2006,22,Vt.,0,0,1,0,2,0,0,1,0,1,1,1,8,45,46
30,2006,22,MID. ATLANTIC,0,3,13,75,84,0,2,11,56,64,18,27,137,690,623
31,2006,22,N.J.,0,0,2,5,21,0,0,2,5,21,0,4,10,95,86
32,2006,22,N.Y. (Upstate),0,0,7,17,24,0,0,5,2,9,15,12,123,258,223
33,2006,22,N.Y. City,0,0,5,23,11,0,0,5,23,11,0,2,6,25,41
34,2006,22,Pa.,0,1,5,30,28,0,1,5,26,23,3,10,25,312,273
35,2006,22,E.N. CENTRAL,2,2,10,63,80,2,1,6,46,67,12,53,132,553,"1,757"
36,2006,22,Ill.,0,0,4,15,21,0,0,4,15,21,0,11,35,13,390
37,2006,22,Ind.,1,0,5,10,8,1,0,2,4,3,6,4,75,81,142
38,2006,22,Mich.,0,1,3,13,15,0,0,3,7,9,1,5,23,144,108
39,2006,22,Ohio,1,1,5,25,27,1,0,4,20,25,5,16,30,273,641
40,2006,22,Wis.,0,0,1,0,9,0,0,1,0,9,0,11,41,42,476
41,2006,22,W.N. CENTRAL,1,1,4,33,38,0,1,3,13,18,1,61,542,564,"1,040"
42,2006,22,Iowa,0,0,2,8,11,0,0,2,3,3,0,11,55,116,311
43,2006,22,Kans.,0,0,1,1,6,0,0,1,1,6,0,11,28,155,121
44,2006,22,Minn.,1,0,2,8,6,0,0,1,3,1,0,0,485,75,163
45,2006,22,Mo.,0,0,3,10,9,0,0,1,2,5,1,11,42,159,179
46,2006,22,Nebr.,0,0,2,5,4,0,0,1,3,3,0,4,15,50,110
47,2006,22,N. Dak.,0,0,1,1,0,0,0,1,1,0,0,0,26,4,66
48,2006,22,S. Dak.,0,0,1,0,2,0,0,0,0,0,0,1,8,5,90
49,2006,22,S. ATLANTIC,0,4,14,97,113,0,2,7,42,46,8,23,92,397,524
50,2006,22,Del.,0,0,1,3,2,0,0,1,3,2,0,0,1,2,13
51,2006,22,D.C.,0,0,1,0,4,0,0,1,0,3,0,0,3,3,4
52,2006,22,Fla.,0,1,6,37,46,0,0,5,13,14,3,4,14,91,69
53,2006,22,Ga.,0,0,3,11,11,0,0,3,11,11,0,0,3,6,19
54,2006,22,Md.,0,0,2,6,10,0,0,2,3,0,0,3,8,64,102
55,2006,22,N.C.,0,0,11,15,11,0,0,3,3,2,0,0,21,77,27
56,2006,22,S.C.,0,0,2,11,11,0,0,1,4,8,0,5,22,57,186
57,2006,22,Va.,0,0,4,11,14,0,0,3,5,5,0,2,73,86,78
58,2006,22,W. Va.,0,0,2,3,4,0,0,1,0,1,5,0,5,11,26
59,2006,22,E.S. CENTRAL,0,1,4,19,33,0,1,4,15,24,0,8,22,93,222
60,2006,22,Ala.,0,0,1,4,3,0,0,1,4,2,0,1,7,25,37
61,2006,22,Ky.,0,0,2,5,11,0,0,2,5,11,0,2,10,6,61
62,2006,22,Miss.,0,0,1,1,4,0,0,1,1,4,0,1,4,13,29
63,2006,22,Tenn.,0,0,2,9,15,0,0,2,5,7,0,2,14,49,95
64,2006,22,W.S. CENTRAL,0,2,23,51,66,0,1,6,21,15,5,42,360,237,786
65,2006,22,Ark.,0,0,3,5,8,0,0,2,4,1,4,3,21,35,117
66,2006,22,La.,0,0,4,23,23,0,0,3,12,4,0,0,3,6,20
67,2006,22,Okla.,0,0,4,8,10,0,0,1,0,1,1,0,124,3,0
68,2006,22,Tex.,0,1,16,15,25,0,0,4,5,9,0,34,215,193,649
69,2006,22,MOUNTAIN,0,1,4,38,55,0,0,4,23,15,22,62,230,861,"1,829"
70,2006,22,Ariz.,0,0,4,18,23,0,0,4,18,8,13,15,177,268,401
71,2006,22,Colo.,0,0,2,11,12,0,0,1,2,0,8,23,40,456,643
72,2006,22,Idaho,0,0,2,1,3,0,0,2,1,3,1,2,13,24,91
73,2006,22,Mont.,0,0,1,2,0,0,0,0,0,0,0,3,29,43,374
74,2006,22,Nev.,0,0,2,0,6,0,0,1,0,1,0,0,9,25,27
75,2006,22,N. Mex.,0,0,1,1,3,0,0,1,0,2,0,2,6,14,104
76,2006,22,Utah,0,0,1,3,8,0,0,1,0,1,0,7,32,0,174
77,2006,22,Wyo.,0,0,2,2,0,0,0,2,2,0,0,1,5,31,15
78,2006,22,PACIFIC,3,4,29,170,143,3,4,25,145,137,4,68,"1,334",453,"1,103"
79,2006,22,Alaska,0,0,1,1,1,0,0,1,1,1,0,2,15,30,18
80,2006,22,Calif.,3,2,14,104,91,3,2,14,104,91,0,33,"1,136",168,419
81,2006,22,Hawaii,0,0,1,4,7,0,0,1,4,2,0,3,10,35,70
82,2006,22,Oreg.,0,1,7,39,25,0,1,4,28,25,1,3,26,60,382
83,2006,22,Wash.,0,0,25,22,19,0,0,11,8,18,3,11,195,160,214
84,2006,22,Amer. Samoa,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
85,2006,22,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,22,Guam,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0
87,2006,22,P.R.,0,0,1,4,6,0,0,1,4,6,0,0,1,0,4
88,2006,22,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,23,UNITED STATES,15,20,83,580,688,10,12,57,382,424,87,417,"2,867","4,536","8,818"
23,2006,23,NEW ENGLAND,0,1,5,22,45,0,0,2,17,16,3,31,83,543,523
24,2006,23,Conn.,0,0,2,6,9,0,0,2,2,1,0,1,5,16,34
25,2006,23,Maine,0,0,1,3,2,0,0,1,3,2,0,1,5,21,15
26,2006,23,Mass.,0,0,3,10,22,0,0,2,10,5,1,23,43,384,390
27,2006,23,N.H.,0,0,2,2,7,0,0,2,2,7,1,2,36,71,19
28,2006,23,R.I.,0,0,1,0,2,0,0,0,0,0,0,0,17,0,11
29,2006,23,Vt.,0,0,1,1,3,0,0,1,0,1,1,1,8,51,54
30,2006,23,MID. ATLANTIC,3,3,13,78,88,2,2,11,58,67,12,27,137,714,647
31,2006,23,N.J.,0,0,2,5,23,0,0,2,5,23,0,4,10,95,90
32,2006,23,N.Y. (Upstate),1,0,7,18,25,0,0,5,2,9,11,12,123,269,240
33,2006,23,N.Y. City,0,0,5,23,11,0,0,5,23,11,0,2,6,25,42
34,2006,23,Pa.,2,1,5,32,29,2,1,5,28,24,1,11,26,325,275
35,2006,23,E.N. CENTRAL,5,2,10,67,87,4,1,6,50,73,4,51,133,560,"1,810"
36,2006,23,Ill.,0,0,4,15,22,0,0,4,15,22,0,11,35,13,401
37,2006,23,Ind.,2,0,5,12,11,2,0,2,6,5,3,4,75,84,146
38,2006,23,Mich.,1,1,3,14,16,1,0,3,8,10,1,5,23,148,111
39,2006,23,Ohio,2,1,5,26,28,1,0,4,21,26,0,16,30,273,648
40,2006,23,Wis.,0,0,1,0,10,0,0,1,0,10,0,10,41,42,504
41,2006,23,W.N. CENTRAL,0,2,4,35,42,0,1,3,14,20,2,61,542,590,"1,130"
42,2006,23,Iowa,0,0,2,9,11,0,0,2,3,3,0,11,55,131,316
43,2006,23,Kans.,0,0,1,1,7,0,0,1,1,7,2,11,28,159,126
44,2006,23,Minn.,0,0,2,8,6,0,0,1,3,1,0,0,485,75,214
45,2006,23,Mo.,0,0,3,11,12,0,0,1,3,6,0,11,42,163,189
46,2006,23,Nebr.,0,0,2,5,4,0,0,1,3,3,0,4,15,53,124
47,2006,23,N. Dak.,0,0,1,1,0,0,0,1,1,0,0,0,26,4,66
48,2006,23,S. Dak.,0,0,1,0,2,0,0,0,0,0,0,1,8,5,95
49,2006,23,S. ATLANTIC,3,3,14,100,119,1,2,7,41,50,14,23,92,418,538
50,2006,23,Del.,0,0,1,3,2,0,0,1,3,2,0,0,1,2,13
51,2006,23,D.C.,0,0,1,0,4,0,0,1,0,3,0,0,3,3,4
52,2006,23,Fla.,2,1,6,39,48,1,0,5,14,15,3,4,14,94,71
53,2006,23,Ga.,0,0,3,11,12,0,0,3,11,12,0,0,3,7,20
54,2006,23,Md.,0,0,2,6,11,0,0,1,1,0,0,3,9,65,108
55,2006,23,N.C.,0,0,11,15,11,0,0,3,3,2,10,0,21,87,27
56,2006,23,S.C.,0,0,2,11,11,0,0,1,4,8,0,5,22,62,187
57,2006,23,Va.,1,0,4,12,15,0,0,3,5,6,1,1,73,87,79
58,2006,23,W. Va.,0,0,2,3,5,0,0,1,0,2,0,0,5,11,29
59,2006,23,E.S. CENTRAL,0,1,4,19,34,0,1,4,15,25,3,7,22,98,233
60,2006,23,Ala.,0,0,1,4,3,0,0,1,4,2,0,1,7,25,37
61,2006,23,Ky.,0,0,2,5,12,0,0,2,5,12,0,1,10,6,64
62,2006,23,Miss.,0,0,1,1,4,0,0,1,1,4,0,1,4,13,31
63,2006,23,Tenn.,0,0,2,9,15,0,0,2,5,7,3,2,14,54,101
64,2006,23,W.S. CENTRAL,0,2,23,51,70,0,0,6,21,17,9,39,360,251,863
65,2006,23,Ark.,0,0,3,5,8,0,0,2,4,1,2,3,21,36,123
66,2006,23,La.,0,0,4,23,23,0,0,3,12,4,0,0,3,6,22
67,2006,23,Okla.,0,0,4,8,11,0,0,1,0,2,7,0,124,10,0
68,2006,23,Tex.,0,1,16,15,28,0,0,4,5,10,0,32,215,199,718
69,2006,23,MOUNTAIN,1,1,4,33,57,0,0,4,16,16,26,61,230,890,"1,889"
70,2006,23,Ariz.,0,0,4,11,25,0,0,4,11,9,9,14,177,266,425
71,2006,23,Colo.,1,0,2,12,12,0,0,1,2,0,11,23,40,467,659
72,2006,23,Idaho,0,0,2,1,3,0,0,2,1,3,0,2,13,24,91
73,2006,23,Mont.,0,0,1,2,0,0,0,0,0,0,6,3,19,55,381
74,2006,23,Nev.,0,0,2,1,6,0,0,1,0,1,0,0,9,25,29
75,2006,23,N. Mex.,0,0,1,1,3,0,0,1,0,2,0,2,6,22,108
76,2006,23,Utah,0,0,1,3,8,0,0,1,0,1,0,7,32,0,181
77,2006,23,Wyo.,0,0,2,2,0,0,0,2,2,0,0,1,5,31,15
78,2006,23,PACIFIC,3,4,29,175,146,3,4,25,150,140,14,66,"1,334",472,"1,185"
79,2006,23,Alaska,0,0,1,1,1,0,0,1,1,1,2,2,15,33,21
80,2006,23,Calif.,3,2,14,109,93,3,2,14,109,93,0,31,"1,136",168,444
81,2006,23,Hawaii,0,0,1,4,7,0,0,1,4,2,0,3,10,36,75
82,2006,23,Oreg.,0,1,7,39,26,0,1,4,28,26,4,3,26,67,406
83,2006,23,Wash.,0,0,25,22,19,0,0,11,8,18,8,11,195,168,239
84,2006,23,Amer. Samoa,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
85,2006,23,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,23,Guam,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2
87,2006,23,P.R.,0,0,1,4,6,0,0,1,4,6,0,0,1,0,4
88,2006,23,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,24,UNITED STATES,12,20,84,600,717,8,13,58,394,440,129,400,"2,867","5,204","9,260"
23,2006,24,NEW ENGLAND,2,1,3,24,47,0,0,2,17,17,0,30,83,558,547
24,2006,24,Conn.,2,0,2,8,10,0,0,2,2,1,0,1,5,16,36
25,2006,24,Maine,0,0,1,3,2,0,0,1,3,2,0,1,5,22,15
26,2006,24,Mass.,0,0,2,10,22,0,0,2,10,5,0,23,43,391,411
27,2006,24,N.H.,0,0,2,2,7,0,0,2,2,7,0,2,36,71,20
28,2006,24,R.I.,0,0,1,0,2,0,0,0,0,0,0,0,17,0,11
29,2006,24,Vt.,0,0,1,1,4,0,0,1,0,2,0,1,10,58,54
30,2006,24,MID. ATLANTIC,2,3,13,82,90,4,2,11,62,69,16,27,137,737,654
31,2006,24,N.J.,0,0,2,5,23,0,0,2,5,23,0,4,10,95,90
32,2006,24,N.Y. (Upstate),0,0,7,20,26,2,0,5,4,10,12,11,123,281,244
33,2006,24,N.Y. City,0,0,5,23,12,0,0,5,23,12,0,2,6,25,42
34,2006,24,Pa.,2,1,5,34,29,2,1,5,30,24,4,11,26,336,278
35,2006,24,E.N. CENTRAL,0,3,10,68,92,0,2,6,50,78,18,48,133,589,"1,853"
36,2006,24,Ill.,0,0,4,16,22,0,0,4,16,22,0,11,35,20,419
37,2006,24,Ind.,0,0,5,12,11,0,0,2,6,5,3,4,75,87,146
38,2006,24,Mich.,0,1,3,14,16,0,0,3,7,10,4,5,23,156,114
39,2006,24,Ohio,0,1,5,26,28,0,0,4,21,26,11,16,30,284,658
40,2006,24,Wis.,0,0,2,0,15,0,0,2,0,15,0,10,41,42,516
41,2006,24,W.N. CENTRAL,0,1,4,36,45,0,1,3,15,21,3,61,542,605,"1,218"
42,2006,24,Iowa,0,0,2,9,12,0,0,2,3,4,0,11,55,137,321
43,2006,24,Kans.,0,0,1,1,7,0,0,1,1,7,1,11,28,160,130
44,2006,24,Minn.,0,0,2,8,6,0,0,1,3,1,0,0,485,75,273
45,2006,24,Mo.,0,0,2,12,14,0,0,2,4,6,0,10,42,165,197
46,2006,24,Nebr.,0,0,2,5,4,0,0,1,3,3,2,4,15,55,129
47,2006,24,N. Dak.,0,0,1,1,0,0,0,1,1,0,0,0,26,4,66
48,2006,24,S. Dak.,0,0,1,0,2,0,0,0,0,0,0,1,8,9,102
