,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2016,Lyme disease cummulative for 2015,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2016,Malaria cummulative for 2015,"Meningococcal disease, invasive�, All groups current week","Meningococcal disease, invasive�, All groups previous 52 weeks median ","Meningococcal disease, invasive�, All groups previous 52 weeks maximum ","Meningococcal disease, invasive�, All groups cummulative for 2016","Meningococcal disease, invasive�, All groups cummulative for 2015"
46,2016,19,Nebr.,0,0,2,2,1,0,0,1,1,1,0,0,1,0,1
47,2016,19,N. Dak.,0,0,4,0,2,0,0,1,0,1,0,0,0,0,0
48,2016,19,S. Dak.,0,0,1,1,0,0,0,1,3,1,0,0,1,1,0
49,2016,19,S. ATLANTIC,35,72,231,609,537,7,7,17,97,70,2,1,3,24,33
50,2016,19,Del.,6,8,31,110,61,0,0,2,7,0,0,0,0,0,0
51,2016,19,D.C.,N,0,0,N,N,0,0,1,3,4,0,0,0,0,3
52,2016,19,Fla.,4,3,15,32,28,1,1,3,11,12,1,0,2,7,13
53,2016,19,Ga.,0,0,1,0,0,0,1,6,11,12,0,0,2,6,8
54,2016,19,Md.,13,26,114,248,225,4,2,9,41,22,0,0,1,1,1
55,2016,19,N.C.,0,2,56,33,26,0,0,6,9,7,0,0,1,1,3
56,2016,19,S.C.,1,1,3,17,11,0,0,1,2,1,0,0,2,3,0
57,2016,19,Va.,11,24,120,143,155,2,1,5,12,12,1,0,2,6,5
58,2016,19,W. Va.,0,3,24,26,31,0,0,1,1,0,0,0,1,0,0
59,2016,19,E.S. CENTRAL,0,2,12,34,18,0,0,4,10,8,0,0,2,7,6
60,2016,19,Ala.,0,1,4,20,13,0,0,2,4,3,0,0,1,3,4
61,2016,19,Ky.,0,1,6,9,5,0,0,1,1,2,0,0,1,1,1
62,2016,19,Miss.,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
63,2016,19,Tenn.,0,0,4,5,0,0,0,2,3,3,0,0,1,3,1
64,2016,19,W.S. CENTRAL,0,1,6,6,2,0,2,9,23,15,0,0,3,14,18
65,2016,19,Ark.,0,0,0,0,0,0,0,2,1,2,0,0,1,1,1
66,2016,19,La.,0,0,0,0,0,0,0,2,4,3,0,0,2,2,4
67,2016,19,Okla.,0,0,0,0,0,0,0,1,1,2,0,0,1,1,2
68,2016,19,Tex.,0,1,6,6,2,0,1,8,17,8,0,0,3,10,11
69,2016,19,MOUNTAIN,0,1,2,8,13,1,1,6,6,11,0,0,2,5,8
70,2016,19,Ariz.,0,0,2,2,6,1,0,2,3,3,0,0,1,1,2
71,2016,19,Colo.,0,0,0,0,0,0,0,5,0,4,0,0,1,1,2
72,2016,19,Idaho,0,0,2,4,3,0,0,2,0,0,0,0,0,0,0
73,2016,19,Mont.,0,0,1,1,0,0,0,1,3,1,0,0,1,0,0
74,2016,19,Nev.,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1
75,2016,19,N. Mex.,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
76,2016,19,Utah,0,0,1,1,2,0,0,2,0,2,0,0,1,2,1
77,2016,19,Wyo.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
78,2016,19,PACIFIC,0,2,15,29,45,0,3,7,37,38,1,2,6,44,45
79,2016,19,Alaska,0,0,2,3,2,0,0,2,1,1,0,0,2,2,2
80,2016,19,Calif.,0,1,12,9,29,0,2,6,16,29,1,1,5,29,25
81,2016,19,Hawaii,N,0,0,N,N,0,0,1,0,0,0,0,2,0,2
82,2016,19,Oreg.,0,1,4,16,14,0,0,2,7,6,0,0,3,7,12
83,2016,19,Wash.,0,0,3,1,0,0,0,3,13,2,0,0,2,6,4
84,2016,19,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,19,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,19,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,19,P.R.,N,0,0,N,N,0,0,5,0,0,0,0,0,0,0
88,2016,19,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,20,UNITED STATES,350,505,"2,504","4,679","4,603",17,25,58,329,295,4,6,19,145,180
23,2016,20,NEW ENGLAND,2,105,746,463,"1,492",0,2,7,30,16,0,0,2,10,13
24,2016,20,Conn.,0,26,186,142,381,0,0,2,1,2,0,0,1,2,3
25,2016,20,Maine,1,16,79,118,127,0,0,3,6,0,0,0,2,1,1
26,2016,20,Mass.,0,26,416,9,661,0,1,4,16,13,0,0,2,7,6
27,2016,20,N.H.,0,1,65,30,152,0,0,3,4,0,0,0,1,0,0
28,2016,20,R.I.,0,11,77,135,104,0,0,3,2,1,0,0,1,0,2
29,2016,20,Vt.,1,8,59,29,67,0,0,1,1,0,0,0,0,0,1
30,2016,20,MID. ATLANTIC,317,251,"1,256","3,270","1,921",5,7,16,70,72,0,0,4,11,16
31,2016,20,N.J.,0,55,372,486,753,0,1,5,5,17,0,0,2,2,4
32,2016,20,N.Y. (Upstate),48,46,231,397,244,1,1,7,12,16,0,0,1,2,4
33,2016,20,N.Y. City,1,14,563,590,109,2,4,12,43,29,0,0,2,3,3
34,2016,20,Pa.,268,107,764,"1,797",815,2,0,3,10,10,0,0,2,4,5
35,2016,20,E.N. CENTRAL,2,18,244,178,312,0,2,7,31,32,0,1,4,17,25
36,2016,20,Ill.,0,3,29,16,33,0,1,3,10,14,0,0,2,6,5
37,2016,20,Ind.,0,1,17,5,20,0,0,2,1,3,0,0,1,3,3
38,2016,20,Mich.,0,2,11,24,9,0,0,2,5,4,0,0,1,1,2
39,2016,20,Ohio,2,2,18,22,16,0,1,3,12,9,0,0,2,4,10
40,2016,20,Wis.,0,12,184,111,234,0,0,1,3,2,0,0,1,3,5
41,2016,20,W.N. CENTRAL,0,16,179,32,224,0,1,5,8,22,0,0,2,4,16
42,2016,20,Iowa,0,2,28,22,42,0,0,2,3,3,0,0,1,2,4
43,2016,20,Kans.,0,0,3,6,3,0,0,1,1,2,0,0,1,1,2
44,2016,20,Minn.,0,15,150,0,174,0,0,4,0,7,0,0,1,0,3
45,2016,20,Mo.,0,0,2,0,0,0,0,3,0,6,0,0,1,0,6
46,2016,20,Nebr.,0,0,2,2,1,0,0,1,1,1,0,0,1,0,1
47,2016,20,N. Dak.,0,0,4,0,4,0,0,1,0,1,0,0,0,0,0
48,2016,20,S. Dak.,0,0,1,2,0,0,0,1,3,2,0,0,1,1,0
49,2016,20,S. ATLANTIC,27,72,231,654,575,10,7,17,108,78,0,1,4,25,33
50,2016,20,Del.,6,8,31,117,69,1,0,2,9,0,0,0,0,0,0
51,2016,20,D.C.,N,0,0,N,N,0,0,1,3,4,0,0,0,0,3
52,2016,20,Fla.,2,3,15,34,29,1,1,3,12,14,0,0,2,7,13
53,2016,20,Ga.,0,0,2,0,0,0,1,6,11,14,0,0,3,7,8
54,2016,20,Md.,9,26,114,266,241,8,3,9,49,24,0,0,1,1,1
55,2016,20,N.C.,0,2,56,33,28,0,0,6,9,8,0,0,1,1,3
56,2016,20,S.C.,0,1,3,17,13,0,0,1,2,1,0,0,2,3,0
57,2016,20,Va.,10,24,120,154,164,0,1,5,12,13,0,0,2,6,5
58,2016,20,W. Va.,0,3,24,33,31,0,0,1,1,0,0,0,1,0,0
59,2016,20,E.S. CENTRAL,1,2,11,37,16,0,0,4,11,10,0,0,2,7,6
60,2016,20,Ala.,1,0,3,21,9,0,0,2,4,4,0,0,1,3,4
61,2016,20,Ky.,0,1,6,9,7,0,0,1,1,2,0,0,1,1,1
62,2016,20,Miss.,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
63,2016,20,Tenn.,0,0,4,7,0,0,0,2,4,4,0,0,1,3,1
64,2016,20,W.S. CENTRAL,0,1,6,6,4,0,2,9,24,15,2,1,3,18,20
65,2016,20,Ark.,0,0,0,0,0,0,0,2,1,2,0,0,1,1,2
66,2016,20,La.,0,0,1,0,1,0,0,2,4,3,0,0,1,2,4
67,2016,20,Okla.,0,0,0,0,0,0,0,1,1,2,0,0,1,1,2
68,2016,20,Tex.,0,1,6,6,3,0,1,8,18,8,2,0,3,14,12
69,2016,20,MOUNTAIN,0,1,2,8,13,0,1,6,7,11,0,0,2,5,9
70,2016,20,Ariz.,0,0,2,2,6,0,0,2,4,3,0,0,1,1,2
71,2016,20,Colo.,0,0,0,0,0,0,0,5,0,4,0,0,1,1,3
72,2016,20,Idaho,0,0,2,4,3,0,0,2,0,0,0,0,0,0,0
73,2016,20,Mont.,0,0,1,1,0,0,0,1,3,1,0,0,1,0,0
74,2016,20,Nev.,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1
75,2016,20,N. Mex.,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
76,2016,20,Utah,0,0,1,1,2,0,0,2,0,2,0,0,1,2,1
77,2016,20,Wyo.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
78,2016,20,PACIFIC,1,2,25,31,46,2,2,22,40,39,2,2,11,48,42
79,2016,20,Alaska,0,0,2,3,2,1,0,2,2,1,1,0,2,3,2
80,2016,20,Calif.,0,1,12,9,30,0,2,6,17,31,0,1,5,30,26
81,2016,20,Hawaii,N,0,0,N,N,0,0,1,0,0,0,0,2,1,2
82,2016,20,Oreg.,1,1,3,18,14,0,0,2,7,7,0,0,3,7,12
83,2016,20,Wash.,0,0,24,1,0,1,0,21,14,0,1,0,10,7,0
84,2016,20,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,20,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,20,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,20,P.R.,N,0,0,N,N,0,0,5,0,0,0,0,0,0,0
88,2016,20,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,21,UNITED STATES,120,508,"2,514","5,015","5,253",5,24,58,342,321,2,6,19,151,187
23,2016,21,NEW ENGLAND,0,95,746,482,"1,667",0,2,7,31,19,0,0,2,10,13
24,2016,21,Conn.,0,22,186,151,423,0,0,2,1,2,0,0,1,2,3
25,2016,21,Maine,0,16,79,127,144,0,0,3,7,3,0,0,2,1,1
26,2016,21,Mass.,0,25,416,9,739,0,1,4,16,13,0,0,2,7,6
27,2016,21,N.H.,0,1,63,30,177,0,0,3,4,0,0,0,1,0,0
28,2016,21,R.I.,0,11,77,136,110,0,0,3,2,1,0,0,1,0,2
29,2016,21,Vt.,0,8,59,29,74,0,0,1,1,0,0,0,0,0,1
30,2016,21,MID. ATLANTIC,97,260,"1,256","3,484","2,119",2,7,16,73,80,1,0,4,12,17
31,2016,21,N.J.,0,51,372,486,839,0,1,5,5,17,0,0,2,2,4
32,2016,21,N.Y. (Upstate),37,47,231,437,269,0,1,7,12,17,0,0,1,2,4
33,2016,21,N.Y. City,3,14,563,593,119,2,4,12,45,34,1,0,2,4,4
34,2016,21,Pa.,57,117,764,"1,968",892,0,0,3,11,12,0,0,2,4,5
35,2016,21,E.N. CENTRAL,1,19,247,216,411,0,2,7,34,34,0,1,4,20,28
36,2016,21,Ill.,0,3,29,21,44,0,1,3,10,15,0,0,2,7,7
37,2016,21,Ind.,0,1,17,6,29,0,0,2,3,3,0,0,2,5,3
38,2016,21,Mich.,0,3,11,28,11,0,0,2,6,4,0,0,1,1,3
39,2016,21,Ohio,0,2,18,24,18,0,1,3,12,10,0,0,2,4,10
40,2016,21,Wis.,1,13,184,137,309,0,0,1,3,2,0,0,1,3,5
41,2016,21,W.N. CENTRAL,0,16,192,37,307,0,1,5,8,24,0,0,2,4,16
42,2016,21,Iowa,0,2,28,25,57,0,0,2,3,4,0,0,1,2,4
43,2016,21,Kans.,0,0,3,8,5,0,0,1,1,2,0,0,1,1,2
44,2016,21,Minn.,0,14,163,0,238,0,0,4,0,8,0,0,1,0,3
45,2016,21,Mo.,0,0,2,0,0,0,0,3,0,6,0,0,1,0,6
46,2016,21,Nebr.,0,0,2,2,1,0,0,1,1,1,0,0,1,0,1
47,2016,21,N. Dak.,0,0,4,0,5,0,0,1,0,1,0,0,0,0,0
48,2016,21,S. Dak.,0,0,1,2,1,0,0,1,3,2,0,0,1,1,0
49,2016,21,S. ATLANTIC,21,72,231,712,662,1,7,17,112,86,0,1,4,26,33
50,2016,21,Del.,10,8,31,133,79,0,0,2,9,0,0,0,0,0,0
51,2016,21,D.C.,N,0,0,N,N,0,0,1,3,4,0,0,0,0,3
52,2016,21,Fla.,3,3,15,37,30,0,1,3,12,14,0,0,2,7,13
53,2016,21,Ga.,0,0,2,0,0,0,1,6,11,15,0,0,3,8,8
54,2016,21,Md.,3,26,114,285,277,1,3,9,52,27,0,0,1,1,1
55,2016,21,N.C.,0,2,56,33,43,0,0,6,9,8,0,0,1,1,3
56,2016,21,S.C.,0,1,3,17,14,0,0,1,2,1,0,0,2,3,0
57,2016,21,Va.,5,24,120,174,185,0,1,5,13,17,0,0,2,6,5
58,2016,21,W. Va.,0,3,24,33,34,0,0,1,1,0,0,0,1,0,0
59,2016,21,E.S. CENTRAL,0,2,11,37,18,1,0,4,12,11,0,0,2,7,6
60,2016,21,Ala.,0,0,3,21,9,0,0,2,4,4,0,0,1,3,4
61,2016,21,Ky.,0,1,6,9,8,0,0,1,1,3,0,0,1,1,1
62,2016,21,Miss.,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
63,2016,21,Tenn.,0,0,4,7,1,1,0,2,5,4,0,0,1,3,1
64,2016,21,W.S. CENTRAL,0,1,6,6,4,0,2,13,24,17,0,1,3,18,20
65,2016,21,Ark.,0,0,0,0,0,0,0,2,1,2,0,0,1,1,2
66,2016,21,La.,0,0,1,0,1,0,0,2,4,3,0,0,1,2,4
67,2016,21,Okla.,0,0,0,0,0,0,0,5,1,2,0,0,1,1,2
68,2016,21,Tex.,0,1,6,6,3,0,1,8,18,10,0,0,3,14,12
69,2016,21,MOUNTAIN,0,1,2,8,15,1,1,6,8,11,0,0,2,5,9
70,2016,21,Ariz.,0,0,2,2,6,1,0,2,5,3,0,0,1,1,2
71,2016,21,Colo.,0,0,0,0,0,0,0,5,0,4,0,0,1,1,3
72,2016,21,Idaho,0,0,2,4,5,0,0,2,0,0,0,0,0,0,0
73,2016,21,Mont.,0,0,1,1,0,0,0,1,3,1,0,0,1,0,0
74,2016,21,Nev.,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1
75,2016,21,N. Mex.,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
76,2016,21,Utah,0,0,1,1,2,0,0,2,0,2,0,0,1,2,1
77,2016,21,Wyo.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
78,2016,21,PACIFIC,1,2,24,33,50,0,2,22,40,39,1,2,11,49,45
79,2016,21,Alaska,1,0,2,4,3,0,0,2,2,1,0,0,2,3,2
80,2016,21,Calif.,0,1,12,9,34,0,2,6,17,31,0,1,5,30,27
81,2016,21,Hawaii,N,0,0,N,N,0,0,1,0,0,0,0,2,1,2
82,2016,21,Oreg.,0,1,3,19,13,0,0,2,7,7,1,0,3,8,14
83,2016,21,Wash.,0,0,24,1,0,0,0,21,14,0,0,0,10,7,0
84,2016,21,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,21,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,21,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,21,P.R.,N,0,0,N,N,0,0,5,0,0,0,0,0,0,0
88,2016,21,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,22,UNITED STATES,78,456,"2,510","5,275","6,208",10,24,58,369,345,3,6,19,162,195
23,2016,22,NEW ENGLAND,1,89,746,502,"1,964",1,2,7,34,19,0,0,2,10,13
24,2016,22,Conn.,0,20,186,159,491,0,0,2,1,2,0,0,1,2,3
25,2016,22,Maine,1,15,79,136,166,1,0,1,8,3,0,0,2,1,1
26,2016,22,Mass.,0,25,416,12,883,0,1,4,16,13,0,0,2,7,6
27,2016,22,N.H.,0,1,63,30,212,0,0,3,4,0,0,0,1,0,0
28,2016,22,R.I.,0,11,77,136,126,0,0,3,2,1,0,0,1,0,2
29,2016,22,Vt.,0,8,59,29,86,0,0,2,3,0,0,0,0,0,1
30,2016,22,MID. ATLANTIC,55,245,"1,250","3,614","2,458",3,7,16,77,89,1,0,4,14,17
31,2016,22,N.J.,0,48,372,487,"1,033",0,1,5,6,18,0,0,2,2,4
32,2016,22,N.Y. (Upstate),0,43,227,437,287,0,1,7,12,18,0,0,1,2,4
33,2016,22,N.Y. City,1,14,563,594,136,2,3,12,47,40,0,0,2,4,4
34,2016,22,Pa.,54,117,764,"2,096","1,002",1,0,3,12,13,1,0,2,6,5
35,2016,22,E.N. CENTRAL,1,22,247,258,525,1,2,7,41,36,0,1,4,20,31
36,2016,22,Ill.,0,2,29,21,61,0,1,3,12,16,0,0,2,7,9
37,2016,22,Ind.,0,1,17,6,33,0,0,2,4,3,0,0,2,5,3
38,2016,22,Mich.,0,2,11,31,17,0,0,3,8,4,0,0,1,1,3
39,2016,22,Ohio,1,2,18,25,20,1,1,3,13,11,0,0,2,4,10
40,2016,22,Wis.,0,17,184,175,394,0,0,1,4,2,0,0,1,3,6
41,2016,22,W.N. CENTRAL,0,13,192,39,410,0,1,5,8,26,0,0,2,4,17
42,2016,22,Iowa,0,2,28,28,79,0,0,2,3,4,0,0,1,2,4
43,2016,22,Kans.,0,0,3,8,6,0,0,1,1,2,0,0,1,1,3
44,2016,22,Minn.,0,9,163,0,317,0,0,4,0,10,0,0,1,0,3
45,2016,22,Mo.,0,0,2,0,0,0,0,3,0,6,0,0,1,0,6
46,2016,22,Nebr.,0,0,2,1,1,0,0,1,1,1,0,0,1,0,1
47,2016,22,N. Dak.,0,0,4,0,5,0,0,1,0,1,0,0,0,0,0
48,2016,22,S. Dak.,0,0,1,2,2,0,0,1,3,2,0,0,1,1,0
49,2016,22,S. ATLANTIC,20,71,231,771,756,3,7,17,116,90,1,1,4,29,34
50,2016,22,Del.,4,8,31,139,87,0,0,2,9,0,0,0,0,0,0
51,2016,22,D.C.,N,0,0,N,N,0,0,2,3,5,0,0,0,0,3
52,2016,22,Fla.,1,3,15,38,32,1,1,3,13,14,0,0,2,7,13
53,2016,22,Ga.,0,0,2,0,0,0,1,6,12,15,0,0,3,10,8
54,2016,22,Md.,0,25,114,293,316,0,3,9,52,27,0,0,1,1,1
55,2016,22,N.C.,0,1,56,33,50,0,0,6,9,9,0,0,1,1,4
56,2016,22,S.C.,0,1,3,17,15,0,0,1,2,1,0,0,2,3,0
57,2016,22,Va.,14,24,120,213,215,2,1,5,15,19,1,0,2,7,5
58,2016,22,W. Va.,1,3,24,38,41,0,0,1,1,0,0,0,1,0,0
59,2016,22,E.S. CENTRAL,1,2,11,41,23,0,0,4,12,11,0,0,2,7,6
60,2016,22,Ala.,0,0,3,22,10,0,0,2,4,4,0,0,1,3,4
61,2016,22,Ky.,1,1,6,10,11,0,0,1,1,3,0,0,1,1,1
62,2016,22,Miss.,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
63,2016,22,Tenn.,0,0,4,9,2,0,0,2,5,4,0,0,1,3,1
64,2016,22,W.S. CENTRAL,0,1,6,8,4,0,2,13,25,19,0,1,3,18,21
65,2016,22,Ark.,0,0,0,0,0,0,0,2,1,2,0,0,1,1,2
66,2016,22,La.,0,0,1,0,1,0,0,2,4,4,0,0,1,2,5
67,2016,22,Okla.,0,0,0,0,0,0,0,5,1,2,0,0,1,1,2
68,2016,22,Tex.,0,1,6,8,3,0,1,8,19,11,0,0,3,14,12
69,2016,22,MOUNTAIN,0,1,2,9,15,1,1,6,9,14,0,0,2,6,9
70,2016,22,Ariz.,0,0,2,3,6,1,0,2,6,5,0,0,1,1,2
71,2016,22,Colo.,0,0,0,0,0,0,0,5,0,5,0,0,1,1,3
72,2016,22,Idaho,0,0,1,4,5,0,0,2,0,0,0,0,1,1,0
73,2016,22,Mont.,0,0,1,1,0,0,0,1,3,1,0,0,1,0,0
74,2016,22,Nev.,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1
75,2016,22,N. Mex.,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
76,2016,22,Utah,0,0,1,1,2,0,0,2,0,2,0,0,1,2,1
77,2016,22,Wyo.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
78,2016,22,PACIFIC,0,2,24,33,53,1,2,22,47,41,1,2,11,54,47
79,2016,22,Alaska,0,0,2,4,3,0,0,2,2,1,0,0,2,3,2
80,2016,22,Calif.,0,1,12,8,37,0,2,6,23,33,1,1,5,34,29
81,2016,22,Hawaii,N,0,0,N,N,0,0,1,0,0,0,0,2,1,2
82,2016,22,Oreg.,0,1,3,20,13,0,0,2,7,7,0,0,3,9,14
83,2016,22,Wash.,0,0,24,1,0,1,0,21,15,0,0,0,10,7,0
84,2016,22,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,22,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,22,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,22,P.R.,N,0,0,N,N,0,0,5,0,0,0,0,0,0,0
88,2016,22,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,23,UNITED STATES,187,461,"2,510","5,878","7,412",21,24,58,414,375,4,6,19,171,202
23,2016,23,NEW ENGLAND,0,80,746,540,"2,316",0,2,7,36,23,0,0,2,9,14
24,2016,23,Conn.,0,21,186,193,584,0,0,2,1,4,0,0,1,1,3
25,2016,23,Maine,0,14,79,136,185,0,0,1,8,3,0,0,2,1,1
26,2016,23,Mass.,0,22,416,16,"1,064",0,1,4,18,15,0,0,2,7,7
27,2016,23,N.H.,0,1,63,30,242,0,0,3,4,0,0,0,1,0,0
28,2016,23,R.I.,0,10,77,136,139,0,0,3,2,1,0,0,1,0,2
29,2016,23,Vt.,0,8,59,29,102,0,0,2,3,0,0,0,0,0,1
30,2016,23,MID. ATLANTIC,166,245,"1,250","4,107","2,927",5,6,16,92,100,2,0,4,16,17
31,2016,23,N.J.,0,48,372,674,"1,231",0,1,5,14,22,0,0,2,2,4
32,2016,23,N.Y. (Upstate),71,44,227,515,332,2,1,7,15,18,1,0,1,3,4
33,2016,23,N.Y. City,0,13,563,594,163,3,3,12,50,45,1,0,2,5,4
34,2016,23,Pa.,95,125,764,"2,324","1,201",0,0,3,13,15,0,0,2,6,5
35,2016,23,E.N. CENTRAL,4,20,247,291,659,5,2,7,46,38,0,1,4,21,35
36,2016,23,Ill.,0,2,29,21,80,0,1,3,12,18,0,0,2,7,11
37,2016,23,Ind.,0,1,17,6,42,0,0,2,4,3,0,0,2,5,3
38,2016,23,Mich.,0,2,11,33,19,1,0,3,9,4,0,0,1,2,4
39,2016,23,Ohio,4,2,18,27,28,4,1,3,17,11,0,0,2,4,11
40,2016,23,Wis.,0,16,184,204,490,0,0,1,4,2,0,0,1,3,6
41,2016,23,W.N. CENTRAL,0,9,192,42,525,1,1,5,10,29,0,0,2,5,17
42,2016,23,Iowa,0,2,28,31,107,0,0,2,3,5,0,0,1,2,4
43,2016,23,Kans.,0,0,3,8,8,1,0,1,2,2,0,0,1,1,3
44,2016,23,Minn.,0,4,163,0,402,0,0,4,0,12,0,0,1,0,3
45,2016,23,Mo.,0,0,2,0,0,0,0,3,0,6,0,0,1,0,6
46,2016,23,Nebr.,0,0,2,0,1,0,0,1,2,1,0,0,1,1,1
47,2016,23,N. Dak.,0,0,4,1,5,0,0,1,0,1,0,0,0,0,0
48,2016,23,S. Dak.,0,0,1,2,2,0,0,1,3,2,0,0,1,1,0
49,2016,23,S. ATLANTIC,13,68,231,802,881,7,7,17,129,94,0,1,4,29,35
50,2016,23,Del.,2,8,31,147,106,0,0,2,9,0,0,0,0,0,0
51,2016,23,D.C.,N,0,0,N,N,0,0,2,3,5,0,0,0,0,3
52,2016,23,Fla.,3,3,15,40,33,4,1,3,17,15,0,0,2,7,14
53,2016,23,Ga.,0,0,2,0,2,1,1,6,18,16,0,0,3,10,8
54,2016,23,Md.,0,24,114,293,364,0,3,9,52,28,0,0,1,1,1
55,2016,23,N.C.,0,1,56,33,50,0,0,6,9,9,0,0,1,1,4
56,2016,23,S.C.,0,1,3,17,16,0,0,1,2,1,0,0,2,3,0
57,2016,23,Va.,8,24,120,234,257,2,1,5,18,20,0,0,2,7,5
58,2016,23,W. Va.,0,3,24,38,53,0,0,1,1,0,0,0,1,0,0
59,2016,23,E.S. CENTRAL,1,2,11,41,26,0,0,4,12,12,0,0,2,8,6
60,2016,23,Ala.,0,0,3,22,11,0,0,2,4,4,0,0,1,4,4
61,2016,23,Ky.,0,1,6,10,13,0,0,1,1,3,0,0,1,1,1
62,2016,23,Miss.,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0
63,2016,23,Tenn.,1,0,4,9,2,0,0,2,5,4,0,0,1,3,1
64,2016,23,W.S. CENTRAL,0,1,6,8,4,3,2,13,30,19,1,0,3,19,21
65,2016,23,Ark.,0,0,0,0,0,0,0,2,1,2,0,0,1,1,2
66,2016,23,La.,0,0,1,0,1,0,0,2,5,4,0,0,1,2,5
67,2016,23,Okla.,0,0,0,0,0,0,0,5,1,2,1,0,1,2,2
68,2016,23,Tex.,0,1,6,8,3,3,1,8,23,11,0,0,3,14,12
69,2016,23,MOUNTAIN,1,1,2,10,17,0,1,6,10,14,1,0,2,7,9
70,2016,23,Ariz.,0,0,2,3,6,0,0,2,7,5,0,0,1,1,2
71,2016,23,Colo.,0,0,0,0,0,0,0,5,0,5,1,0,1,2,3
72,2016,23,Idaho,1,0,1,5,5,0,0,2,0,0,0,0,1,1,0
73,2016,23,Mont.,0,0,1,1,1,0,0,1,3,1,0,0,1,0,0
74,2016,23,Nev.,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1
75,2016,23,N. Mex.,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
76,2016,23,Utah,0,0,1,1,2,0,0,2,0,2,0,0,1,2,1
77,2016,23,Wyo.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
78,2016,23,PACIFIC,2,2,24,37,57,0,2,22,49,46,0,2,11,57,48
79,2016,23,Alaska,0,0,2,4,3,0,0,2,2,1,0,0,2,3,2
80,2016,23,Calif.,0,1,12,8,40,0,2,6,25,37,0,1,5,37,29
81,2016,23,Hawaii,N,0,0,N,N,0,0,1,0,0,0,0,2,1,2
82,2016,23,Oreg.,2,1,3,24,14,0,0,2,7,8,0,0,3,9,15
83,2016,23,Wash.,0,0,24,1,0,0,0,21,15,0,0,0,10,7,0
84,2016,23,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,23,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,23,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,23,P.R.,N,0,0,N,N,0,0,5,0,0,0,0,0,0,0
88,2016,23,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,24,UNITED STATES,287,439,"2,507","6,648","9,125",21,25,57,468,407,4,6,19,180,206
23,2016,24,NEW ENGLAND,2,66,746,605,"2,844",0,2,7,38,30,0,0,2,9,15
24,2016,24,Conn.,0,20,186,222,728,0,0,1,1,4,0,0,1,1,4
25,2016,24,Maine,0,14,79,157,211,0,0,1,8,4,0,0,2,1,1
26,2016,24,Mass.,2,18,416,22,"1,337",0,1,4,20,18,0,0,2,7,7
