,year,mmwr_week,Reporting Area,Malaria cummulative for 2003,Malaria cummulative for 2002,Meningococcal Disease cummulative for 2003,Meningococcal Disease cummulative for 2002,Pertussis cummulative for 2003,Pertussis cummulative for 2002,"Rabies, Animal cummulative for 2003","Rabies, Animal cummulative for 2002",Rocky Mountain Spotted Fever cummulative for 2003,Rocky Mountain Spotted Fever cummulative for 2002
65,2003,31,Mont.,0,1,3,2,1,3,13,8,1,1
66,2003,31,Idaho,1,0,6,3,46,46,3,12,1,0
67,2003,31,Wyo.,1,0,2,0,119,9,1,14,2,3
68,2003,31,Colo.,11,19,13,21,203,202,13,26,1,1
69,2003,31,N. Mex.,0,2,6,3,35,110,5,5,0,0
70,2003,31,Ariz.,5,5,14,21,106,98,39,91,1,0
71,2003,31,Utah,2,4,1,1,62,39,6,2,0,0
72,2003,31,Nev.,1,3,6,17,20,26,3,2,0,5
73,2003,31,PACIFIC,99,131,218,236,"1,164",968,121,173,0,1
74,2003,31,Wash.,14,12,17,44,311,291,0,0,0,0
75,2003,31,Oreg.,7,7,37,34,289,122,5,6,0,1
76,2003,31,Calif.,73,104,156,151,555,531,113,141,0,0
77,2003,31,Alaska,0,2,1,1,0,4,3,26,0,0
78,2003,31,Hawaii,5,6,7,6,9,20,0,0,0,0
79,2003,31,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,31,P.R.,0,1,2,5,0,2,45,51,N,N
81,2003,31,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,31,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,31,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,32,UNITED STATES,527,814,"1,038","1,227","3,688","4,644","3,045","4,510",335,558
18,2003,32,NEW ENGLAND,24,46,50,72,350,418,297,522,0,2
19,2003,32,Maine,2,2,5,4,11,5,29,30,0,0
20,2003,32,N.H.,2,6,3,9,25,9,11,25,0,0
21,2003,32,Vt.,0,1,0,4,46,80,21,72,0,0
22,2003,32,Mass.,9,22,32,37,260,290,110,170,0,2
23,2003,32,R.I.,0,3,2,5,7,9,28,40,0,0
24,2003,32,Conn.,11,12,8,13,1,25,98,185,0,0
25,2003,32,MID. ATLANTIC,113,203,133,157,339,192,274,706,15,40
26,2003,32,Upstate N.Y.,32,27,33,36,191,123,211,393,1,0
27,2003,32,N.Y. City,51,124,25,27,0,11,1,10,6,9
28,2003,32,N.J.,10,27,19,23,22,0,62,100,5,14
29,2003,32,Pa.,20,25,56,71,126,58,0,203,3,17
30,2003,32,E.N. CENTRAL,50,114,160,181,278,552,71,74,6,24
31,2003,32,Ohio,11,14,46,57,143,264,31,16,4,10
32,2003,32,Ind.,1,9,32,22,32,40,7,16,0,3
33,2003,32,Ill.,18,48,35,42,0,99,8,14,0,9
34,2003,32,Mich.,16,34,33,28,50,36,23,17,2,2
35,2003,32,Wis.,4,9,14,32,53,113,2,11,0,0
36,2003,32,W.N. CENTRAL,28,46,96,98,192,369,387,309,30,74
37,2003,32,Minn.,15,16,20,22,59,141,22,19,1,0
38,2003,32,Iowa,3,2,16,14,44,103,57,43,2,2
39,2003,32,Mo.,2,12,44,37,51,74,13,29,22,68
40,2003,32,N. Dak.,1,1,1,0,3,5,39,29,0,0
41,2003,32,S. Dak.,2,1,1,2,3,5,67,64,2,0
42,2003,32,Nebr.,0,5,7,18,4,5,58,0,1,4
43,2003,32,Kans.,5,9,7,5,28,36,131,125,2,0
44,2003,32,S. ATLANTIC,161,186,204,187,323,245,"1,524","1,614",216,248
45,2003,32,Del.,1,2,7,6,1,2,26,24,0,0
46,2003,32,Md.,42,65,22,5,45,35,147,257,58,30
47,2003,32,D.C.,7,15,0,0,0,1,0,0,0,0
48,2003,32,Va.,20,17,20,28,64,96,342,346,14,17
49,2003,32,W. Va.,4,3,4,2,6,17,58,114,4,1
50,2003,32,N.C.,13,12,27,20,83,24,489,417,97,141
51,2003,32,S.C.,3,5,19,18,49,28,136,74,12,36
52,2003,32,Ga.,27,28,22,22,23,18,227,264,23,18
53,2003,32,Fla.,44,39,83,86,52,24,99,118,8,5
54,2003,32,E.S. CENTRAL,7,11,51,70,87,146,124,156,43,77
55,2003,32,Ky.,1,4,11,12,28,57,27,17,0,3
56,2003,32,Tenn.,4,2,13,28,41,56,82,108,33,41
57,2003,32,Ala.,2,3,13,16,14,25,15,31,3,11
58,2003,32,Miss.,0,2,14,14,4,8,0,0,7,22
59,2003,32,W.S. CENTRAL,16,38,69,149,279,"1,168",162,776,19,80
60,2003,32,Ark.,4,1,10,20,8,445,25,0,0,21
61,2003,32,La.,3,3,24,30,6,6,0,0,0,0
62,2003,32,Okla.,3,4,12,16,12,34,137,76,18,49
63,2003,32,Tex.,6,30,23,83,253,683,0,700,1,10
64,2003,32,MOUNTAIN,24,34,52,71,617,562,85,172,6,11
65,2003,32,Mont.,0,1,3,2,1,4,13,8,1,1
66,2003,32,Idaho,1,0,6,3,46,46,3,16,1,0
67,2003,32,Wyo.,1,0,2,0,119,10,1,14,2,4
68,2003,32,Colo.,12,19,13,22,205,214,15,26,1,1
69,2003,32,N. Mex.,0,2,6,3,35,112,5,6,0,0
70,2003,32,Ariz.,7,5,15,21,122,98,39,96,1,0
71,2003,32,Utah,2,4,1,2,66,47,6,3,0,0
72,2003,32,Nev.,1,3,6,18,23,31,3,3,0,5
73,2003,32,PACIFIC,104,136,223,242,"1,223",992,121,181,0,2
74,2003,32,Wash.,16,13,20,46,335,296,0,0,0,0
75,2003,32,Oreg.,7,7,37,34,291,125,5,8,0,2
76,2003,32,Calif.,76,108,158,154,588,546,113,147,0,0
77,2003,32,Alaska,0,2,1,2,0,4,3,26,0,0
78,2003,32,Hawaii,5,6,7,6,9,21,0,0,0,0
79,2003,32,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,32,P.R.,0,1,2,5,0,2,47,54,N,N
81,2003,32,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,32,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,32,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,33,UNITED STATES,544,855,"1,056","1,258","3,841","4,839","3,248","4,705",356,606
18,2003,33,NEW ENGLAND,24,55,51,74,364,433,322,542,0,2
19,2003,33,Maine,2,3,5,4,11,5,34,30,0,0
20,2003,33,N.H.,2,6,3,9,30,9,13,27,0,0
21,2003,33,Vt.,0,2,0,4,46,83,21,72,0,0
22,2003,33,Mass.,9,23,33,39,269,301,117,175,0,2
23,2003,33,R.I.,0,3,2,5,7,10,36,42,0,0
24,2003,33,Conn.,11,18,8,13,1,25,101,196,0,0
25,2003,33,MID. ATLANTIC,117,214,133,160,369,216,283,753,16,41
26,2003,33,Upstate N.Y.,34,27,33,37,202,141,220,420,1,0
27,2003,33,N.Y. City,51,135,25,28,0,11,1,10,6,9
28,2003,33,N.J.,10,27,19,23,22,0,62,105,5,15
29,2003,33,Pa.,22,25,56,72,145,64,0,218,4,17
30,2003,33,E.N. CENTRAL,55,119,160,184,281,561,75,87,6,25
31,2003,33,Ohio,13,14,45,57,142,268,33,16,4,10
32,2003,33,Ind.,1,9,33,23,32,40,9,21,0,3
33,2003,33,Ill.,18,51,35,42,0,100,8,16,0,10
34,2003,33,Mich.,19,36,33,30,52,37,23,23,2,2
35,2003,33,Wis.,4,9,14,32,55,116,2,11,0,0
36,2003,33,W.N. CENTRAL,28,47,99,102,198,377,393,313,31,78
37,2003,33,Minn.,15,16,20,24,59,141,24,21,1,0
38,2003,33,Iowa,3,2,16,14,45,106,60,43,2,2
39,2003,33,Mo.,2,13,47,39,56,77,13,29,23,72
40,2003,33,N. Dak.,1,1,1,0,3,5,40,29,0,0
41,2003,33,S. Dak.,2,1,1,2,3,5,67,65,2,0
42,2003,33,Nebr.,0,5,7,18,4,5,58,0,1,4
43,2003,33,Kans.,5,9,7,5,28,38,131,126,2,0
44,2003,33,S. ATLANTIC,166,190,207,193,354,260,"1,665","1,672",223,275
45,2003,33,Del.,2,2,7,6,1,2,26,24,0,0
46,2003,33,Md.,43,67,24,5,49,42,244,267,62,31
47,2003,33,D.C.,8,15,0,0,0,1,0,0,0,0
48,2003,33,Va.,20,17,20,28,64,96,342,369,14,19
49,2003,33,W. Va.,4,3,4,3,6,23,60,118,4,1
50,2003,33,N.C.,13,12,27,24,83,24,514,431,97,164
51,2003,33,S.C.,3,5,19,18,67,28,136,78,12,37
52,2003,33,Ga.,28,29,22,22,28,20,244,265,26,18
53,2003,33,Fla.,45,40,84,87,56,24,99,120,8,5
54,2003,33,E.S. CENTRAL,8,13,52,72,91,154,125,163,45,80
55,2003,33,Ky.,2,5,11,12,31,60,27,18,0,3
56,2003,33,Tenn.,4,3,14,28,42,59,83,108,35,44
57,2003,33,Ala.,2,3,13,17,14,27,15,35,3,11
58,2003,33,Miss.,0,2,14,15,4,8,0,2,7,22
59,2003,33,W.S. CENTRAL,17,40,72,153,297,"1,227",162,798,28,92
60,2003,33,Ark.,4,1,11,20,10,448,25,0,0,21
61,2003,33,La.,3,3,24,31,6,6,0,0,0,0
62,2003,33,Okla.,3,5,12,17,12,34,137,76,27,61
63,2003,33,Tex.,7,31,25,85,269,739,0,722,1,10
64,2003,33,MOUNTAIN,24,35,53,74,630,598,95,187,7,11
65,2003,33,Mont.,0,1,3,2,1,4,14,10,1,1
66,2003,33,Idaho,1,0,6,3,46,50,3,20,1,0
67,2003,33,Wyo.,1,0,2,0,119,10,3,14,2,4
68,2003,33,Colo.,12,20,13,22,209,227,19,29,2,1
69,2003,33,N. Mex.,0,2,6,3,37,116,5,7,0,0
70,2003,33,Ariz.,7,5,15,22,122,103,42,99,1,0
71,2003,33,Utah,2,4,1,4,73,55,6,5,0,0
72,2003,33,Nev.,1,3,7,18,23,33,3,3,0,5
73,2003,33,PACIFIC,105,142,229,246,"1,257","1,013",128,190,0,2
74,2003,33,Wash.,16,13,21,46,343,301,0,0,0,0
75,2003,33,Oreg.,7,7,38,35,317,125,5,11,0,2
76,2003,33,Calif.,77,114,161,157,588,560,120,153,0,0
77,2003,33,Alaska,0,2,1,2,0,4,3,26,0,0
78,2003,33,Hawaii,5,6,8,6,9,23,0,0,0,0
79,2003,33,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,33,P.R.,0,1,2,5,0,2,48,55,N,N
81,2003,33,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,33,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,33,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,34,UNITED STATES,577,890,"1,070","1,293","4,035","5,072","3,379","4,914",376,629
18,2003,34,NEW ENGLAND,27,55,51,74,389,442,340,563,0,2
19,2003,34,Maine,3,3,5,4,12,5,34,31,0,0
20,2003,34,N.H.,2,6,3,9,50,9,13,27,0,0
21,2003,34,Vt.,0,2,0,4,46,85,21,74,0,0
22,2003,34,Mass.,9,23,33,39,273,307,125,183,0,2
23,2003,34,R.I.,1,3,2,5,7,10,41,43,0,0
24,2003,34,Conn.,12,18,8,13,1,26,106,205,0,0
25,2003,34,MID. ATLANTIC,127,226,133,164,392,222,296,791,19,42
26,2003,34,Upstate N.Y.,35,30,33,38,219,146,233,452,2,0
27,2003,34,N.Y. City,59,142,25,29,0,11,1,10,6,9
28,2003,34,N.J.,10,29,19,25,22,0,62,108,5,16
29,2003,34,Pa.,23,25,56,72,151,65,0,221,6,17
30,2003,34,E.N. CENTRAL,57,121,163,189,304,599,94,99,6,26
31,2003,34,Ohio,13,14,45,60,150,285,38,19,4,10
32,2003,34,Ind.,1,9,33,24,32,57,9,21,0,3
33,2003,34,Ill.,19,52,38,42,0,101,11,20,0,11
34,2003,34,Mich.,19,36,33,30,57,37,31,27,2,2
35,2003,34,Wis.,5,10,14,33,65,119,5,12,0,0
36,2003,34,W.N. CENTRAL,32,49,99,107,200,415,410,330,37,82
37,2003,34,Minn.,19,16,20,24,59,176,24,26,1,0
38,2003,34,Iowa,3,3,16,15,45,107,69,47,2,3
39,2003,34,Mo.,2,14,47,39,56,78,18,32,27,75
40,2003,34,N. Dak.,1,1,1,0,3,5,40,29,0,0
41,2003,34,S. Dak.,2,1,1,2,3,5,67,68,3,0
42,2003,34,Nebr.,0,5,7,21,4,6,58,0,2,4
43,2003,34,Kans.,5,9,7,6,30,38,134,128,2,0
44,2003,34,S. ATLANTIC,173,198,210,201,378,280,"1,703","1,754",226,286
45,2003,34,Del.,3,2,7,6,1,2,26,24,0,0
46,2003,34,Md.,45,70,25,6,53,45,244,276,64,31
47,2003,34,D.C.,8,15,0,0,0,1,0,0,0,0
48,2003,34,Va.,20,17,20,29,64,104,342,380,14,21
49,2003,34,W. Va.,4,3,4,3,6,26,62,129,5,1
50,2003,34,N.C.,13,12,27,24,86,27,528,459,97,167
51,2003,34,S.C.,3,5,19,19,67,28,159,83,12,42
52,2003,34,Ga.,28,32,22,22,29,22,244,281,26,18
53,2003,34,Fla.,49,42,86,92,72,25,98,122,8,6
54,2003,34,E.S. CENTRAL,9,15,53,73,91,157,127,163,52,84
55,2003,34,Ky.,3,5,12,12,31,62,28,18,0,3
56,2003,34,Tenn.,4,3,14,29,42,60,84,108,42,48
57,2003,34,Ala.,2,3,13,17,14,27,15,35,3,11
58,2003,34,Miss.,0,4,14,15,4,8,0,2,7,22
59,2003,34,W.S. CENTRAL,18,44,74,156,322,"1,253",167,818,28,92
60,2003,34,Ark.,4,1,11,20,16,448,25,0,0,21
61,2003,34,La.,3,3,25,32,6,7,0,0,0,0
62,2003,34,Okla.,4,6,13,17,12,34,142,79,27,61
63,2003,34,Tex.,7,34,25,87,288,764,0,739,1,10
64,2003,34,MOUNTAIN,27,35,56,76,651,622,107,198,8,13
65,2003,34,Mont.,0,1,3,2,2,4,16,10,1,1
66,2003,34,Idaho,1,0,6,3,51,51,4,22,1,0
67,2003,34,Wyo.,1,0,2,0,119,10,3,14,2,4
68,2003,34,Colo.,13,20,15,23,218,237,21,35,2,2
69,2003,34,N. Mex.,1,2,7,3,41,122,5,7,0,1
70,2003,34,Ariz.,8,5,15,23,122,108,47,102,1,0
71,2003,34,Utah,2,4,1,4,75,56,8,5,1,0
72,2003,34,Nev.,1,3,7,18,23,34,3,3,0,5
73,2003,34,PACIFIC,107,147,231,253,"1,308","1,082",135,198,0,2
74,2003,34,Wash.,16,13,22,50,371,323,0,0,0,0
75,2003,34,Oreg.,7,7,38,35,317,144,5,11,0,2
76,2003,34,Calif.,79,119,162,160,610,588,127,161,0,0
77,2003,34,Alaska,0,2,1,2,0,4,3,26,0,0
78,2003,34,Hawaii,5,6,8,6,10,23,0,0,0,0
79,2003,34,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,34,P.R.,0,1,2,5,0,2,48,57,N,N
81,2003,34,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,34,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,34,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,35,UNITED STATES,640,938,"1,090","1,310","4,264","5,304","3,490","5,122",410,650
18,2003,35,NEW ENGLAND,29,56,51,74,396,462,356,604,0,2
19,2003,35,Maine,3,3,5,4,12,5,34,38,0,0
20,2003,35,N.H.,2,6,3,9,50,9,13,28,0,0
21,2003,35,Vt.,0,2,0,4,48,91,25,77,0,0
22,2003,35,Mass.,9,24,33,39,273,321,125,194,0,2
23,2003,35,R.I.,1,3,2,5,12,10,41,48,0,0
24,2003,35,Conn.,14,18,8,13,1,26,118,219,0,0
25,2003,35,MID. ATLANTIC,154,238,134,164,425,233,300,821,21,42
26,2003,35,Upstate N.Y.,37,30,33,38,237,155,233,473,2,0
27,2003,35,N.Y. City,70,149,26,29,0,11,5,10,6,9
28,2003,35,N.J.,24,34,19,25,31,0,62,112,7,16
29,2003,35,Pa.,23,25,56,72,157,67,0,226,6,17
30,2003,35,E.N. CENTRAL,59,128,167,191,329,622,107,112,9,26
31,2003,35,Ohio,14,15,46,60,161,299,41,20,6,10
32,2003,35,Ind.,2,10,36,24,43,61,16,26,1,3
33,2003,35,Ill.,19,55,38,43,0,103,11,22,0,11
34,2003,35,Mich.,19,38,33,30,60,38,34,32,2,2
35,2003,35,Wis.,5,10,14,34,65,121,5,12,0,0
36,2003,35,W.N. CENTRAL,35,49,101,110,213,447,419,348,40,83
37,2003,35,Minn.,21,16,20,24,59,198,24,28,1,0
38,2003,35,Iowa,3,3,16,16,57,107,75,57,2,3
39,2003,35,Mo.,3,14,48,39,57,87,19,35,29,76
40,2003,35,N. Dak.,1,1,1,0,3,5,41,30,0,0
41,2003,35,S. Dak.,2,1,1,2,3,5,67,69,4,0
42,2003,35,Nebr.,0,5,7,22,4,6,58,0,2,4
43,2003,35,Kans.,5,9,8,7,30,39,135,129,2,0
44,2003,35,S. ATLANTIC,192,214,210,206,407,298,"1,751","1,809",237,297
45,2003,35,Del.,3,2,7,6,1,2,26,24,0,0
46,2003,35,Md.,49,76,24,7,53,49,244,285,67,32
47,2003,35,D.C.,8,15,0,0,0,1,0,0,0,0
48,2003,35,Va.,22,18,20,29,76,107,372,391,14,22
49,2003,35,W. Va.,4,3,4,3,6,26,63,131,5,1
50,2003,35,N.C.,14,14,27,24,87,28,543,476,100,175
51,2003,35,S.C.,3,6,19,20,80,30,159,83,13,42
52,2003,35,Ga.,33,35,22,22,29,22,244,292,30,19
53,2003,35,Fla.,56,45,87,95,75,33,100,127,8,6
54,2003,35,E.S. CENTRAL,11,15,59,74,107,170,129,174,55,90
55,2003,35,Ky.,4,5,13,12,37,73,29,18,0,3
56,2003,35,Tenn.,4,3,16,30,52,62,85,108,41,54
57,2003,35,Ala.,3,3,15,17,14,27,15,46,6,11
58,2003,35,Miss.,0,4,15,15,4,8,0,2,8,22
59,2003,35,W.S. CENTRAL,18,47,74,158,331,"1,300",170,841,39,95
60,2003,35,Ark.,4,1,11,20,16,458,25,2,0,24
61,2003,35,La.,3,3,25,32,6,7,0,0,0,0
62,2003,35,Okla.,4,6,13,17,12,34,145,82,38,61
63,2003,35,Tex.,7,37,25,89,297,801,0,757,1,10
64,2003,35,MOUNTAIN,29,36,56,76,673,651,119,206,9,13
65,2003,35,Mont.,0,1,3,2,2,4,16,10,1,1
66,2003,35,Idaho,1,0,6,3,59,52,11,24,2,0
67,2003,35,Wyo.,1,0,2,0,119,10,4,14,2,4
68,2003,35,Colo.,13,20,15,23,224,254,24,35,2,2
69,2003,35,N. Mex.,1,2,7,3,42,128,5,8,0,1
70,2003,35,Ariz.,10,6,15,23,124,108,47,105,1,0
71,2003,35,Utah,2,4,1,4,80,58,9,7,1,0
72,2003,35,Nev.,1,3,7,18,23,37,3,3,0,5
73,2003,35,PACIFIC,113,155,238,257,"1,383","1,121",139,207,0,2
74,2003,35,Wash.,17,15,22,50,391,335,0,0,0,0
75,2003,35,Oreg.,7,8,38,37,331,151,5,11,0,2
76,2003,35,Calif.,83,124,166,162,651,606,129,170,0,0
77,2003,35,Alaska,0,2,3,2,0,4,5,26,0,0
78,2003,35,Hawaii,6,6,9,6,10,25,0,0,0,0
79,2003,35,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,35,P.R.,0,1,2,5,0,2,48,61,N,N
81,2003,35,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,35,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,35,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,36,UNITED STATES,665,973,"1,132","1,335","4,534","5,492","3,662","5,297",457,678
18,2003,36,NEW ENGLAND,27,57,51,76,489,483,395,625,0,2
19,2003,36,Maine,3,4,5,4,12,7,43,40,0,0
20,2003,36,N.H.,2,6,3,10,57,10,13,29,0,0
21,2003,36,Vt.,1,2,0,4,50,92,26,80,0,0
22,2003,36,Mass.,6,24,33,40,357,338,149,200,0,2
23,2003,36,R.I.,1,3,2,5,12,10,42,53,0,0
24,2003,36,Conn.,14,18,8,13,1,26,122,223,0,0
25,2003,36,MID. ATLANTIC,158,250,138,168,452,251,337,849,22,43
26,2003,36,Upstate N.Y.,38,30,35,38,257,170,270,484,2,0
27,2003,36,N.Y. City,72,160,26,31,0,12,5,10,6,9
28,2003,36,N.J.,24,35,19,25,31,0,62,116,7,16
29,2003,36,Pa.,24,25,58,74,164,69,0,239,7,18
30,2003,36,E.N. CENTRAL,61,130,171,192,366,639,114,122,9,26
31,2003,36,Ohio,14,15,46,60,169,305,41,25,6,10
32,2003,36,Ind.,2,11,37,24,43,67,15,27,1,3
33,2003,36,Ill.,20,56,38,43,0,104,15,25,0,11
34,2003,36,Mich.,19,38,33,30,74,41,36,32,2,2
35,2003,36,Wis.,6,10,17,35,80,122,7,13,0,0
36,2003,36,W.N. CENTRAL,37,50,101,113,233,463,432,357,43,85
37,2003,36,Minn.,21,16,20,27,78,209,24,29,1,0
38,2003,36,Iowa,3,3,16,16,58,108,85,57,2,3
39,2003,36,Mo.,3,14,48,39,57,89,22,37,32,78
40,2003,36,N. Dak.,1,1,1,0,3,5,41,30,0,0
41,2003,36,S. Dak.,2,1,1,2,3,5,67,72,4,0
42,2003,36,Nebr.,0,5,7,22,4,7,58,0,2,4
43,2003,36,Kans.,7,10,8,7,30,40,135,132,2,0
44,2003,36,S. ATLANTIC,204,226,216,212,415,306,"1,811","1,871",273,312
45,2003,36,Del.,3,2,7,6,1,2,26,24,1,1
46,2003,36,Md.,50,79,24,7,53,49,245,288,75,32
47,2003,36,D.C.,8,15,0,0,0,1,0,0,0,0
48,2003,36,Va.,26,18,20,29,76,107,379,403,19,22
49,2003,36,W. Va.,4,3,4,4,6,29,64,133,5,1
50,2003,36,N.C.,18,16,30,25,87,28,559,502,121,188
51,2003,36,S.C.,3,6,19,20,80,31,168,91,13,43
52,2003,36,Ga.,33,38,24,25,30,22,261,299,31,19
53,2003,36,Fla.,59,49,88,96,82,37,109,131,8,6
54,2003,36,E.S. CENTRAL,11,16,59,74,111,172,135,178,61,95
55,2003,36,Ky.,4,5,13,12,37,74,29,18,1,3
56,2003,36,Tenn.,4,3,16,30,55,63,85,108,42,58
57,2003,36,Ala.,3,3,15,17,15,27,21,50,10,11
58,2003,36,Miss.,0,5,15,15,4,8,0,2,8,23
59,2003,36,W.S. CENTRAL,18,51,98,162,355,"1,333",173,859,40,100
60,2003,36,Ark.,4,1,11,21,16,464,25,2,0,28
61,2003,36,La.,3,3,25,32,6,7,0,0,0,0
62,2003,36,Okla.,4,6,13,17,12,34,148,88,39,61
63,2003,36,Tex.,7,41,49,92,321,828,0,769,1,11
64,2003,36,MOUNTAIN,31,36,57,77,688,671,123,218,9,13
65,2003,36,Mont.,0,1,3,2,4,4,19,14,1,1
66,2003,36,Idaho,1,0,6,3,60,52,12,24,2,0
67,2003,36,Wyo.,1,0,2,0,119,10,4,15,2,4
68,2003,36,Colo.,13,20,16,23,230,262,24,35,2,2
69,2003,36,N. Mex.,1,2,7,4,43,138,5,9,0,1
70,2003,36,Ariz.,10,6,15,23,124,108,47,109,1,0
71,2003,36,Utah,4,4,1,4,85,59,9,9,1,0
72,2003,36,Nev.,1,3,7,18,23,38,3,3,0,5
73,2003,36,PACIFIC,118,157,241,261,"1,425","1,174",142,218,0,2
74,2003,36,Wash.,19,15,23,50,414,335,0,0,0,0
75,2003,36,Oreg.,10,8,40,37,339,157,6,12,0,2
76,2003,36,Calif.,83,126,166,165,662,653,129,180,0,0
77,2003,36,Alaska,0,2,3,3,0,4,7,26,0,0
78,2003,36,Hawaii,6,6,9,6,10,25,0,0,0,0
79,2003,36,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,36,P.R.,1,1,2,5,0,2,52,61,N,N
81,2003,36,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,36,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,36,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,37,UNITED STATES,688,"1,024","1,150","1,358","4,730","5,692","4,084","5,509",483,710
18,2003,37,NEW ENGLAND,27,59,52,77,496,503,401,654,0,4
19,2003,37,Maine,3,4,5,4,12,8,43,43,0,0
20,2003,37,N.H.,2,6,3,10,57,10,13,32,0,0
21,2003,37,Vt.,1,2,1,4,54,96,27,81,0,0
22,2003,37,Mass.,6,25,33,41,358,353,153,205,0,3
23,2003,37,R.I.,1,4,2,5,14,10,43,55,0,1
24,2003,37,Conn.,14,18,8,13,1,26,122,238,0,0
25,2003,37,MID. ATLANTIC,167,273,139,169,486,283,651,897,27,46
26,2003,37,Upstate N.Y.,40,31,35,38,269,197,288,509,2,0
27,2003,37,N.Y. City,78,177,27,32,0,12,5,10,7,9
28,2003,37,N.J.,25,37,19,25,39,0,62,121,10,16
29,2003,37,Pa.,24,28,58,74,178,74,296,257,8,21
30,2003,37,E.N. CENTRAL,62,134,173,193,396,671,115,132,9,26
31,2003,37,Ohio,14,15,47,60,178,312,41,29,6,10
32,2003,37,Ind.,2,12,37,24,45,86,15,27,1,3
33,2003,37,Ill.,20,57,38,44,0,109,15,28,0,11
34,2003,37,Mich.,20,40,34,30,75,41,37,34,2,2
35,2003,37,Wis.,6,10,17,35,98,123,7,14,0,0
36,2003,37,W.N. CENTRAL,38,51,106,116,273,483,453,371,52,92
37,2003,37,Minn.,21,16,20,29,106,220,26,30,1,0
38,2003,37,Iowa,4,3,17,17,64,108,89,60,2,3
39,2003,37,Mo.,3,14,52,39,61,94,32,40,41,85
40,2003,37,N. Dak.,1,1,1,0,4,5,45,32,0,0
41,2003,37,S. Dak.,2,1,1,2,3,5,67,74,4,0
42,2003,37,Nebr.,0,5,7,22,5,7,58,0,2,4
43,2003,37,Kans.,7,11,8,7,30,44,136,135,2,0
44,2003,37,S. ATLANTIC,210,236,218,217,432,315,"1,871","1,939",279,326
45,2003,37,Del.,3,2,7,6,1,2,43,24,1,1
46,2003,37,Md.,51,84,24,7,54,53,245,297,80,32
47,2003,37,D.C.,8,15,0,0,0,1,0,0,0,0
48,2003,37,Va.,26,20,20,33,76,107,393,428,19,24
49,2003,37,W. Va.,4,3,4,4,6,29,67,135,5,1
50,2003,37,N.C.,18,16,30,25,90,29,575,516,121,199
51,2003,37,S.C.,3,6,20,21,90,32,172,101,14,44
52,2003,37,Ga.,36,40,25,25,30,23,261,303,31,19
53,2003,37,Fla.,61,50,88,96,85,39,115,135,8,6
54,2003,37,E.S. CENTRAL,12,17,60,75,113,179,136,181,67,99
55,2003,37,Ky.,5,6,14,12,37,78,29,19,1,5
56,2003,37,Tenn.,4,3,16,30,57,65,86,108,48,59
57,2003,37,Ala.,3,3,15,17,15,28,21,52,10,11
58,2003,37,Miss.,0,5,15,16,4,8,0,2,8,24
59,2003,37,W.S. CENTRAL,18,57,99,166,382,"1,340",175,882,40,102
60,2003,37,Ark.,4,1,12,22,28,468,25,3,0,30
61,2003,37,La.,3,3,25,32,6,7,0,0,0,0
62,2003,37,Okla.,4,7,13,17,12,34,150,90,39,61
63,2003,37,Tex.,7,46,49,95,336,831,0,789,1,11
64,2003,37,MOUNTAIN,34,37,57,77,700,695,134,224,9,13
65,2003,37,Mont.,0,1,3,2,4,4,20,14,1,1
66,2003,37,Idaho,1,0,6,3,60,53,13,27,2,0
67,2003,37,Wyo.,1,0,2,0,119,10,4,15,2,4
68,2003,37,Colo.,14,20,16,23,232,269,31,35,2,2
69,2003,37,N. Mex.,1,2,7,4,50,146,5,9,0,1
70,2003,37,Ariz.,12,6,15,23,125,109,49,112,1,0
71,2003,37,Utah,4,5,1,4,87,61,9,9,1,0
72,2003,37,Nev.,1,3,7,18,23,43,3,3,0,5
73,2003,37,PACIFIC,120,160,246,268,"1,452","1,223",148,229,0,2
74,2003,37,Wash.,19,16,24,51,417,340,0,0,0,0
75,2003,37,Oreg.,10,8,41,38,344,158,6,14,0,2
