,year,mmwr_week,Reporting Area,Meningococcal Disease cummulative for 2002,Meningococcal Disease cummulative for 2001,Mumps cummulative for 2002,Mumps cummulative for 2001,Pertussis cummulative for 2002,Pertussis cummulative for 2001,"Rabies, Animal cummulative for 2002","Rabies, Animal cummulative for 2001"
76,2002,50,Hawaii,9,13,16,40,17,41,0,0
77,2002,50,Guam,0,0,0,0,0,0,0,0
78,2002,50,P.R.,5,8,0,1,3,0,49,96
79,2002,50,V.I.,0,0,0,0,0,0,0,0
80,2002,50,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,50,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,51,UNITED STATES,"1,578","2,222",236,248,"7,845","6,051","6,080","6,902"
16,2002,51,NEW ENGLAND,89,110,6,2,788,690,893,734
17,2002,51,Maine,9,7,0,0,17,22,61,69
18,2002,51,N.H.,14,14,4,0,57,28,48,21
19,2002,51,Vt.,4,7,0,0,160,92,89,61
20,2002,51,Mass.,42,56,1,2,511,521,297,278
21,2002,51,R.I.,5,6,0,0,16,6,75,71
22,2002,51,Conn.,15,20,1,0,27,21,323,234
23,2002,51,MID. ATLANTIC,155,246,25,29,494,379,"1,146","1,299"
24,2002,51,Upstate N.Y.,48,70,6,4,364,149,693,777
25,2002,51,N.Y. City,23,42,2,13,13,58,24,38
26,2002,51,N.J.,27,43,0,4,1,23,186,196
27,2002,51,Pa.,57,91,17,8,116,149,243,288
28,2002,51,E.N. CENTRAL,202,351,38,29,910,867,148,158
29,2002,51,Ohio,74,91,14,1,420,323,39,52
30,2002,51,Ind.,32,42,2,3,152,95,32,15
31,2002,51,Ill.,36,85,14,18,154,106,31,24
32,2002,51,Mich.,44,82,7,5,59,147,46,47
33,2002,51,Wis.,16,51,1,2,125,196,0,20
34,2002,51,W.N. CENTRAL,151,167,17,16,734,460,437,367
35,2002,51,Minn.,35,26,4,5,367,207,35,46
36,2002,51,Iowa,27,31,1,1,143,101,79,84
37,2002,51,Mo.,50,58,5,4,144,104,50,40
38,2002,51,N. Dak.,3,6,1,0,3,5,36,41
39,2002,51,S. Dak.,2,5,0,0,6,5,79,57
40,2002,51,Nebr.,26,26,0,1,8,7,0,4
41,2002,51,Kans.,8,15,6,5,63,31,158,95
42,2002,51,S. ATLANTIC,278,338,23,43,394,351,"2,491","2,421"
43,2002,51,Del.,7,6,0,0,4,0,53,30
44,2002,51,Md.,9,41,5,8,63,52,352,496
45,2002,51,D.C.,0,0,0,0,2,1,0,0
46,2002,51,Va.,41,40,4,8,140,140,505,485
47,2002,51,W. Va.,4,14,0,0,32,4,169,140
48,2002,51,N.C.,32,63,2,5,45,74,705,563
49,2002,51,S.C.,32,33,3,7,43,33,142,111
50,2002,51,Ga.,30,55,2,9,14,23,375,398
51,2002,51,Fla.,123,86,7,6,51,24,190,198
52,2002,51,E.S. CENTRAL,90,141,13,9,253,199,172,203
53,2002,51,Ky.,15,27,3,3,93,92,27,29
54,2002,51,Tenn.,38,61,2,1,114,65,108,106
55,2002,51,Ala.,23,34,3,0,37,37,33,64
56,2002,51,Miss.,14,19,5,5,9,5,4,4
57,2002,51,W.S. CENTRAL,189,327,12,14,"1,567",774,229,"1,101"
58,2002,51,Ark.,24,24,0,0,489,251,8,0
59,2002,51,La.,39,77,1,2,7,12,0,9
60,2002,51,Okla.,22,32,0,0,66,34,119,60
61,2002,51,Tex.,104,194,11,12,"1,005",477,102,"1,032"
62,2002,51,MOUNTAIN,93,98,21,16,"1,354","1,449",292,253
63,2002,51,Mont.,3,4,0,1,9,53,19,38
64,2002,51,Idaho,5,8,2,2,152,170,38,28
65,2002,51,Wyo.,0,5,0,2,11,1,18,28
66,2002,51,Colo.,24,38,3,3,427,381,59,0
67,2002,51,N. Mex.,4,11,1,2,188,136,7,15
68,2002,51,Ariz.,31,16,1,1,412,592,127,128
69,2002,51,Utah,6,8,8,1,107,76,13,15
70,2002,51,Nev.,20,8,6,4,48,40,11,1
71,2002,51,PACIFIC,331,444,81,90,"1,351",882,272,366
72,2002,51,Wash.,63,64,0,2,439,168,0,0
73,2002,51,Oreg.,45,60,N,N,188,53,13,4
74,2002,51,Calif.,210,304,65,47,702,605,235,318
75,2002,51,Alaska,4,3,0,1,5,15,24,44
76,2002,51,Hawaii,9,13,16,40,17,41,0,0
77,2002,51,Guam,0,0,0,0,0,0,0,0
78,2002,51,P.R.,5,8,0,1,3,0,49,98
79,2002,51,V.I.,0,0,0,0,0,0,0,0
80,2002,51,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,51,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,52,UNITED STATES,"1,595","2,333",238,266,"8,296","7,580","6,875","7,150"
16,2002,52,NEW ENGLAND,89,113,6,2,798,736,899,760
17,2002,52,Maine,9,8,0,0,17,22,61,82
18,2002,52,N.H.,14,14,4,0,61,31,48,21
19,2002,52,Vt.,4,7,0,0,166,113,89,62
20,2002,52,Mass.,42,57,1,2,511,537,297,279
21,2002,52,R.I.,5,7,0,0,16,9,75,72
22,2002,52,Conn.,15,20,1,0,27,24,329,244
23,2002,52,MID. ATLANTIC,157,257,25,35,506,455,"1,158","1,371"
24,2002,52,Upstate N.Y.,49,72,6,4,376,175,701,781
25,2002,52,N.Y. City,23,42,2,13,13,59,24,38
26,2002,52,N.J.,27,43,0,4,1,23,188,200
27,2002,52,Pa.,58,100,17,14,116,198,245,352
28,2002,52,E.N. CENTRAL,202,361,39,32,946,985,148,158
29,2002,52,Ohio,74,91,14,1,443,327,39,52
30,2002,52,Ind.,32,47,2,3,152,116,32,15
31,2002,52,Ill.,36,88,15,21,166,194,31,24
32,2002,52,Mich.,44,83,7,5,60,149,46,47
33,2002,52,Wis.,16,52,1,2,125,199,0,20
34,2002,52,W.N. CENTRAL,153,174,16,17,747,609,440,375
35,2002,52,Minn.,35,29,4,6,379,308,36,47
36,2002,52,Iowa,28,31,1,1,143,139,79,84
37,2002,52,Mo.,51,58,4,4,144,107,50,40
38,2002,52,N. Dak.,3,8,1,0,3,11,36,42
39,2002,52,S. Dak.,2,5,0,0,6,5,79,58
40,2002,52,Nebr.,26,28,0,1,8,8,0,4
41,2002,52,Kans.,8,15,6,5,64,31,160,100
42,2002,52,S. ATLANTIC,284,383,23,45,418,493,"2,503","2,512"
43,2002,52,Del.,7,6,0,0,4,0,53,39
44,2002,52,Md.,9,42,5,8,65,53,359,504
45,2002,52,D.C.,0,0,0,0,2,1,0,0
46,2002,52,Va.,41,46,4,8,159,272,505,502
47,2002,52,W. Va.,4,15,0,0,32,6,169,141
48,2002,52,N.C.,33,63,2,5,45,75,710,571
49,2002,52,S.C.,32,33,3,7,43,34,142,144
50,2002,52,Ga.,30,57,2,9,15,23,375,402
51,2002,52,Fla.,128,121,7,8,53,29,190,209
52,2002,52,E.S. CENTRAL,90,146,13,9,253,208,173,204
53,2002,52,Ky.,15,27,3,3,93,96,27,30
54,2002,52,Tenn.,38,64,2,1,114,70,108,106
55,2002,52,Ala.,23,35,3,0,37,37,34,64
56,2002,52,Miss.,14,20,5,5,9,5,4,4
57,2002,52,W.S. CENTRAL,191,336,12,16,"1,587","1,528",990,"1,144"
58,2002,52,Ark.,24,25,0,0,489,858,8,32
59,2002,52,La.,40,78,1,2,7,12,0,9
60,2002,52,Okla.,22,32,0,0,66,43,119,60
61,2002,52,Tex.,105,201,11,14,"1,025",615,863,"1,043"
62,2002,52,MOUNTAIN,94,103,21,17,"1,653","1,561",292,254
63,2002,52,Mont.,3,4,0,1,9,54,19,38
64,2002,52,Idaho,5,8,2,2,152,171,38,28
65,2002,52,Wyo.,0,5,0,2,11,1,18,28
66,2002,52,Colo.,24,38,3,3,432,389,59,0
67,2002,52,N. Mex.,4,11,1,2,188,137,7,15
68,2002,52,Ariz.,32,21,1,2,706,690,127,129
69,2002,52,Utah,6,8,8,1,107,78,13,15
70,2002,52,Nev.,20,8,6,4,48,41,11,1
71,2002,52,PACIFIC,335,460,83,93,"1,388","1,005",272,372
72,2002,52,Wash.,63,71,0,2,472,184,0,0
73,2002,52,Oreg.,45,63,N,N,192,57,13,4
74,2002,52,Calif.,213,310,67,48,702,706,235,319
75,2002,52,Alaska,4,3,0,1,5,16,24,49
76,2002,52,Hawaii,10,13,16,42,17,42,0,0
77,2002,52,Guam,0,0,0,0,0,0,0,0
78,2002,52,P.R.,5,9,0,2,3,0,49,99
79,2002,52,V.I.,0,0,0,0,0,0,0,0
80,2002,52,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,52,C.N.M.I.,0,U,0,U,1,U,0,U
