,year,mmwr_week,Reporting Area,"Meningococcal disease, All serogroups cummulative for 2005","Meningococcal disease, All serogroups cummulative for 2004","Meningococcal disease, Serogroup A, C, Y, and W-135 cummulative for 2005","Meningococcal disease, Serogroup A, C, Y, and W-135 cummulative for 2004","Meningococcal disease, Serogroup B cummulative for 2005","Meningococcal disease, Serogroup B cummulative for 2004","Meningococcal disease, Other serogroup cummulative for 2005","Meningococcal disease, Other serogroup cummulative for 2004","Meningococcal disease, Serogroup unknown cummulative for 2005","Meningococcal disease, Serogroup unknown cummulative for 2004"
43,2005,37,Kans.,8,5,0,0,0,0,0,0,8,5
44,2005,37,S. ATLANTIC,172,171,5,2,9,2,0,0,158,167
45,2005,37,Del.,3,4,0,0,0,0,0,0,3,4
46,2005,37,Md.,19,9,3,0,2,0,0,0,14,9
47,2005,37,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,37,Va.,21,13,0,0,0,0,0,0,21,13
49,2005,37,W. Va.,6,5,1,0,0,0,0,0,5,5
50,2005,37,N.C.,28,26,1,0,7,2,0,0,20,24
51,2005,37,S.C.,14,13,0,0,0,0,0,0,14,13
52,2005,37,Ga.,15,11,0,0,0,0,0,0,15,11
53,2005,37,Fla.,66,85,0,0,0,0,0,0,66,85
54,2005,37,E.S. CENTRAL,43,44,1,1,3,1,0,0,39,42
55,2005,37,Ky.,14,8,0,1,3,1,0,0,11,6
56,2005,37,Tenn.,19,14,0,0,0,0,0,0,19,14
57,2005,37,Ala.,6,11,1,0,0,0,0,0,5,11
58,2005,37,Miss.,4,11,0,0,0,0,0,0,4,11
59,2005,37,W.S. CENTRAL,72,50,1,1,5,1,0,0,66,48
60,2005,37,Ark.,11,13,0,0,0,0,0,0,11,13
61,2005,37,La.,25,27,0,1,2,0,0,0,23,26
62,2005,37,Okla.,12,7,1,0,3,1,0,0,8,6
63,2005,37,Tex.,24,3,0,0,0,0,0,0,24,3
64,2005,37,MOUNTAIN,70,53,4,1,5,5,0,0,61,47
65,2005,37,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,37,Idaho,2,6,0,0,0,0,0,0,2,6
67,2005,37,Wyo.,0,4,0,0,0,0,0,0,0,4
68,2005,37,Colo.,16,12,3,0,0,0,0,0,13,12
69,2005,37,N. Mex.,2,6,0,1,0,3,0,0,2,2
70,2005,37,Ariz.,35,11,0,0,2,1,0,0,33,10
71,2005,37,Utah,9,4,1,0,2,0,0,0,6,4
72,2005,37,Nev.,6,7,0,0,1,1,0,0,5,6
73,2005,37,PACIFIC,198,235,1,3,7,6,0,0,190,226
74,2005,37,Wash.,39,22,1,3,4,6,0,0,34,13
75,2005,37,Oreg.,28,46,0,0,0,0,0,0,28,46
76,2005,37,Calif.,119,158,0,0,0,0,0,0,119,158
77,2005,37,Alaska,1,4,0,0,0,0,0,0,1,4
78,2005,37,Hawaii,11,5,0,0,3,0,0,0,8,5
79,2005,37,Guam,0,1,0,0,0,0,0,0,0,1
80,2005,37,P.R.,6,13,0,0,0,0,0,0,6,13
81,2005,37,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,37,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,37,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,38,UNITED STATES,892,915,71,72,45,36,0,1,776,806
18,2005,38,NEW ENGLAND,60,52,1,5,0,6,0,1,59,40
19,2005,38,Maine,2,9,0,0,0,1,0,0,2,8
20,2005,38,N.H.,10,4,0,0,0,0,0,0,10,4
21,2005,38,Vt.,6,2,0,0,0,0,0,0,6,2
22,2005,38,Mass.,28,30,0,5,0,5,0,0,28,20
23,2005,38,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,38,Conn.,12,6,1,0,0,0,0,1,11,5
25,2005,38,MID. ATLANTIC,118,128,33,35,6,5,0,0,79,88
26,2005,38,Upstate N.Y.,29,34,4,5,3,3,0,0,22,26
27,2005,38,N.Y. City,17,22,0,0,0,0,0,0,17,22
28,2005,38,N.J.,30,28,0,0,0,0,0,0,30,28
29,2005,38,Pa.,42,44,29,30,3,2,0,0,10,12
30,2005,38,E.N. CENTRAL,92,102,23,23,9,6,0,0,60,73
31,2005,38,Ohio,31,51,0,3,5,5,0,0,26,43
32,2005,38,Ind.,16,16,0,1,4,1,0,0,12,14
33,2005,38,Ill.,12,1,0,0,0,0,0,0,12,1
34,2005,38,Mich.,23,19,23,19,0,0,0,0,0,0
35,2005,38,Wis.,10,15,0,0,0,0,0,0,10,15
36,2005,38,W.N. CENTRAL,59,64,3,0,1,4,0,0,55,60
37,2005,38,Minn.,11,21,1,0,0,0,0,0,10,21
38,2005,38,Iowa,15,13,0,0,1,2,0,0,14,11
39,2005,38,Mo.,19,17,1,0,0,1,0,0,18,16
40,2005,38,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,38,S. Dak.,3,2,1,0,0,1,0,0,2,1
42,2005,38,Nebr.,4,4,0,0,0,0,0,0,4,4
43,2005,38,Kans.,7,5,0,0,0,0,0,0,7,5
44,2005,38,S. ATLANTIC,172,177,4,2,9,2,0,0,159,173
45,2005,38,Del.,3,4,0,0,0,0,0,0,3,4
46,2005,38,Md.,18,10,2,0,2,0,0,0,14,10
47,2005,38,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,38,Va.,21,14,0,0,0,0,0,0,21,14
49,2005,38,W. Va.,6,5,1,0,0,0,0,0,5,5
50,2005,38,N.C.,28,26,1,0,7,2,0,0,20,24
51,2005,38,S.C.,14,14,0,0,0,0,0,0,14,14
52,2005,38,Ga.,15,12,0,0,0,0,0,0,15,12
53,2005,38,Fla.,67,87,0,0,0,0,0,0,67,87
54,2005,38,E.S. CENTRAL,43,48,1,1,3,1,0,0,39,46
55,2005,38,Ky.,14,8,0,1,3,1,0,0,11,6
56,2005,38,Tenn.,19,15,0,0,0,0,0,0,19,15
57,2005,38,Ala.,6,13,1,0,0,0,0,0,5,13
58,2005,38,Miss.,4,12,0,0,0,0,0,0,4,12
59,2005,38,W.S. CENTRAL,74,51,1,2,5,1,0,0,68,48
60,2005,38,Ark.,12,13,0,0,0,0,0,0,12,13
61,2005,38,La.,25,27,0,1,2,0,0,0,23,26
62,2005,38,Okla.,13,8,1,1,3,1,0,0,9,6
63,2005,38,Tex.,24,3,0,0,0,0,0,0,24,3
64,2005,38,MOUNTAIN,72,53,4,1,5,5,0,0,63,47
65,2005,38,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,38,Idaho,2,6,0,0,0,0,0,0,2,6
67,2005,38,Wyo.,0,4,0,0,0,0,0,0,0,4
68,2005,38,Colo.,16,12,3,0,0,0,0,0,13,12
69,2005,38,N. Mex.,2,6,0,1,0,3,0,0,2,2
70,2005,38,Ariz.,37,11,0,0,2,1,0,0,35,10
71,2005,38,Utah,9,4,1,0,2,0,0,0,6,4
72,2005,38,Nev.,6,7,0,0,1,1,0,0,5,6
73,2005,38,PACIFIC,202,240,1,3,7,6,0,0,194,231
74,2005,38,Wash.,40,22,1,3,4,6,0,0,35,13
75,2005,38,Oreg.,28,47,0,0,0,0,0,0,28,47
76,2005,38,Calif.,122,161,0,0,0,0,0,0,122,161
77,2005,38,Alaska,1,4,0,0,0,0,0,0,1,4
78,2005,38,Hawaii,11,6,0,0,3,0,0,0,8,6
79,2005,38,Guam,0,1,0,0,0,0,0,0,0,1
80,2005,38,P.R.,6,13,0,0,0,0,0,0,6,13
81,2005,38,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,38,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,38,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,39,UNITED STATES,909,931,73,72,45,37,0,1,791,821
18,2005,39,NEW ENGLAND,62,52,1,5,0,6,0,1,61,40
19,2005,39,Maine,2,9,0,0,0,1,0,0,2,8
20,2005,39,N.H.,12,4,0,0,0,0,0,0,12,4
21,2005,39,Vt.,6,2,0,0,0,0,0,0,6,2
22,2005,39,Mass.,28,30,0,5,0,5,0,0,28,20
23,2005,39,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,39,Conn.,12,6,1,0,0,0,0,1,11,5
25,2005,39,MID. ATLANTIC,118,131,33,35,6,5,0,0,79,91
26,2005,39,Upstate N.Y.,29,34,4,5,3,3,0,0,22,26
27,2005,39,N.Y. City,17,23,0,0,0,0,0,0,17,23
28,2005,39,N.J.,30,29,0,0,0,0,0,0,30,29
29,2005,39,Pa.,42,45,29,30,3,2,0,0,10,13
30,2005,39,E.N. CENTRAL,94,103,23,23,9,6,0,0,62,74
31,2005,39,Ohio,31,52,0,3,5,5,0,0,26,44
32,2005,39,Ind.,18,16,0,1,4,1,0,0,14,14
33,2005,39,Ill.,12,1,0,0,0,0,0,0,12,1
34,2005,39,Mich.,23,19,23,19,0,0,0,0,0,0
35,2005,39,Wis.,10,15,0,0,0,0,0,0,10,15
36,2005,39,W.N. CENTRAL,59,64,3,0,1,4,0,0,55,60
37,2005,39,Minn.,11,21,1,0,0,0,0,0,10,21
38,2005,39,Iowa,15,13,0,0,1,2,0,0,14,11
39,2005,39,Mo.,19,17,1,0,0,1,0,0,18,16
40,2005,39,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,39,S. Dak.,3,2,1,0,0,1,0,0,2,1
42,2005,39,Nebr.,4,4,0,0,0,0,0,0,4,4
43,2005,39,Kans.,7,5,0,0,0,0,0,0,7,5
44,2005,39,S. ATLANTIC,176,179,5,2,9,2,0,0,162,175
45,2005,39,Del.,4,4,0,0,0,0,0,0,4,4
46,2005,39,Md.,18,10,2,0,2,0,0,0,14,10
47,2005,39,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,39,Va.,23,15,0,0,0,0,0,0,23,15
49,2005,39,W. Va.,6,5,1,0,0,0,0,0,5,5
50,2005,39,N.C.,28,26,2,0,7,2,0,0,19,24
51,2005,39,S.C.,14,14,0,0,0,0,0,0,14,14
52,2005,39,Ga.,15,12,0,0,0,0,0,0,15,12
53,2005,39,Fla.,68,88,0,0,0,0,0,0,68,88
54,2005,39,E.S. CENTRAL,44,50,1,1,3,1,0,0,40,48
55,2005,39,Ky.,14,9,0,1,3,1,0,0,11,7
56,2005,39,Tenn.,20,15,0,0,0,0,0,0,20,15
57,2005,39,Ala.,6,14,1,0,0,0,0,0,5,14
58,2005,39,Miss.,4,12,0,0,0,0,0,0,4,12
59,2005,39,W.S. CENTRAL,74,53,1,2,5,1,0,0,68,50
60,2005,39,Ark.,12,14,0,0,0,0,0,0,12,14
61,2005,39,La.,25,28,0,1,2,0,0,0,23,27
62,2005,39,Okla.,13,8,1,1,3,1,0,0,9,6
63,2005,39,Tex.,24,3,0,0,0,0,0,0,24,3
64,2005,39,MOUNTAIN,75,54,5,1,5,5,0,0,65,48
65,2005,39,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,39,Idaho,2,6,0,0,0,0,0,0,2,6
67,2005,39,Wyo.,0,4,0,0,0,0,0,0,0,4
68,2005,39,Colo.,17,12,4,0,0,0,0,0,13,12
69,2005,39,N. Mex.,2,7,0,1,0,3,0,0,2,3
70,2005,39,Ariz.,37,11,0,0,2,1,0,0,35,10
71,2005,39,Utah,9,4,1,0,2,0,0,0,6,4
72,2005,39,Nev.,8,7,0,0,1,1,0,0,7,6
73,2005,39,PACIFIC,207,245,1,3,7,7,0,0,199,235
74,2005,39,Wash.,41,24,1,3,4,7,0,0,36,14
75,2005,39,Oreg.,28,48,0,0,0,0,0,0,28,48
76,2005,39,Calif.,125,163,0,0,0,0,0,0,125,163
77,2005,39,Alaska,2,4,0,0,0,0,0,0,2,4
78,2005,39,Hawaii,11,6,0,0,3,0,0,0,8,6
79,2005,39,Guam,0,1,0,0,0,0,0,0,0,1
80,2005,39,P.R.,6,13,0,0,0,0,0,0,6,13
81,2005,39,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,39,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,39,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,40,UNITED STATES,921,956,74,74,45,37,0,1,802,844
18,2005,40,NEW ENGLAND,62,53,1,5,0,6,0,1,61,41
19,2005,40,Maine,2,9,0,0,0,1,0,0,2,8
20,2005,40,N.H.,12,4,0,0,0,0,0,0,12,4
21,2005,40,Vt.,6,2,0,0,0,0,0,0,6,2
22,2005,40,Mass.,28,31,0,5,0,5,0,0,28,21
23,2005,40,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,40,Conn.,12,6,1,0,0,0,0,1,11,5
25,2005,40,MID. ATLANTIC,120,133,34,36,6,5,0,0,80,92
26,2005,40,Upstate N.Y.,29,34,4,5,3,3,0,0,22,26
27,2005,40,N.Y. City,17,24,0,0,0,0,0,0,17,24
28,2005,40,N.J.,31,29,0,0,0,0,0,0,31,29
29,2005,40,Pa.,43,46,30,31,3,2,0,0,10,13
30,2005,40,E.N. CENTRAL,95,107,23,24,9,6,0,0,63,77
31,2005,40,Ohio,32,55,0,4,5,5,0,0,27,46
32,2005,40,Ind.,18,17,0,1,4,1,0,0,14,15
33,2005,40,Ill.,12,1,0,0,0,0,0,0,12,1
34,2005,40,Mich.,23,19,23,19,0,0,0,0,0,0
35,2005,40,Wis.,10,15,0,0,0,0,0,0,10,15
36,2005,40,W.N. CENTRAL,61,65,3,0,1,4,0,0,57,61
37,2005,40,Minn.,11,21,1,0,0,0,0,0,10,21
38,2005,40,Iowa,15,14,0,0,1,2,0,0,14,12
39,2005,40,Mo.,21,17,1,0,0,1,0,0,20,16
40,2005,40,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,40,S. Dak.,3,2,1,0,0,1,0,0,2,1
42,2005,40,Nebr.,4,4,0,0,0,0,0,0,4,4
43,2005,40,Kans.,7,5,0,0,0,0,0,0,7,5
44,2005,40,S. ATLANTIC,177,186,5,2,9,2,0,0,163,182
45,2005,40,Del.,4,4,0,0,0,0,0,0,4,4
46,2005,40,Md.,18,10,2,0,2,0,0,0,14,10
47,2005,40,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,40,Va.,23,16,0,0,0,0,0,0,23,16
49,2005,40,W. Va.,6,5,1,0,0,0,0,0,5,5
50,2005,40,N.C.,28,26,2,0,7,2,0,0,19,24
51,2005,40,S.C.,14,14,0,0,0,0,0,0,14,14
52,2005,40,Ga.,15,12,0,0,0,0,0,0,15,12
53,2005,40,Fla.,69,94,0,0,0,0,0,0,69,94
54,2005,40,E.S. CENTRAL,46,51,1,1,3,1,0,0,42,49
55,2005,40,Ky.,15,9,0,1,3,1,0,0,12,7
56,2005,40,Tenn.,20,16,0,0,0,0,0,0,20,16
57,2005,40,Ala.,6,14,1,0,0,0,0,0,5,14
58,2005,40,Miss.,5,12,0,0,0,0,0,0,5,12
59,2005,40,W.S. CENTRAL,74,53,1,2,5,1,0,0,68,50
60,2005,40,Ark.,12,14,0,0,0,0,0,0,12,14
61,2005,40,La.,25,28,0,1,2,0,0,0,23,27
62,2005,40,Okla.,13,8,1,1,3,1,0,0,9,6
63,2005,40,Tex.,24,3,0,0,0,0,0,0,24,3
64,2005,40,MOUNTAIN,77,56,5,1,5,5,0,0,67,50
65,2005,40,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,40,Idaho,2,6,0,0,0,0,0,0,2,6
67,2005,40,Wyo.,0,4,0,0,0,0,0,0,0,4
68,2005,40,Colo.,17,13,4,0,0,0,0,0,13,13
69,2005,40,N. Mex.,3,7,0,1,0,3,0,0,3,3
70,2005,40,Ariz.,37,11,0,0,2,1,0,0,35,10
71,2005,40,Utah,10,5,1,0,2,0,0,0,7,5
72,2005,40,Nev.,8,7,0,0,1,1,0,0,7,6
73,2005,40,PACIFIC,209,252,1,3,7,7,0,0,201,242
74,2005,40,Wash.,41,25,1,3,4,7,0,0,36,15
75,2005,40,Oreg.,28,49,0,0,0,0,0,0,28,49
76,2005,40,Calif.,127,168,0,0,0,0,0,0,127,168
77,2005,40,Alaska,2,4,0,0,0,0,0,0,2,4
78,2005,40,Hawaii,11,6,0,0,3,0,0,0,8,6
79,2005,40,Guam,0,1,0,0,0,0,0,0,0,1
80,2005,40,P.R.,6,13,0,0,0,0,0,0,6,13
81,2005,40,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,40,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,40,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,41,UNITED STATES,940,966,74,74,45,37,0,1,821,854
18,2005,41,NEW ENGLAND,64,54,1,5,0,6,0,1,63,42
19,2005,41,Maine,2,10,0,0,0,1,0,0,2,9
20,2005,41,N.H.,12,4,0,0,0,0,0,0,12,4
21,2005,41,Vt.,6,2,0,0,0,0,0,0,6,2
22,2005,41,Mass.,29,31,0,5,0,5,0,0,29,21
23,2005,41,R.I.,3,1,0,0,0,0,0,0,3,1
24,2005,41,Conn.,12,6,1,0,0,0,0,1,11,5
25,2005,41,MID. ATLANTIC,121,133,34,36,6,5,0,0,81,92
26,2005,41,Upstate N.Y.,30,34,4,5,3,3,0,0,23,26
27,2005,41,N.Y. City,17,24,0,0,0,0,0,0,17,24
28,2005,41,N.J.,31,29,0,0,0,0,0,0,31,29
29,2005,41,Pa.,43,46,30,31,3,2,0,0,10,13
30,2005,41,E.N. CENTRAL,95,108,23,24,9,6,0,0,63,78
31,2005,41,Ohio,32,55,0,4,5,5,0,0,27,46
32,2005,41,Ind.,18,17,0,1,4,1,0,0,14,15
33,2005,41,Ill.,12,1,0,0,0,0,0,0,12,1
34,2005,41,Mich.,23,19,23,19,0,0,0,0,0,0
35,2005,41,Wis.,10,16,0,0,0,0,0,0,10,16
36,2005,41,W.N. CENTRAL,63,66,3,0,1,4,0,0,59,62
37,2005,41,Minn.,13,22,1,0,0,0,0,0,12,22
38,2005,41,Iowa,15,14,0,0,1,2,0,0,14,12
39,2005,41,Mo.,21,17,1,0,0,1,0,0,20,16
40,2005,41,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,41,S. Dak.,3,2,1,0,0,1,0,0,2,1
42,2005,41,Nebr.,4,4,0,0,0,0,0,0,4,4
43,2005,41,Kans.,7,5,0,0,0,0,0,0,7,5
44,2005,41,S. ATLANTIC,184,187,5,2,9,2,0,0,170,183
45,2005,41,Del.,4,4,0,0,0,0,0,0,4,4
46,2005,41,Md.,19,10,2,0,2,0,0,0,15,10
47,2005,41,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,41,Va.,28,16,0,0,0,0,0,0,28,16
49,2005,41,W. Va.,6,5,1,0,0,0,0,0,5,5
50,2005,41,N.C.,28,26,2,0,7,2,0,0,19,24
51,2005,41,S.C.,14,14,0,0,0,0,0,0,14,14
52,2005,41,Ga.,15,12,0,0,0,0,0,0,15,12
53,2005,41,Fla.,70,95,0,0,0,0,0,0,70,95
54,2005,41,E.S. CENTRAL,48,54,1,1,3,1,0,0,44,52
55,2005,41,Ky.,15,9,0,1,3,1,0,0,12,7
56,2005,41,Tenn.,22,18,0,0,0,0,0,0,22,18
57,2005,41,Ala.,6,14,1,0,0,0,0,0,5,14
58,2005,41,Miss.,5,13,0,0,0,0,0,0,5,13
59,2005,41,W.S. CENTRAL,79,54,1,2,5,1,0,0,73,51
60,2005,41,Ark.,13,14,0,0,0,0,0,0,13,14
61,2005,41,La.,26,29,0,1,2,0,0,0,24,28
62,2005,41,Okla.,13,8,1,1,3,1,0,0,9,6
63,2005,41,Tex.,27,3,0,0,0,0,0,0,27,3
64,2005,41,MOUNTAIN,76,56,5,1,5,5,0,0,66,50
65,2005,41,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,41,Idaho,2,6,0,0,0,0,0,0,2,6
67,2005,41,Wyo.,0,4,0,0,0,0,0,0,0,4
68,2005,41,Colo.,17,13,4,0,0,0,0,0,13,13
69,2005,41,N. Mex.,3,7,0,1,0,3,0,0,3,3
70,2005,41,Ariz.,36,11,0,0,2,1,0,0,34,10
71,2005,41,Utah,10,5,1,0,2,0,0,0,7,5
72,2005,41,Nev.,8,7,0,0,1,1,0,0,7,6
73,2005,41,PACIFIC,210,254,1,3,7,7,0,0,202,244
74,2005,41,Wash.,41,26,1,3,4,7,0,0,36,16
75,2005,41,Oreg.,28,49,0,0,0,0,0,0,28,49
76,2005,41,Calif.,127,169,0,0,0,0,0,0,127,169
77,2005,41,Alaska,3,4,0,0,0,0,0,0,3,4
78,2005,41,Hawaii,11,6,0,0,3,0,0,0,8,6
79,2005,41,Guam,0,1,0,0,0,0,0,0,0,1
80,2005,41,P.R.,6,13,0,0,0,0,0,0,6,13
81,2005,41,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,41,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,41,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,42,UNITED STATES,952,988,77,76,46,38,0,1,829,873
18,2005,42,NEW ENGLAND,64,56,1,6,0,6,0,1,63,43
19,2005,42,Maine,2,10,0,0,0,1,0,0,2,9
20,2005,42,N.H.,12,4,0,0,0,0,0,0,12,4
21,2005,42,Vt.,6,2,0,0,0,0,0,0,6,2
22,2005,42,Mass.,29,32,0,5,0,5,0,0,29,22
23,2005,42,R.I.,3,2,0,1,0,0,0,0,3,1
24,2005,42,Conn.,12,6,1,0,0,0,0,1,11,5
25,2005,42,MID. ATLANTIC,123,135,34,36,7,5,0,0,82,94
26,2005,42,Upstate N.Y.,31,34,4,5,4,3,0,0,23,26
27,2005,42,N.Y. City,17,24,0,0,0,0,0,0,17,24
28,2005,42,N.J.,32,29,0,0,0,0,0,0,32,29
29,2005,42,Pa.,43,48,30,31,3,2,0,0,10,15
30,2005,42,E.N. CENTRAL,98,111,26,25,9,6,0,0,63,80
31,2005,42,Ohio,32,57,0,4,5,5,0,0,27,48
32,2005,42,Ind.,18,17,0,1,4,1,0,0,14,15
33,2005,42,Ill.,12,1,0,0,0,0,0,0,12,1
34,2005,42,Mich.,26,20,26,20,0,0,0,0,0,0
35,2005,42,Wis.,10,16,0,0,0,0,0,0,10,16
36,2005,42,W.N. CENTRAL,63,67,3,0,1,4,0,0,59,63
37,2005,42,Minn.,13,22,1,0,0,0,0,0,12,22
38,2005,42,Iowa,15,14,0,0,1,2,0,0,14,12
39,2005,42,Mo.,21,17,1,0,0,1,0,0,20,16
40,2005,42,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,42,S. Dak.,3,2,1,0,0,1,0,0,2,1
42,2005,42,Nebr.,4,4,0,0,0,0,0,0,4,4
43,2005,42,Kans.,7,6,0,0,0,0,0,0,7,6
44,2005,42,S. ATLANTIC,185,189,5,2,9,2,0,0,171,185
45,2005,42,Del.,4,4,0,0,0,0,0,0,4,4
46,2005,42,Md.,18,10,2,0,2,0,0,0,14,10
47,2005,42,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,42,Va.,28,17,0,0,0,0,0,0,28,17
49,2005,42,W. Va.,6,5,1,0,0,0,0,0,5,5
50,2005,42,N.C.,28,26,2,0,7,2,0,0,19,24
51,2005,42,S.C.,14,14,0,0,0,0,0,0,14,14
52,2005,42,Ga.,15,12,0,0,0,0,0,0,15,12
53,2005,42,Fla.,72,96,0,0,0,0,0,0,72,96
54,2005,42,E.S. CENTRAL,49,55,1,1,3,1,0,0,45,53
55,2005,42,Ky.,16,9,0,1,3,1,0,0,13,7
56,2005,42,Tenn.,22,19,0,0,0,0,0,0,22,19
57,2005,42,Ala.,6,14,1,0,0,0,0,0,5,14
58,2005,42,Miss.,5,13,0,0,0,0,0,0,5,13
59,2005,42,W.S. CENTRAL,82,59,1,2,5,2,0,0,76,55
60,2005,42,Ark.,13,15,0,0,0,1,0,0,13,14
61,2005,42,La.,26,31,0,1,2,0,0,0,24,30
62,2005,42,Okla.,13,9,1,1,3,1,0,0,9,7
63,2005,42,Tex.,30,4,0,0,0,0,0,0,30,4
64,2005,42,MOUNTAIN,77,56,5,1,5,5,0,0,67,50
65,2005,42,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,42,Idaho,3,6,0,0,0,0,0,0,3,6
67,2005,42,Wyo.,0,4,0,0,0,0,0,0,0,4
68,2005,42,Colo.,17,13,4,0,0,0,0,0,13,13
69,2005,42,N. Mex.,3,7,0,1,0,3,0,0,3,3
70,2005,42,Ariz.,36,11,0,0,2,1,0,0,34,10
71,2005,42,Utah,10,5,1,0,2,0,0,0,7,5
72,2005,42,Nev.,8,7,0,0,1,1,0,0,7,6
73,2005,42,PACIFIC,211,260,1,3,7,7,0,0,203,250
74,2005,42,Wash.,41,27,1,3,4,7,0,0,36,17
75,2005,42,Oreg.,28,49,0,0,0,0,0,0,28,49
76,2005,42,Calif.,128,173,0,0,0,0,0,0,128,173
77,2005,42,Alaska,3,4,0,0,0,0,0,0,3,4
78,2005,42,Hawaii,11,7,0,0,3,0,0,0,8,7
79,2005,42,Guam,0,1,0,0,0,0,0,0,0,1
80,2005,42,P.R.,6,13,0,0,0,0,0,0,6,13
81,2005,42,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,42,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,42,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,43,UNITED STATES,963,"1,008",75,78,48,39,0,1,840,890
18,2005,43,NEW ENGLAND,65,61,1,6,0,6,0,1,64,48
19,2005,43,Maine,2,10,0,0,0,1,0,0,2,9
20,2005,43,N.H.,12,5,0,0,0,0,0,0,12,5
21,2005,43,Vt.,6,3,0,0,0,0,0,0,6,3
22,2005,43,Mass.,30,34,0,5,0,5,0,0,30,24
23,2005,43,R.I.,3,2,0,1,0,0,0,0,3,1
24,2005,43,Conn.,12,7,1,0,0,0,0,1,11,6
25,2005,43,MID. ATLANTIC,126,137,34,37,7,5,0,0,85,95
26,2005,43,Upstate N.Y.,33,34,4,5,4,3,0,0,25,26
27,2005,43,N.Y. City,18,24,0,0,0,0,0,0,18,24
28,2005,43,N.J.,32,30,0,0,0,0,0,0,32,30
29,2005,43,Pa.,43,49,30,32,3,2,0,0,10,15
30,2005,43,E.N. CENTRAL,102,113,27,26,10,6,0,0,65,81
31,2005,43,Ohio,34,57,0,4,6,5,0,0,28,48
32,2005,43,Ind.,18,17,0,1,4,1,0,0,14,15
33,2005,43,Ill.,13,1,0,0,0,0,0,0,13,1
34,2005,43,Mich.,27,21,27,21,0,0,0,0,0,0
35,2005,43,Wis.,10,17,0,0,0,0,0,0,10,17
36,2005,43,W.N. CENTRAL,63,69,3,0,1,4,0,0,59,65
37,2005,43,Minn.,13,22,1,0,0,0,0,0,12,22
38,2005,43,Iowa,15,15,0,0,1,2,0,0,14,13
39,2005,43,Mo.,21,17,1,0,0,1,0,0,20,16
40,2005,43,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,43,S. Dak.,3,2,1,0,0,1,0,0,2,1
42,2005,43,Nebr.,4,4,0,0,0,0,0,0,4,4
43,2005,43,Kans.,7,7,0,0,0,0,0,0,7,7
44,2005,43,S. ATLANTIC,186,194,5,2,9,3,0,0,172,189
45,2005,43,Del.,4,5,0,0,0,0,0,0,4,5
46,2005,43,Md.,19,10,2,0,2,0,0,0,15,10
47,2005,43,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,43,Va.,28,18,0,0,0,0,0,0,28,18
49,2005,43,W. Va.,6,5,1,0,0,0,0,0,5,5
50,2005,43,N.C.,28,27,2,0,7,3,0,0,19,24
51,2005,43,S.C.,14,14,0,0,0,0,0,0,14,14
52,2005,43,Ga.,15,13,0,0,0,0,0,0,15,13
53,2005,43,Fla.,72,97,0,0,0,0,0,0,72,97
54,2005,43,E.S. CENTRAL,50,55,1,1,3,1,0,0,46,53
55,2005,43,Ky.,16,9,0,1,3,1,0,0,13,7
