,year,mmwr_week,Reporting Area,"Meningococcal disease, Other serogroups; Current week","Meningococcal disease, Other serogroups; Previous 52 weeks Max �","Meningococcal disease, Other serogroups; Cum YTD 2021 �","Meningococcal disease, Other serogroups; Cum YTD 2020 �","Meningococcal disease, Unknown serogroup; Current week","Meningococcal disease, Unknown serogroup; Previous 52 weeks Max �","Meningococcal disease, Unknown serogroup; Cum YTD 2021 �","Meningococcal disease, Unknown serogroup; Cum YTD 2020 �",column labels (in same order that data fields appears in each record below):
80,2021,19,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,19,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,19,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,19,Total,0,1,3,12,1,5,27,85,
14,2021,20,"U.S. Residents, excluding U.S. Territories",0,1,3,12,2,4,30,90,
15,2021,20,New England,0,0,0,0,0,0,0,1,
16,2021,20,Connecticut,0,0,0,0,0,0,0,0,
17,2021,20,Maine,0,0,0,0,0,0,0,0,
18,2021,20,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,20,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,20,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,20,Vermont,0,0,0,0,0,0,0,0,
22,2021,20,Middle Atlantic,0,0,0,0,0,2,6,15,
23,2021,20,New Jersey,0,0,0,0,0,1,0,0,
24,2021,20,New York (excluding New York City),0,0,0,0,0,1,2,2,
25,2021,20,New York City,0,0,0,0,0,1,2,3,
26,2021,20,Pennsylvania,0,0,0,0,0,2,2,10,
27,2021,20,East North Central,0,1,3,4,0,1,0,3,
28,2021,20,Illinois,0,0,0,2,0,0,0,1,
29,2021,20,Indiana,0,1,1,0,0,1,0,1,
30,2021,20,Michigan,0,0,0,0,0,1,0,1,
31,2021,20,Ohio,0,1,2,2,0,1,0,0,
32,2021,20,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,20,West North Central,0,0,0,0,0,1,2,9,
34,2021,20,Iowa,0,0,0,0,0,0,0,1,
35,2021,20,Kansas,0,0,0,0,0,0,0,1,
36,2021,20,Minnesota,0,0,0,0,0,1,0,0,
37,2021,20,Missouri,0,0,0,0,0,1,1,7,
38,2021,20,Nebraska,0,0,0,0,0,1,1,0,
39,2021,20,North Dakota,0,0,0,0,0,0,0,0,
40,2021,20,South Dakota,0,0,0,0,0,0,0,0,
41,2021,20,South Atlantic,0,0,0,1,1,2,10,24,
42,2021,20,Delaware,0,0,0,0,0,0,0,1,
43,2021,20,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,20,Florida,0,0,0,0,1,2,7,14,
45,2021,20,Georgia,0,0,0,1,0,1,1,0,
46,2021,20,Maryland,0,0,0,0,0,1,0,3,
47,2021,20,North Carolina,0,0,0,0,0,1,1,1,
48,2021,20,South Carolina,0,0,0,0,0,0,0,0,
49,2021,20,Virginia,0,0,0,0,0,1,0,5,
50,2021,20,West Virginia,0,0,0,0,0,1,1,0,
51,2021,20,East South Central,0,1,0,1,0,1,2,3,
52,2021,20,Alabama,0,1,0,1,0,1,2,2,
53,2021,20,Kentucky,0,0,0,0,0,0,0,1,
54,2021,20,Mississippi,0,0,0,0,0,0,0,0,
55,2021,20,Tennessee,0,0,0,0,0,0,0,0,
56,2021,20,West South Central,0,0,0,5,0,1,0,10,
57,2021,20,Arkansas,0,0,0,0,0,1,0,4,
58,2021,20,Louisiana,0,0,0,0,0,0,0,1,
59,2021,20,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,20,Texas,0,0,0,3,0,1,0,5,
61,2021,20,Mountain,0,0,0,1,0,1,5,4,
62,2021,20,Arizona,0,0,0,0,0,1,2,0,
63,2021,20,Colorado,0,0,0,0,0,0,0,4,
64,2021,20,Idaho,0,0,0,0,0,0,0,0,
65,2021,20,Montana,0,0,0,0,0,1,1,0,
66,2021,20,Nevada,0,0,0,1,0,0,0,0,
67,2021,20,New Mexico,0,0,0,0,0,0,0,0,
68,2021,20,Utah,0,0,0,0,0,1,1,0,
69,2021,20,Wyoming,0,0,0,0,0,1,1,0,
70,2021,20,Pacific,0,0,0,0,1,2,5,21,
71,2021,20,Alaska,0,0,0,0,0,0,0,0,
72,2021,20,California,0,0,0,0,1,2,5,16,
73,2021,20,Hawaii,0,0,0,0,0,0,0,0,
74,2021,20,Oregon,0,0,0,0,0,0,0,0,
75,2021,20,Washington,0,0,0,0,0,1,0,5,
76,2021,20,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,20,American Samoa,0,0,0,0,0,0,0,0,
78,2021,20,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,20,Guam,0,0,0,0,0,0,0,0,
80,2021,20,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,20,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,20,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,20,Total,0,1,3,12,2,4,30,90,
14,2021,21,"U.S. Residents, excluding U.S. Territories",0,1,3,12,1,4,31,98,
15,2021,21,New England,0,0,0,0,0,0,0,1,
16,2021,21,Connecticut,0,0,0,0,0,0,0,0,
17,2021,21,Maine,0,0,0,0,0,0,0,0,
18,2021,21,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,21,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,21,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,21,Vermont,0,0,0,0,0,0,0,0,
22,2021,21,Middle Atlantic,0,0,0,0,0,2,6,22,
23,2021,21,New Jersey,0,0,0,0,0,1,0,7,
24,2021,21,New York (excluding New York City),0,0,0,0,0,1,2,2,
25,2021,21,New York City,0,0,0,0,0,1,2,3,
26,2021,21,Pennsylvania,0,0,0,0,0,2,2,10,
27,2021,21,East North Central,0,1,3,4,1,1,1,4,
28,2021,21,Illinois,0,0,0,2,0,0,0,1,
29,2021,21,Indiana,0,1,1,0,0,1,0,1,
30,2021,21,Michigan,0,0,0,0,0,1,0,1,
31,2021,21,Ohio,0,1,2,2,1,0,1,1,
32,2021,21,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,21,West North Central,0,0,0,0,0,1,2,9,
34,2021,21,Iowa,0,0,0,0,0,0,0,1,
35,2021,21,Kansas,0,0,0,0,0,0,0,1,
36,2021,21,Minnesota,0,0,0,0,0,1,0,0,
37,2021,21,Missouri,0,0,0,0,0,1,1,7,
38,2021,21,Nebraska,0,0,0,0,0,1,1,0,
39,2021,21,North Dakota,0,0,0,0,0,0,0,0,
40,2021,21,South Dakota,0,0,0,0,0,0,0,0,
41,2021,21,South Atlantic,0,0,0,1,0,2,10,24,
42,2021,21,Delaware,0,0,0,0,0,0,0,1,
43,2021,21,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,21,Florida,0,0,0,0,0,2,7,14,
45,2021,21,Georgia,0,0,0,1,0,1,1,0,
46,2021,21,Maryland,0,0,0,0,0,1,0,3,
47,2021,21,North Carolina,0,0,0,0,0,1,1,1,
48,2021,21,South Carolina,0,0,0,0,0,0,0,0,
49,2021,21,Virginia,0,0,0,0,0,1,0,5,
50,2021,21,West Virginia,0,0,0,0,0,1,1,0,
51,2021,21,East South Central,0,1,0,1,0,1,2,3,
52,2021,21,Alabama,0,1,0,1,0,1,2,2,
53,2021,21,Kentucky,0,0,0,0,0,0,0,1,
54,2021,21,Mississippi,0,0,0,0,0,0,0,0,
55,2021,21,Tennessee,0,0,0,0,0,0,0,0,
56,2021,21,West South Central,0,0,0,5,0,1,0,10,
57,2021,21,Arkansas,0,0,0,0,0,1,0,4,
58,2021,21,Louisiana,0,0,0,0,0,0,0,1,
59,2021,21,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,21,Texas,0,0,0,3,0,1,0,5,
61,2021,21,Mountain,0,0,0,1,0,1,4,4,
62,2021,21,Arizona,0,0,0,0,0,1,1,0,
63,2021,21,Colorado,0,0,0,0,0,0,0,4,
64,2021,21,Idaho,0,0,0,0,0,0,0,0,
65,2021,21,Montana,0,0,0,0,0,1,1,0,
66,2021,21,Nevada,0,0,0,1,0,0,0,0,
67,2021,21,New Mexico,0,0,0,0,0,0,0,0,
68,2021,21,Utah,0,0,0,0,0,1,1,0,
69,2021,21,Wyoming,0,0,0,0,0,1,1,0,
70,2021,21,Pacific,0,0,0,0,0,2,6,21,
71,2021,21,Alaska,0,0,0,0,0,0,0,0,
72,2021,21,California,0,0,0,0,0,2,5,16,
73,2021,21,Hawaii,0,0,0,0,0,0,0,0,
74,2021,21,Oregon,0,0,0,0,0,1,1,0,
75,2021,21,Washington,0,0,0,0,0,1,0,5,
76,2021,21,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,21,American Samoa,0,0,0,0,0,0,0,0,
78,2021,21,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,21,Guam,0,0,0,0,0,0,0,0,
80,2021,21,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,21,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,21,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,21,Total,0,1,3,12,1,4,31,98,
14,2021,22,"U.S. Residents, excluding U.S. Territories",0,1,3,12,2,4,36,99,
15,2021,22,New England,0,0,0,0,0,0,0,1,
16,2021,22,Connecticut,0,0,0,0,0,0,0,0,
17,2021,22,Maine,0,0,0,0,0,0,0,0,
18,2021,22,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,22,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,22,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,22,Vermont,0,0,0,0,0,0,0,0,
22,2021,22,Middle Atlantic,0,0,0,0,1,2,8,22,
23,2021,22,New Jersey,0,0,0,0,0,1,0,7,
24,2021,22,New York (excluding New York City),0,0,0,0,0,1,2,2,
25,2021,22,New York City,0,0,0,0,1,1,4,3,
26,2021,22,Pennsylvania,0,0,0,0,0,2,2,10,
27,2021,22,East North Central,0,1,3,4,0,1,1,4,
28,2021,22,Illinois,0,0,0,2,0,0,0,1,
29,2021,22,Indiana,0,1,1,0,0,1,0,1,
30,2021,22,Michigan,0,0,0,0,0,1,0,1,
31,2021,22,Ohio,0,1,2,2,0,1,1,1,
32,2021,22,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,22,West North Central,0,0,0,0,0,1,2,9,
34,2021,22,Iowa,0,0,0,0,0,0,0,1,
35,2021,22,Kansas,0,0,0,0,0,0,0,1,
36,2021,22,Minnesota,0,0,0,0,0,1,0,0,
37,2021,22,Missouri,0,0,0,0,0,1,1,7,
38,2021,22,Nebraska,0,0,0,0,0,1,1,0,
39,2021,22,North Dakota,0,0,0,0,0,0,0,0,
40,2021,22,South Dakota,0,0,0,0,0,0,0,0,
41,2021,22,South Atlantic,0,0,0,1,0,2,12,24,
42,2021,22,Delaware,0,0,0,0,0,0,0,1,
43,2021,22,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,22,Florida,0,0,0,0,0,2,9,14,
45,2021,22,Georgia,0,0,0,1,0,1,1,0,
46,2021,22,Maryland,0,0,0,0,0,1,0,3,
47,2021,22,North Carolina,0,0,0,0,0,1,1,1,
48,2021,22,South Carolina,0,0,0,0,0,0,0,0,
49,2021,22,Virginia,0,0,0,0,0,1,0,5,
50,2021,22,West Virginia,0,0,0,0,0,1,1,0,
51,2021,22,East South Central,0,1,0,1,0,1,2,3,
52,2021,22,Alabama,0,1,0,1,0,1,2,2,
53,2021,22,Kentucky,0,0,0,0,0,0,0,1,
54,2021,22,Mississippi,0,0,0,0,0,0,0,0,
55,2021,22,Tennessee,0,0,0,0,0,0,0,0,
56,2021,22,West South Central,0,0,0,5,0,1,0,10,
57,2021,22,Arkansas,0,0,0,0,0,1,0,4,
58,2021,22,Louisiana,0,0,0,0,0,0,0,1,
59,2021,22,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,22,Texas,0,0,0,3,0,1,0,5,
61,2021,22,Mountain,0,0,0,1,0,1,4,4,
62,2021,22,Arizona,0,0,0,0,0,1,1,0,
63,2021,22,Colorado,0,0,0,0,0,0,0,4,
64,2021,22,Idaho,0,0,0,0,0,0,0,0,
65,2021,22,Montana,0,0,0,0,0,1,1,0,
66,2021,22,Nevada,0,0,0,1,0,0,0,0,
67,2021,22,New Mexico,0,0,0,0,0,0,0,0,
68,2021,22,Utah,0,0,0,0,0,1,1,0,
69,2021,22,Wyoming,0,0,0,0,0,1,1,0,
70,2021,22,Pacific,0,0,0,0,1,2,7,22,
71,2021,22,Alaska,0,0,0,0,0,0,0,0,
72,2021,22,California,0,0,0,0,1,2,6,17,
73,2021,22,Hawaii,0,0,0,0,0,0,0,0,
74,2021,22,Oregon,0,0,0,0,0,1,1,0,
75,2021,22,Washington,0,0,0,0,0,1,0,5,
76,2021,22,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,22,American Samoa,0,0,0,0,0,0,0,0,
78,2021,22,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,22,Guam,0,0,0,0,0,0,0,0,
80,2021,22,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,22,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,22,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,22,Total,0,1,3,12,2,4,36,99,
14,2021,23,"U.S. Residents, excluding U.S. Territories",0,1,3,12,0,4,38,101,
15,2021,23,New England,0,0,0,0,0,0,0,1,
16,2021,23,Connecticut,0,0,0,0,0,0,0,0,
17,2021,23,Maine,0,0,0,0,0,0,0,0,
18,2021,23,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,23,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,23,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,23,Vermont,0,0,0,0,0,0,0,0,
22,2021,23,Middle Atlantic,0,0,0,0,0,2,8,24,
23,2021,23,New Jersey,0,0,0,0,0,1,0,7,
24,2021,23,New York (excluding New York City),0,0,0,0,0,1,2,2,
25,2021,23,New York City,0,0,0,0,0,1,4,3,
26,2021,23,Pennsylvania,0,0,0,0,0,2,2,12,
27,2021,23,East North Central,0,1,3,4,0,1,1,4,
28,2021,23,Illinois,0,0,0,2,0,0,0,1,
29,2021,23,Indiana,0,1,1,0,0,1,0,1,
30,2021,23,Michigan,0,0,0,0,0,1,0,1,
31,2021,23,Ohio,0,1,2,2,0,1,1,1,
32,2021,23,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,23,West North Central,0,0,0,0,0,1,2,9,
34,2021,23,Iowa,0,0,0,0,0,0,0,1,
35,2021,23,Kansas,0,0,0,0,0,0,0,1,
36,2021,23,Minnesota,0,0,0,0,0,1,0,0,
37,2021,23,Missouri,0,0,0,0,0,1,1,7,
38,2021,23,Nebraska,0,0,0,0,0,1,1,0,
39,2021,23,North Dakota,0,0,0,0,0,0,0,0,
40,2021,23,South Dakota,0,0,0,0,0,0,0,0,
41,2021,23,South Atlantic,0,0,0,1,0,2,13,24,
42,2021,23,Delaware,0,0,0,0,0,1,1,1,
43,2021,23,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,23,Florida,0,0,0,0,0,2,9,14,
45,2021,23,Georgia,0,0,0,1,0,1,1,0,
46,2021,23,Maryland,0,0,0,0,0,1,0,3,
47,2021,23,North Carolina,0,0,0,0,0,1,1,1,
48,2021,23,South Carolina,0,0,0,0,0,0,0,0,
49,2021,23,Virginia,0,0,0,0,0,1,0,5,
50,2021,23,West Virginia,0,0,0,0,0,1,1,0,
51,2021,23,East South Central,0,1,0,1,0,1,3,3,
52,2021,23,Alabama,0,1,0,1,0,1,2,2,
53,2021,23,Kentucky,0,0,0,0,0,1,1,1,
54,2021,23,Mississippi,0,0,0,0,0,0,0,0,
55,2021,23,Tennessee,0,0,0,0,0,0,0,0,
56,2021,23,West South Central,0,0,0,5,0,1,0,10,
57,2021,23,Arkansas,0,0,0,0,0,1,0,4,
58,2021,23,Louisiana,0,0,0,0,0,0,0,1,
59,2021,23,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,23,Texas,0,0,0,3,0,1,0,5,
61,2021,23,Mountain,0,0,0,1,0,1,4,4,
62,2021,23,Arizona,0,0,0,0,0,1,1,0,
63,2021,23,Colorado,0,0,0,0,0,0,0,4,
64,2021,23,Idaho,0,0,0,0,0,0,0,0,
65,2021,23,Montana,0,0,0,0,0,1,1,0,
66,2021,23,Nevada,0,0,0,1,0,0,0,0,
67,2021,23,New Mexico,0,0,0,0,0,0,0,0,
68,2021,23,Utah,0,0,0,0,0,1,1,0,
69,2021,23,Wyoming,0,0,0,0,0,1,1,0,
70,2021,23,Pacific,0,0,0,0,0,2,7,22,
71,2021,23,Alaska,0,0,0,0,0,0,0,0,
72,2021,23,California,0,0,0,0,0,2,6,17,
73,2021,23,Hawaii,0,0,0,0,0,0,0,0,
74,2021,23,Oregon,0,0,0,0,0,1,1,0,
75,2021,23,Washington,0,0,0,0,0,1,0,5,
76,2021,23,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,23,American Samoa,0,0,0,0,0,0,0,0,
78,2021,23,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,23,Guam,0,0,0,0,0,0,0,0,
80,2021,23,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,23,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,23,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,23,Total,0,1,3,12,0,4,38,101,
14,2021,24,"U.S. Residents, excluding U.S. Territories",0,1,3,12,0,4,38,102,
15,2021,24,New England,0,0,0,0,0,0,0,1,
16,2021,24,Connecticut,0,0,0,0,0,0,0,0,
17,2021,24,Maine,0,0,0,0,0,0,0,0,
18,2021,24,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,24,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,24,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,24,Vermont,0,0,0,0,0,0,0,0,
22,2021,24,Middle Atlantic,0,0,0,0,0,2,8,24,
23,2021,24,New Jersey,0,0,0,0,0,1,0,7,
24,2021,24,New York (excluding New York City),0,0,0,0,0,1,2,2,
25,2021,24,New York City,0,0,0,0,0,1,4,3,
26,2021,24,Pennsylvania,0,0,0,0,0,2,2,12,
27,2021,24,East North Central,0,1,3,4,0,1,1,4,
28,2021,24,Illinois,0,0,0,2,0,0,0,1,
29,2021,24,Indiana,0,1,1,0,0,1,0,1,
30,2021,24,Michigan,0,0,0,0,0,1,0,1,
31,2021,24,Ohio,0,1,2,2,0,1,1,1,
32,2021,24,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,24,West North Central,0,0,0,0,0,1,2,9,
34,2021,24,Iowa,0,0,0,0,0,0,0,1,
35,2021,24,Kansas,0,0,0,0,0,0,0,1,
36,2021,24,Minnesota,0,0,0,0,0,1,0,0,
37,2021,24,Missouri,0,0,0,0,0,1,1,7,
38,2021,24,Nebraska,0,0,0,0,0,1,1,0,
39,2021,24,North Dakota,0,0,0,0,0,0,0,0,
40,2021,24,South Dakota,0,0,0,0,0,0,0,0,
41,2021,24,South Atlantic,0,0,0,1,0,2,13,24,
42,2021,24,Delaware,0,0,0,0,0,1,1,1,
43,2021,24,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,24,Florida,0,0,0,0,0,2,9,14,
45,2021,24,Georgia,0,0,0,1,0,1,1,0,
46,2021,24,Maryland,0,0,0,0,0,1,0,3,
47,2021,24,North Carolina,0,0,0,0,0,1,1,1,
48,2021,24,South Carolina,0,0,0,0,0,0,0,0,
49,2021,24,Virginia,0,0,0,0,0,1,0,5,
50,2021,24,West Virginia,0,0,0,0,0,1,1,0,
51,2021,24,East South Central,0,1,0,1,0,1,3,3,
52,2021,24,Alabama,0,1,0,1,0,1,2,2,
53,2021,24,Kentucky,0,0,0,0,0,1,1,1,
54,2021,24,Mississippi,0,0,0,0,0,0,0,0,
55,2021,24,Tennessee,0,0,0,0,0,0,0,0,
56,2021,24,West South Central,0,0,0,5,0,1,0,10,
57,2021,24,Arkansas,0,0,0,0,0,1,0,4,
58,2021,24,Louisiana,0,0,0,0,0,0,0,1,
59,2021,24,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,24,Texas,0,0,0,3,0,1,0,5,
61,2021,24,Mountain,0,0,0,1,0,1,4,4,
62,2021,24,Arizona,0,0,0,0,0,1,1,0,
63,2021,24,Colorado,0,0,0,0,0,0,0,4,
64,2021,24,Idaho,0,0,0,0,0,0,0,0,
65,2021,24,Montana,0,0,0,0,0,1,1,0,
66,2021,24,Nevada,0,0,0,1,0,0,0,0,
67,2021,24,New Mexico,0,0,0,0,0,0,0,0,
68,2021,24,Utah,0,0,0,0,0,1,1,0,
69,2021,24,Wyoming,0,0,0,0,0,1,1,0,
70,2021,24,Pacific,0,0,0,0,0,2,7,23,
71,2021,24,Alaska,0,0,0,0,0,0,0,0,
72,2021,24,California,0,0,0,0,0,2,6,17,
73,2021,24,Hawaii,0,0,0,0,0,0,0,0,
74,2021,24,Oregon,0,0,0,0,0,1,1,0,
75,2021,24,Washington,0,0,0,0,0,1,0,6,
76,2021,24,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,24,American Samoa,0,0,0,0,0,0,0,0,
78,2021,24,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,24,Guam,0,0,0,0,0,0,0,0,
80,2021,24,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,24,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,24,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,24,Total,0,1,3,12,0,4,38,102,
14,2021,25,"U.S. Residents, excluding U.S. Territories",0,2,4,12,2,4,40,105,
15,2021,25,New England,0,0,0,0,0,0,0,1,
16,2021,25,Connecticut,0,0,0,0,0,0,0,0,
17,2021,25,Maine,0,0,0,0,0,0,0,0,
18,2021,25,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,25,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,25,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,25,Vermont,0,0,0,0,0,0,0,0,
22,2021,25,Middle Atlantic,0,0,0,0,0,2,8,24,
23,2021,25,New Jersey,0,0,0,0,0,1,0,7,
24,2021,25,New York (excluding New York City),0,0,0,0,0,1,2,2,
25,2021,25,New York City,0,0,0,0,0,1,4,3,
26,2021,25,Pennsylvania,0,0,0,0,0,2,2,12,
27,2021,25,East North Central,0,2,4,4,0,1,1,4,
28,2021,25,Illinois,0,1,1,2,0,0,0,1,
29,2021,25,Indiana,0,1,1,0,0,1,0,1,
30,2021,25,Michigan,0,0,0,0,0,1,0,1,
31,2021,25,Ohio,0,1,2,2,0,1,1,1,
32,2021,25,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,25,West North Central,0,0,0,0,0,1,2,9,
34,2021,25,Iowa,0,0,0,0,0,0,0,1,
35,2021,25,Kansas,0,0,0,0,0,0,0,1,
36,2021,25,Minnesota,0,0,0,0,0,1,0,0,
37,2021,25,Missouri,0,0,0,0,0,1,1,7,
38,2021,25,Nebraska,0,0,0,0,0,1,1,0,
39,2021,25,North Dakota,0,0,0,0,0,0,0,0,
40,2021,25,South Dakota,0,0,0,0,0,0,0,0,
41,2021,25,South Atlantic,0,0,0,1,1,2,14,24,
42,2021,25,Delaware,0,0,0,0,0,1,1,1,
43,2021,25,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,25,Florida,0,0,0,0,0,2,9,14,
45,2021,25,Georgia,0,0,0,1,0,1,1,0,
46,2021,25,Maryland,0,0,0,0,0,1,0,3,
47,2021,25,North Carolina,0,0,0,0,0,1,1,1,
48,2021,25,South Carolina,0,0,0,0,0,0,0,0,
49,2021,25,Virginia,0,0,0,0,1,1,1,5,
50,2021,25,West Virginia,0,0,0,0,0,1,1,0,
51,2021,25,East South Central,0,0,0,2,0,1,3,3,
52,2021,25,Alabama,0,0,0,2,0,1,2,2,
53,2021,25,Kentucky,0,0,0,0,0,1,1,1,
54,2021,25,Mississippi,0,0,0,0,0,0,0,0,
55,2021,25,Tennessee,0,0,0,0,0,0,0,0,
56,2021,25,West South Central,0,0,0,4,0,1,0,12,
57,2021,25,Arkansas,0,0,0,0,0,1,0,4,
58,2021,25,Louisiana,0,0,0,0,0,0,0,1,
59,2021,25,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,25,Texas,0,0,0,2,0,1,0,7,
61,2021,25,Mountain,0,0,0,1,0,1,4,4,
62,2021,25,Arizona,0,0,0,0,0,1,1,0,
63,2021,25,Colorado,0,0,0,0,0,0,0,4,
64,2021,25,Idaho,0,0,0,0,0,0,0,0,
65,2021,25,Montana,0,0,0,0,0,1,1,0,
66,2021,25,Nevada,0,0,0,1,0,0,0,0,
67,2021,25,New Mexico,0,0,0,0,0,0,0,0,
68,2021,25,Utah,0,0,0,0,0,1,1,0,
69,2021,25,Wyoming,0,0,0,0,0,1,1,0,
70,2021,25,Pacific,0,0,0,0,1,2,8,24,
71,2021,25,Alaska,0,0,0,0,0,0,0,0,
72,2021,25,California,0,0,0,0,1,2,7,17,
73,2021,25,Hawaii,0,0,0,0,0,0,0,0,
74,2021,25,Oregon,0,0,0,0,0,1,1,0,
75,2021,25,Washington,0,0,0,0,0,1,0,7,
76,2021,25,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,25,American Samoa,0,0,0,0,0,0,0,0,
78,2021,25,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,25,Guam,0,0,0,0,0,0,0,0,
80,2021,25,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,25,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,25,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,25,Total,0,2,4,12,2,4,40,105,
14,2021,26,"U.S. Residents, excluding U.S. Territories",0,2,4,12,5,5,49,105,
15,2021,26,New England,0,0,0,0,0,0,0,1,
16,2021,26,Connecticut,0,0,0,0,0,0,0,0,
17,2021,26,Maine,0,0,0,0,0,0,0,0,
18,2021,26,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,26,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,26,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,26,Vermont,0,0,0,0,0,0,0,0,
22,2021,26,Middle Atlantic,0,0,0,0,2,2,11,24,
23,2021,26,New Jersey,0,0,0,0,0,1,0,7,
24,2021,26,New York (excluding New York City),0,0,0,0,0,1,2,2,
25,2021,26,New York City,0,0,0,0,1,1,5,3,
26,2021,26,Pennsylvania,0,0,0,0,1,2,4,12,
27,2021,26,East North Central,0,2,4,4,0,1,1,4,
28,2021,26,Illinois,0,1,1,2,0,0,0,1,
29,2021,26,Indiana,0,1,1,0,0,1,0,1,
30,2021,26,Michigan,0,0,0,0,0,1,0,1,
31,2021,26,Ohio,0,1,2,2,0,1,1,1,
32,2021,26,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,26,West North Central,0,0,0,0,0,2,3,9,
34,2021,26,Iowa,0,0,0,0,0,0,0,1,
35,2021,26,Kansas,0,0,0,0,0,0,0,1,
36,2021,26,Minnesota,0,0,0,0,0,1,0,0,
37,2021,26,Missouri,0,0,0,0,0,1,1,7,
38,2021,26,Nebraska,0,0,0,0,0,1,2,0,
39,2021,26,North Dakota,0,0,0,0,0,0,0,0,
40,2021,26,South Dakota,0,0,0,0,0,0,0,0,
41,2021,26,South Atlantic,0,0,0,1,1,2,16,24,
42,2021,26,Delaware,0,0,0,0,0,1,1,1,
43,2021,26,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,26,Florida,0,0,0,0,0,2,9,14,
45,2021,26,Georgia,0,0,0,1,0,1,1,0,
