,year,mmwr_week,Reporting Area,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2010","Meningococcal diseases, invasive �, All groups cummulative for 2009",Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2010,Pertussis cummulative for 2009,"Rabies, animal current week","Rabies, animal previous 52 weeks median ","Rabies, animal previous 52 weeks maximum ","Rabies, animal cummulative for 2010","Rabies, animal cummulative for 2009"
38,2010,32,Mich.,0,0,2,12,18,7,22,41,609,443,2,1,6,47,44
39,2010,32,Ohio,0,1,2,21,26,69,19,64,842,719,0,0,5,23,27
40,2010,32,Wis.,0,0,2,14,16,0,4,11,196,119,0,0,0,0,0
41,2010,32,W.N. CENTRAL,0,1,6,35,51,82,25,627,778,"1,471",5,5,18,166,248
42,2010,32,Iowa,0,0,3,8,7,0,5,23,223,150,0,0,2,7,24
43,2010,32,Kans.,0,0,2,4,9,0,3,9,86,166,1,1,4,44,56
44,2010,32,Minn.,0,0,2,2,9,70,0,601,151,315,2,1,9,20,33
45,2010,32,Mo.,0,0,3,15,18,0,8,30,198,706,0,1,6,50,36
46,2010,32,Nebr.,0,0,2,5,5,11,2,8,99,100,1,1,6,35,59
47,2010,32,N. Dak.,0,0,1,1,1,1,0,9,1,16,1,0,7,10,4
48,2010,32,S. Dak.,0,0,2,0,2,0,1,6,20,18,0,0,4,0,36
49,2010,32,S. ATLANTIC,3,3,7,96,114,21,26,69,844,"1,027",8,23,82,645,"1,401"
50,2010,32,Del.,0,0,1,1,2,0,0,3,5,8,0,0,0,0,0
51,2010,32,D.C.,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0
52,2010,32,Fla.,0,1,5,44,39,11,5,28,194,325,0,0,69,69,161
53,2010,32,Ga.,1,0,1,8,22,2,3,10,124,171,0,0,13,0,268
54,2010,32,Md.,0,0,1,4,6,4,2,8,70,87,6,7,15,220,242
55,2010,32,N.C.,2,0,2,13,20,1,2,32,124,133,0,0,17,0,308
56,2010,32,S.C.,0,0,1,8,10,3,5,19,199,170,0,0,0,0,0
57,2010,32,Va.,0,0,2,16,10,0,4,15,100,114,0,10,26,309,347
58,2010,32,W. Va.,0,0,2,2,5,0,0,7,25,16,2,2,6,47,75
59,2010,32,E.S. CENTRAL,0,0,4,22,21,9,14,31,435,560,4,2,7,112,101
60,2010,32,Ala.,0,0,2,4,6,2,4,13,129,220,2,0,4,34,0
61,2010,32,Ky.,0,0,2,10,4,1,4,13,145,164,0,0,4,13,34
62,2010,32,Miss.,0,0,1,2,2,0,1,6,35,46,0,0,2,8,2
63,2010,32,Tenn.,0,0,2,6,9,6,3,10,126,130,2,0,3,57,65
64,2010,32,W.S. CENTRAL,0,1,9,54,57,24,58,753,"1,696","1,951",0,1,40,28,520
65,2010,32,Ark.,0,0,2,5,5,1,4,29,85,221,0,0,10,20,28
66,2010,32,La.,0,0,4,11,11,0,1,4,18,119,0,0,0,0,0
67,2010,32,Okla.,0,0,7,14,4,0,0,41,23,21,0,0,15,8,7
68,2010,32,Tex.,0,0,7,24,37,23,50,681,"1,570","1,590",0,0,30,0,485
69,2010,32,MOUNTAIN,0,1,6,41,47,3,20,41,637,607,0,1,8,36,66
70,2010,32,Ariz.,0,0,2,11,11,2,7,14,219,137,0,0,5,0,0
71,2010,32,Colo.,0,0,4,13,13,0,3,13,114,166,0,0,0,0,0
72,2010,32,Idaho,0,0,1,5,6,1,2,19,104,53,0,0,2,3,3
73,2010,32,Mont.,0,0,1,1,5,0,1,8,32,16,0,0,4,7,17
74,2010,32,Nev.,0,0,1,7,4,0,0,7,18,14,0,0,1,2,4
75,2010,32,N. Mex.,0,0,1,3,3,0,1,6,38,43,0,0,3,9,18
76,2010,32,Utah,0,0,1,1,1,0,3,10,107,157,0,0,2,2,5
77,2010,32,Wyo.,0,0,1,0,4,0,0,1,5,21,0,0,3,13,19
78,2010,32,PACIFIC,1,3,16,98,140,24,34,186,"1,629",768,3,3,12,107,162
79,2010,32,Alaska,0,0,2,1,4,0,1,6,20,30,0,0,2,11,10
80,2010,32,Calif.,1,2,13,61,89,0,22,162,"1,210",362,2,3,11,86,143
81,2010,32,Hawaii,0,0,1,1,5,0,0,4,18,26,0,0,0,0,0
82,2010,32,Oreg.,0,1,3,23,29,0,6,16,209,174,1,0,2,10,9
83,2010,32,Wash.,0,0,7,12,13,24,4,24,172,176,0,0,0,0,0
84,2010,32,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,32,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,32,Guam,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
87,2010,32,P.R.,0,0,1,0,0,0,0,0,0,1,1,1,3,28,27
88,2010,32,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2010,33,UNITED STATES,12,16,43,500,641,383,290,"1,756","9,782","9,910",95,72,147,"2,184","3,355"
23,2010,33,NEW ENGLAND,0,0,2,13,23,1,8,17,217,451,3,4,24,156,218
24,2010,33,Conn.,0,0,2,2,3,0,1,5,30,34,0,1,22,59,93
25,2010,33,Maine,0,0,1,3,3,0,0,5,23,68,2,1,4,40,35
26,2010,33,Mass.,0,0,1,3,11,0,4,10,134,261,0,0,0,0,0
27,2010,33,N.H.,0,0,1,0,1,0,0,3,7,58,1,0,5,9,25
28,2010,33,R.I.,0,0,0,0,4,1,0,8,19,21,0,0,5,14,28
29,2010,33,Vt.,0,0,1,5,1,0,0,1,4,9,0,1,5,34,37
30,2010,33,MID. ATLANTIC,0,1,4,42,71,52,21,45,716,775,18,18,41,680,383
31,2010,33,N.J.,0,0,2,9,11,0,3,8,59,160,0,0,0,0,0
32,2010,33,N.Y. (Upstate),0,0,3,9,16,23,7,27,283,120,18,9,22,351,272
33,2010,33,N.Y. City,0,0,2,10,12,0,0,11,41,57,0,1,12,105,11
34,2010,33,Pa.,0,0,2,14,32,29,8,23,333,438,0,3,24,224,100
35,2010,33,E.N. CENTRAL,0,3,8,83,111,76,68,122,"2,466","2,041",17,2,14,166,163
36,2010,33,Ill.,0,0,4,16,27,0,11,27,387,466,3,1,9,83,59
37,2010,33,Ind.,0,0,3,20,24,0,9,26,325,227,0,0,1,0,24
38,2010,33,Mich.,0,0,2,12,18,13,22,43,653,476,2,1,6,48,50
39,2010,33,Ohio,0,1,2,21,26,63,20,69,905,750,12,0,5,35,30
40,2010,33,Wis.,0,0,2,14,16,0,4,11,196,122,0,0,0,0,0
41,2010,33,W.N. CENTRAL,0,1,6,35,51,155,25,627,952,"1,518",2,5,18,170,259
42,2010,33,Iowa,0,0,3,8,7,0,5,23,230,152,0,0,2,7,25
43,2010,33,Kans.,0,0,2,4,9,0,3,9,86,169,0,1,4,44,56
44,2010,33,Minn.,0,0,2,2,9,118,0,601,269,315,0,1,9,20,39
45,2010,33,Mo.,0,0,3,15,18,0,8,30,209,736,0,1,6,52,40
46,2010,33,Nebr.,0,0,2,5,5,7,2,10,105,105,2,1,6,37,59
47,2010,33,N. Dak.,0,0,1,1,1,30,0,9,30,17,0,0,7,10,4
48,2010,33,S. Dak.,0,0,2,0,2,0,1,6,23,24,0,0,4,0,36
49,2010,33,S. ATLANTIC,2,3,7,100,115,9,27,71,882,"1,074",19,23,81,686,"1,449"
50,2010,33,Del.,0,0,1,1,2,0,0,3,5,9,0,0,0,0,0
51,2010,33,D.C.,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0
52,2010,33,Fla.,0,1,5,44,39,5,5,28,199,342,0,0,68,68,161
53,2010,33,Ga.,0,0,2,9,22,1,3,15,136,175,0,0,13,0,273
54,2010,33,Md.,0,0,1,4,6,1,2,8,69,94,0,6,15,220,255
55,2010,33,N.C.,1,0,2,14,20,0,1,32,124,138,0,0,17,0,325
56,2010,33,S.C.,0,0,1,9,11,1,5,19,210,177,0,0,0,0,0
57,2010,33,Va.,1,0,2,17,10,1,4,15,110,119,16,10,26,348,357
58,2010,33,W. Va.,0,0,2,2,5,0,0,7,26,17,3,2,6,50,78
59,2010,33,E.S. CENTRAL,1,0,4,24,22,9,14,25,460,581,1,3,7,116,102
60,2010,33,Ala.,0,0,2,4,6,0,4,9,134,228,0,0,4,34,0
61,2010,33,Ky.,1,0,2,11,4,0,4,13,146,170,0,0,4,13,34
62,2010,33,Miss.,0,0,1,3,3,1,1,6,42,47,0,0,3,9,3
63,2010,33,Tenn.,0,0,2,6,9,8,3,10,138,136,1,1,4,60,65
64,2010,33,W.S. CENTRAL,1,1,9,55,58,48,58,753,"1,772","2,043",30,1,40,58,544
65,2010,33,Ark.,0,0,2,5,5,2,4,29,100,241,0,0,10,20,28
66,2010,33,La.,0,0,4,11,11,0,1,4,19,120,0,0,0,0,0
67,2010,33,Okla.,0,0,7,14,5,3,0,41,26,21,30,0,15,38,20
68,2010,33,Tex.,1,0,7,25,37,43,49,681,"1,627","1,661",0,0,30,0,496
69,2010,33,MOUNTAIN,0,1,6,41,49,12,20,41,650,627,1,1,8,41,69
70,2010,33,Ariz.,0,0,2,11,12,0,6,14,219,148,0,0,5,0,0
71,2010,33,Colo.,0,0,4,13,14,5,3,13,119,168,0,0,0,0,0
72,2010,33,Idaho,0,0,1,5,6,6,2,19,110,55,0,0,2,5,3
73,2010,33,Mont.,0,0,1,1,5,1,1,8,33,16,1,0,4,9,18
74,2010,33,Nev.,0,0,1,7,4,0,0,7,18,16,0,0,1,2,4
75,2010,33,N. Mex.,0,0,1,3,3,0,1,6,39,45,0,0,3,9,19
76,2010,33,Utah,0,0,1,1,1,0,4,10,107,158,0,0,2,2,6
77,2010,33,Wyo.,0,0,1,0,4,0,0,1,5,21,0,0,3,14,19
78,2010,33,PACIFIC,8,3,16,107,141,21,33,186,"1,667",800,4,3,12,111,168
79,2010,33,Alaska,0,0,2,1,4,0,1,6,25,31,0,0,2,11,10
80,2010,33,Calif.,8,1,13,69,90,1,22,162,"1,219",381,4,3,11,90,149
81,2010,33,Hawaii,0,0,1,1,5,0,0,4,18,26,0,0,0,0,0
82,2010,33,Oreg.,0,1,3,24,29,1,6,15,217,180,0,0,2,10,9
83,2010,33,Wash.,0,0,7,12,13,19,4,24,188,182,0,0,0,0,0
84,2010,33,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,33,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,33,Guam,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
87,2010,33,P.R.,0,0,1,0,0,0,0,0,0,1,2,1,3,30,27
88,2010,33,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2010,34,UNITED STATES,6,16,43,514,653,247,290,"1,756","10,396","10,276",52,72,147,"2,261","3,491"
23,2010,34,NEW ENGLAND,0,0,2,13,24,0,8,17,251,464,2,4,24,159,223
24,2010,34,Conn.,0,0,2,2,3,0,1,7,63,34,0,1,22,59,93
25,2010,34,Maine,0,0,1,3,3,0,0,5,24,68,1,1,4,41,36
26,2010,34,Mass.,0,0,1,3,12,0,4,10,134,269,0,0,0,0,0
27,2010,34,N.H.,0,0,1,0,1,0,0,3,7,59,0,0,5,10,25
28,2010,34,R.I.,0,0,0,0,4,0,0,8,19,25,0,0,5,14,29
29,2010,34,Vt.,0,0,1,5,1,0,0,1,4,9,1,1,5,35,40
30,2010,34,MID. ATLANTIC,2,1,4,44,72,38,21,61,772,805,7,18,41,687,402
31,2010,34,N.J.,0,0,2,9,12,0,3,8,67,165,0,0,0,0,0
32,2010,34,N.Y. (Upstate),0,0,3,9,16,14,7,27,296,129,7,9,22,358,290
33,2010,34,N.Y. City,1,0,2,11,12,2,0,11,44,58,0,1,12,105,12
34,2010,34,Pa.,1,0,2,15,32,22,8,37,365,453,0,3,24,224,100
35,2010,34,E.N. CENTRAL,1,3,8,88,115,52,68,126,"2,622","2,106",8,2,26,185,173
36,2010,34,Ill.,0,0,4,16,30,0,11,27,418,478,4,1,11,96,63
37,2010,34,Ind.,0,0,3,21,24,0,9,26,337,232,0,0,1,0,25
38,2010,34,Mich.,1,0,2,13,18,12,22,45,717,507,1,1,5,51,51
39,2010,34,Ohio,0,1,2,21,26,40,20,69,945,761,3,0,12,38,34
40,2010,34,Wis.,0,0,2,17,17,0,4,11,205,128,0,0,0,0,0
41,2010,34,W.N. CENTRAL,0,1,6,36,51,73,25,627,"1,047","1,557",9,5,18,179,277
42,2010,34,Iowa,0,0,3,8,7,0,5,24,241,157,0,0,2,7,25
43,2010,34,Kans.,0,0,2,5,9,0,3,9,94,174,2,1,4,46,59
44,2010,34,Minn.,0,0,2,2,9,66,0,601,335,319,4,0,9,24,39
45,2010,34,Mo.,0,0,3,15,18,0,8,25,209,756,0,1,6,52,45
46,2010,34,Nebr.,0,0,2,5,5,7,2,10,115,107,3,1,6,40,65
47,2010,34,N. Dak.,0,0,1,1,1,0,0,30,30,17,0,0,7,10,4
48,2010,34,S. Dak.,0,0,2,0,2,0,1,5,23,27,0,0,4,0,40
49,2010,34,S. ATLANTIC,0,3,7,100,119,18,26,74,935,"1,123",22,22,85,712,"1,495"
50,2010,34,Del.,0,0,1,1,2,1,0,4,9,10,0,0,0,0,0
51,2010,34,D.C.,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0
52,2010,34,Fla.,0,1,5,44,40,12,5,28,211,358,0,0,72,72,161
53,2010,34,Ga.,0,0,2,9,22,0,3,15,137,178,0,0,13,0,280
54,2010,34,Md.,0,0,1,4,6,0,2,8,69,99,0,6,15,220,269
55,2010,34,N.C.,0,0,2,14,22,0,1,32,124,147,0,0,15,0,336
56,2010,34,S.C.,0,0,1,9,11,3,5,19,232,184,0,0,0,0,0
57,2010,34,Va.,0,0,2,17,11,1,5,15,122,122,20,10,26,368,368
58,2010,34,W. Va.,0,0,2,2,5,1,0,7,27,22,2,2,6,52,81
59,2010,34,E.S. CENTRAL,0,1,4,25,23,8,14,25,483,605,1,3,7,118,104
60,2010,34,Ala.,0,0,2,4,6,1,4,9,142,237,1,0,4,36,0
61,2010,34,Ky.,0,0,2,11,4,3,4,13,158,179,0,0,4,13,35
62,2010,34,Miss.,0,0,1,3,3,0,1,6,42,49,0,0,3,9,3
63,2010,34,Tenn.,0,0,2,7,10,4,3,10,141,140,0,1,4,60,66
64,2010,34,W.S. CENTRAL,1,1,9,58,59,28,56,753,"1,818","2,116",0,1,40,58,569
65,2010,34,Ark.,0,0,2,5,5,5,4,29,106,250,0,0,10,20,28
66,2010,34,La.,0,0,4,12,11,0,1,4,20,123,0,0,0,0,0
67,2010,34,Okla.,0,0,7,14,5,2,0,41,28,36,0,0,30,38,21
68,2010,34,Tex.,1,0,7,27,38,21,49,681,"1,664","1,707",0,0,30,0,520
69,2010,34,MOUNTAIN,1,1,6,42,49,11,21,41,705,652,2,1,8,43,72
70,2010,34,Ariz.,0,0,2,11,12,3,6,14,232,155,0,0,5,0,0
71,2010,34,Colo.,0,0,4,13,14,6,3,13,125,175,0,0,0,0,0
72,2010,34,Idaho,0,0,1,5,6,2,2,19,112,58,0,0,2,5,3
73,2010,34,Mont.,0,0,1,1,5,0,1,8,33,19,1,0,4,10,20
74,2010,34,Nev.,1,0,1,8,4,0,0,7,18,19,1,0,1,3,4
75,2010,34,N. Mex.,0,0,1,3,3,0,1,6,47,45,0,0,3,9,20
76,2010,34,Utah,0,0,1,1,1,0,4,10,133,160,0,0,2,2,6
77,2010,34,Wyo.,0,0,1,0,4,0,0,1,5,21,0,0,3,14,19
78,2010,34,PACIFIC,1,3,16,108,141,19,34,186,"1,763",848,1,3,12,120,176
79,2010,34,Alaska,0,0,2,1,4,0,0,6,25,32,0,0,2,11,10
80,2010,34,Calif.,1,2,13,70,90,0,22,162,"1,283",410,1,3,12,99,156
81,2010,34,Hawaii,0,0,1,1,5,0,0,5,25,28,0,0,0,0,0
82,2010,34,Oreg.,0,1,3,24,29,1,5,15,224,190,0,0,2,10,10
83,2010,34,Wash.,0,0,7,12,13,18,4,24,206,188,0,0,0,0,0
84,2010,34,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,34,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,34,Guam,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
87,2010,34,P.R.,0,0,1,0,0,0,0,0,0,1,0,1,3,30,28
88,2010,34,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2010,35,UNITED STATES,5,16,43,524,667,258,291,"1,756","11,024","10,621",47,72,147,"2,357","3,638"
23,2010,35,NEW ENGLAND,0,0,2,13,24,0,8,17,256,480,4,4,24,163,240
24,2010,35,Conn.,0,0,2,2,3,0,1,7,63,35,0,1,22,59,101
25,2010,35,Maine,0,0,1,3,3,0,0,5,25,70,1,1,4,42,38
26,2010,35,Mass.,0,0,1,3,12,0,4,10,135,279,0,0,0,0,0
27,2010,35,N.H.,0,0,1,0,1,0,0,3,9,61,0,0,5,10,25
28,2010,35,R.I.,0,0,0,0,4,0,0,8,19,26,0,0,5,14,34
29,2010,35,Vt.,0,0,1,5,1,0,0,1,5,9,3,1,5,38,42
30,2010,35,MID. ATLANTIC,0,1,4,44,75,36,21,62,821,826,15,17,41,735,422
31,2010,35,N.J.,0,0,2,9,13,0,3,8,68,170,0,0,0,0,0
32,2010,35,N.Y. (Upstate),0,0,3,9,16,11,7,27,307,131,9,9,22,367,310
33,2010,35,N.Y. City,0,0,2,11,13,0,0,11,44,59,0,1,12,105,12
34,2010,35,Pa.,0,0,2,15,33,25,8,38,402,466,6,5,24,263,100
35,2010,35,E.N. CENTRAL,2,3,8,92,116,54,68,128,"2,785","2,179",3,2,27,189,187
36,2010,35,Ill.,0,0,4,17,31,0,11,27,433,497,0,1,11,96,69
37,2010,35,Ind.,0,0,3,21,24,0,9,26,364,248,0,0,0,0,25
38,2010,35,Mich.,0,0,2,13,18,11,22,45,772,529,1,1,5,53,54
39,2010,35,Ohio,2,1,2,23,26,42,20,69,987,774,2,0,12,40,39
40,2010,35,Wis.,0,0,2,18,17,1,5,12,229,131,0,0,0,0,0
41,2010,35,W.N. CENTRAL,0,1,6,38,52,96,26,627,"1,200","1,604",6,5,16,188,285
42,2010,35,Iowa,0,0,3,8,7,0,6,24,261,159,0,0,2,7,25
43,2010,35,Kans.,0,0,2,6,9,0,3,9,98,179,0,1,4,47,60
44,2010,35,Minn.,0,0,2,2,10,89,0,601,425,336,2,1,9,26,40
45,2010,35,Mo.,0,0,3,16,18,2,8,25,242,777,2,1,6,56,48
46,2010,35,Nebr.,0,0,2,5,5,3,2,10,119,109,2,1,4,42,67
47,2010,35,N. Dak.,0,0,1,1,1,2,0,30,32,17,0,0,7,10,4
48,2010,35,S. Dak.,0,0,2,0,2,0,1,5,23,27,0,0,2,0,41
49,2010,35,S. ATLANTIC,2,3,7,102,122,20,26,74,978,"1,186",17,22,88,732,"1,539"
50,2010,35,Del.,0,0,1,1,2,0,0,4,9,10,0,0,0,0,0
51,2010,35,D.C.,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0
52,2010,35,Fla.,1,1,5,45,40,13,5,28,219,381,0,0,75,75,161
53,2010,35,Ga.,0,0,2,9,23,2,3,16,145,185,0,0,13,0,289
54,2010,35,Md.,1,0,1,5,7,2,2,8,76,102,0,6,15,220,280
55,2010,35,N.C.,0,0,2,14,23,0,1,32,124,149,0,0,15,0,346
56,2010,35,S.C.,0,0,1,9,11,0,5,19,239,195,0,0,0,0,0
57,2010,35,Va.,0,0,2,17,11,3,5,15,129,136,16,10,26,384,379
58,2010,35,W. Va.,0,0,2,2,5,0,0,7,33,24,1,2,6,53,84
59,2010,35,E.S. CENTRAL,1,0,4,27,23,3,14,25,496,619,2,3,8,129,107
60,2010,35,Ala.,0,0,2,5,6,0,4,8,145,241,0,0,4,36,0
61,2010,35,Ky.,1,0,2,12,4,0,4,13,162,186,1,0,4,15,36
62,2010,35,Miss.,0,0,1,3,3,0,1,6,44,51,0,0,3,15,4
63,2010,35,Tenn.,0,0,2,7,10,3,4,10,145,141,1,1,4,63,67
64,2010,35,W.S. CENTRAL,0,1,9,58,60,36,57,753,"1,874","2,169",0,1,40,58,592
65,2010,35,Ark.,0,0,2,5,5,3,4,29,114,256,0,0,10,20,28
66,2010,35,La.,0,0,4,12,11,0,1,4,20,125,0,0,0,0,0
67,2010,35,Okla.,0,0,7,14,6,3,0,41,31,36,0,0,30,38,21
68,2010,35,Tex.,0,0,7,27,38,30,49,681,"1,709","1,752",0,0,30,0,543
69,2010,35,MOUNTAIN,0,1,6,42,49,9,21,41,727,675,0,1,8,43,78
70,2010,35,Ariz.,0,0,2,11,12,1,6,14,238,162,0,0,5,0,0
71,2010,35,Colo.,0,0,4,13,14,0,3,13,125,177,0,0,0,0,0
72,2010,35,Idaho,0,0,1,5,6,7,2,19,120,60,0,0,2,5,3
73,2010,35,Mont.,0,0,1,1,5,0,1,8,33,23,0,0,4,10,24
74,2010,35,Nev.,0,0,1,8,4,1,0,7,19,19,0,0,1,3,5
75,2010,35,N. Mex.,0,0,1,3,3,0,1,6,54,48,0,0,3,9,20
76,2010,35,Utah,0,0,1,1,1,0,4,10,133,165,0,0,2,2,7
77,2010,35,Wyo.,0,0,1,0,4,0,0,1,5,21,0,0,3,14,19
78,2010,35,PACIFIC,0,3,16,108,146,4,34,186,"1,887",883,0,3,12,120,188
79,2010,35,Alaska,0,0,2,1,6,0,0,6,25,32,0,0,2,11,10
80,2010,35,Calif.,0,2,13,70,93,0,22,163,"1,393",428,0,3,12,99,167
81,2010,35,Hawaii,0,0,1,1,5,0,0,5,25,30,0,0,0,0,0
82,2010,35,Oreg.,0,1,3,24,29,4,6,15,238,198,0,0,2,10,11
83,2010,35,Wash.,0,0,7,12,13,0,4,24,206,195,0,0,0,0,0
84,2010,35,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,35,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,35,Guam,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
87,2010,35,P.R.,0,0,1,0,0,0,0,0,0,1,0,1,3,32,28
88,2010,35,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2010,36,UNITED STATES,4,16,43,529,679,199,291,"1,756","11,466","10,947",31,72,145,"2,457","3,744"
23,2010,36,NEW ENGLAND,0,0,2,13,24,1,7,19,269,486,3,4,24,168,243
24,2010,36,Conn.,0,0,2,2,3,0,1,8,70,35,0,0,22,59,101
25,2010,36,Maine,0,0,1,3,3,0,0,5,26,71,1,1,4,44,39
26,2010,36,Mass.,0,0,1,3,12,0,4,10,135,283,0,0,0,0,0
27,2010,36,N.H.,0,0,1,0,1,0,0,3,9,62,0,0,5,11,25
28,2010,36,R.I.,0,0,0,0,4,1,0,8,21,26,0,0,2,14,35
29,2010,36,Vt.,0,0,1,5,1,0,0,3,8,9,2,1,5,40,43
30,2010,36,MID. ATLANTIC,0,1,4,44,76,21,21,63,862,841,12,17,41,747,433
31,2010,36,N.J.,0,0,2,9,13,0,3,8,68,172,0,0,0,0,0
32,2010,36,N.Y. (Upstate),0,0,3,9,17,11,7,27,318,139,12,9,22,379,320
33,2010,36,N.Y. City,0,0,2,11,13,0,0,11,44,59,0,1,12,105,13
34,2010,36,Pa.,0,0,2,15,33,10,8,39,432,471,0,5,24,263,100
35,2010,36,E.N. CENTRAL,0,3,8,93,119,38,69,143,"2,903","2,255",9,2,38,251,192
36,2010,36,Ill.,0,0,4,17,31,0,11,28,457,505,6,1,22,153,72
37,2010,36,Ind.,0,0,3,21,26,0,9,26,371,256,0,0,0,0,25
38,2010,36,Mich.,0,0,2,13,18,6,23,45,814,570,1,1,5,56,55
39,2010,36,Ohio,0,1,2,23,26,32,20,69,"1,019",792,2,0,12,42,40
40,2010,36,Wis.,0,0,2,19,18,0,5,12,242,132,0,0,0,0,0
41,2010,36,W.N. CENTRAL,0,1,6,38,52,47,27,627,"1,267","1,636",1,5,16,189,295
42,2010,36,Iowa,0,0,3,8,7,0,6,24,273,164,0,0,2,7,25
43,2010,36,Kans.,0,0,2,6,9,0,3,9,98,183,0,1,4,47,61
44,2010,36,Minn.,0,0,2,2,10,38,0,601,463,336,0,1,9,26,43
45,2010,36,Mo.,0,0,3,16,18,1,8,25,245,796,0,1,6,56,52
46,2010,36,Nebr.,0,0,2,5,5,8,2,10,131,111,1,1,4,43,68
47,2010,36,N. Dak.,0,0,1,1,1,0,0,30,32,17,0,0,7,10,4
48,2010,36,S. Dak.,0,0,2,0,2,0,1,5,25,29,0,0,2,0,42
49,2010,36,S. ATLANTIC,3,3,7,105,125,25,26,75,"1,015","1,221",0,23,85,756,"1,576"
50,2010,36,Del.,0,0,1,1,2,0,0,4,9,10,0,0,0,0,0
51,2010,36,D.C.,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0
52,2010,36,Fla.,3,1,5,48,40,11,5,28,230,399,0,0,72,72,161
53,2010,36,Ga.,0,0,2,9,24,0,3,16,145,187,0,0,13,0,297
54,2010,36,Md.,0,0,1,5,8,0,2,8,78,104,0,6,15,247,287
55,2010,36,N.C.,0,0,2,14,24,0,1,32,124,149,0,0,15,0,353
56,2010,36,S.C.,0,0,1,9,11,10,5,19,253,199,0,0,0,0,0
57,2010,36,Va.,0,0,2,17,11,3,5,15,136,145,0,10,26,384,393
58,2010,36,W. Va.,0,0,2,2,5,1,0,7,36,24,0,1,6,53,85
59,2010,36,E.S. CENTRAL,0,1,4,27,23,0,14,25,501,630,4,3,7,120,110
60,2010,36,Ala.,0,0,2,5,6,0,4,8,146,242,2,0,4,38,0
61,2010,36,Ky.,0,0,2,12,4,0,4,13,162,188,1,0,4,16,37
62,2010,36,Miss.,0,0,1,3,3,0,1,6,45,53,0,0,1,1,4
63,2010,36,Tenn.,0,0,2,7,10,0,4,10,148,147,1,2,4,65,69
64,2010,36,W.S. CENTRAL,1,1,9,59,62,29,58,753,"1,948","2,265",2,1,40,60,621
65,2010,36,Ark.,0,0,2,5,5,1,4,29,118,265,0,0,10,20,28
66,2010,36,La.,0,0,4,12,13,0,1,4,22,129,0,0,0,0,0
67,2010,36,Okla.,0,0,7,14,6,8,0,41,39,37,2,0,30,40,21
68,2010,36,Tex.,1,0,7,28,38,20,50,681,"1,769","1,834",0,0,30,0,572
69,2010,36,MOUNTAIN,0,1,6,42,50,11,21,41,760,701,0,1,8,46,80
70,2010,36,Ariz.,0,0,2,11,12,1,6,14,240,174,0,0,5,0,0
71,2010,36,Colo.,0,0,4,13,15,9,3,13,142,178,0,0,0,0,0
72,2010,36,Idaho,0,0,1,5,6,1,2,19,121,64,0,0,2,5,4
73,2010,36,Mont.,0,0,1,1,5,0,1,8,35,25,0,0,3,12,24
74,2010,36,Nev.,0,0,1,8,4,0,0,7,19,19,0,0,1,4,5
75,2010,36,N. Mex.,0,0,1,3,3,0,1,8,59,52,0,0,3,9,20
76,2010,36,Utah,0,0,1,1,1,0,4,10,138,167,0,0,2,2,8
77,2010,36,Wyo.,0,0,1,0,4,0,0,1,6,22,0,0,3,14,19
78,2010,36,PACIFIC,0,3,16,108,148,27,33,186,"1,941",912,0,3,12,120,194
79,2010,36,Alaska,0,0,1,1,6,0,0,6,26,34,0,0,2,11,11
80,2010,36,Calif.,0,1,13,70,95,2,22,162,"1,414",439,0,2,12,99,172
81,2010,36,Hawaii,0,0,1,1,5,0,0,6,29,30,0,0,0,0,0
82,2010,36,Oreg.,0,1,3,24,29,2,5,15,243,207,0,0,2,10,11
