,model_name,weigth,date_forecast,forecast_window
3,eakf_model3,0.999999999571708,2019-09-30,4m
4,sarima,2.693314291438156e-285,2019-09-30,4m
0,arima,7.99278621734223e-268,2019-09-30,5m
1,eakf_model1,2.1476600636365587e-10,2019-09-30,5m
2,eakf_model2,2.6674666360002418e-17,2019-09-30,5m
3,eakf_model3,0.9999999997852342,2019-09-30,5m
4,sarima,5.72097388879207e-212,2019-09-30,5m
0,arima,1.2983146594986489e-238,2019-09-30,6m
1,eakf_model1,1.6057801813237716e-10,2019-09-30,6m
2,eakf_model2,3.037938102494638e-15,2019-09-30,6m
3,eakf_model3,0.999999999839419,2019-09-30,6m
4,sarima,4.545982324194172e-188,2019-09-30,6m
0,arima,1.3565508012464054e-281,2019-10-31,1m
1,eakf_model1,2.954104976802112e-10,2019-10-31,1m
2,eakf_model2,2.132375212660112e-25,2019-10-31,1m
3,eakf_model3,0.9999999997045896,2019-10-31,1m
4,sarima,2.9250372871644526e-245,2019-10-31,1m
0,arima,6.409365284118346e-286,2019-10-31,2m
1,eakf_model1,2.9770303278053513e-10,2019-10-31,2m
2,eakf_model2,1.5114092265913397e-22,2019-10-31,2m
3,eakf_model3,0.9999999997022972,2019-10-31,2m
4,sarima,2.9913479486438716e-236,2019-10-31,2m
0,arima,0.0,2019-10-31,3m
1,eakf_model1,4.3819851804316154e-10,2019-10-31,3m
2,eakf_model2,1.9412314699205185e-23,2019-10-31,3m
3,eakf_model3,0.9999999995618014,2019-10-31,3m
4,sarima,1.1675053609713678e-282,2019-10-31,3m
0,arima,0.0,2019-10-31,4m
1,eakf_model1,3.5384028623105167e-10,2019-10-31,4m
2,eakf_model2,4.2207486935435236e-20,2019-10-31,4m
3,eakf_model3,0.9999999996461598,2019-10-31,4m
4,sarima,2.1886846092987685e-261,2019-10-31,4m
0,arima,7.6752753697250785e-264,2019-10-31,5m
1,eakf_model1,2.0934873066635267e-10,2019-10-31,5m
2,eakf_model2,4.884908755706468e-17,2019-10-31,5m
3,eakf_model3,0.999999999790651,2019-10-31,5m
4,sarima,6.811950120908649e-209,2019-10-31,5m
0,arima,4.240406710733065e-230,2019-10-31,6m
1,eakf_model1,1.4845735460110807e-10,2019-10-31,6m
2,eakf_model2,6.1573579277264476e-15,2019-10-31,6m
3,eakf_model3,0.9999999998515368,2019-10-31,6m
4,sarima,2.104634116525121e-181,2019-10-31,6m
0,arima,2.4882802440549986e-251,2019-11-30,1m
1,eakf_model1,2.344846003018749e-10,2019-11-30,1m
2,eakf_model2,4.5043532041229405e-24,2019-11-30,1m
3,eakf_model3,0.9999999997655152,2019-11-30,1m
4,sarima,3.780717272027669e-220,2019-11-30,1m
0,arima,7.295507712858063e-263,2019-11-30,2m
1,eakf_model1,2.4820790392107605e-10,2019-11-30,2m
2,eakf_model2,4.6619015982634344e-21,2019-11-30,2m
3,eakf_model3,0.9999999997517922,2019-11-30,2m
4,sarima,1.4821705861874925e-217,2019-11-30,2m
0,arima,4.952713965379e-311,2019-11-30,3m
1,eakf_model1,3.512266346066189e-10,2019-11-30,3m
2,eakf_model2,2.1922769455601437e-21,2019-11-30,3m
3,eakf_model3,0.9999999996487736,2019-11-30,3m
4,sarima,4.470070450276012e-255,2019-11-30,3m
0,arima,2.0402243277402258e-295,2019-11-30,4m
1,eakf_model1,2.9357984891168006e-10,2019-11-30,4m
2,eakf_model2,1.7707890102404297e-18,2019-11-30,4m
3,eakf_model3,0.9999999997064202,2019-11-30,4m
4,sarima,5.002854440589094e-239,2019-11-30,4m
0,arima,2.9637504486902466e-243,2019-11-30,5m
1,eakf_model1,1.7697955426064234e-10,2019-11-30,5m
2,eakf_model2,5.159818496476125e-16,2019-11-30,5m
3,eakf_model3,0.99999999982302,2019-11-30,5m
4,sarima,7.364250628100194e-193,2019-11-30,5m
0,arima,2.826063197934542e-222,2019-11-30,6m
1,eakf_model1,1.3793946404651704e-10,2019-11-30,6m
2,eakf_model2,1.4213685471942227e-14,2019-11-30,6m
3,eakf_model3,0.999999999862046,2019-11-30,6m
4,sarima,2.5557471217947587e-175,2019-11-30,6m
0,arima,2.3998689481489657e-269,2019-12-31,1m
1,eakf_model1,2.797193961822349e-10,2019-12-31,1m
2,eakf_model2,8.465028026377886e-25,2019-12-31,1m
3,eakf_model3,0.9999999997202806,2019-12-31,1m
4,sarima,9.1003216003877e-236,2019-12-31,1m
0,arima,4.2510574305401896e-265,2019-12-31,2m
1,eakf_model1,2.5958892831303087e-10,2019-12-31,2m
2,eakf_model2,2.589876488620568e-21,2019-12-31,2m
3,eakf_model3,0.9999999997404108,2019-12-31,2m
4,sarima,1.1992414538302151e-219,2019-12-31,2m
0,arima,2.9663694845549248e-294,2019-12-31,3m
1,eakf_model1,3.1536024404471386e-10,2019-12-31,3m
2,eakf_model2,2.364155771084964e-20,2019-12-31,3m
3,eakf_model3,0.9999999996846398,2019-12-31,3m
4,sarima,1.5191715977566943e-241,2019-12-31,3m
0,arima,2.3036405738485852e-281,2019-12-31,4m
1,eakf_model1,2.6471202198403283e-10,2019-12-31,4m
2,eakf_model2,1.5123320819143704e-17,2019-12-31,4m
3,eakf_model3,0.9999999997352882,2019-12-31,4m
4,sarima,6.518314124992998e-228,2019-12-31,4m
0,arima,3.870852789919622e-235,2019-12-31,5m
1,eakf_model1,1.6573036621918536e-10,2019-12-31,5m
2,eakf_model2,2.353868822247871e-15,2019-12-31,5m
3,eakf_model3,0.9999999998342672,2019-12-31,5m
4,sarima,1.2693913991875149e-186,2019-12-31,5m
0,arima,5.151053238380236e-214,2019-12-31,6m
1,eakf_model1,1.3088990908886419e-10,2019-12-31,6m
2,eakf_model2,4.0142119940478914e-14,2019-12-31,6m
3,eakf_model3,0.9999999998690698,2019-12-31,6m
4,sarima,5.73570552126437e-169,2019-12-31,6m
0,arima,1.4171475711677276e-304,2020-01-31,1m
1,eakf_model1,3.7625260743823686e-10,2020-01-31,1m
2,eakf_model2,2.1433614099017382e-26,2020-01-31,1m
3,eakf_model3,0.9999999996237474,2020-01-31,1m
4,sarima,1.7193309278945716e-266,2020-01-31,1m
0,arima,1.0619586735160023e-278,2020-01-31,2m
1,eakf_model1,2.958304590701337e-10,2020-01-31,2m
2,eakf_model2,8.557910663863864e-22,2020-01-31,2m
3,eakf_model3,0.9999999997041696,2020-01-31,2m
4,sarima,8.985475769412236e-231,2020-01-31,2m
0,arima,3.247308802689104e-301,2020-01-31,3m
1,eakf_model1,3.3816812668590276e-10,2020-01-31,3m
2,eakf_model2,1.2738516682722112e-20,2020-01-31,3m
3,eakf_model3,0.9999999996618316,2020-01-31,3m
4,sarima,1.675243209897769e-247,2020-01-31,3m
0,arima,1.9341911945901184e-274,2020-01-31,4m
1,eakf_model1,2.5980057192531047e-10,2020-01-31,4m
2,eakf_model2,4.9002124237705096e-17,2020-01-31,4m
3,eakf_model3,0.9999999997401994,2020-01-31,4m
4,sarima,2.4298775300561623e-222,2020-01-31,4m
0,arima,8.315084559005299e-232,2020-01-31,5m
1,eakf_model1,1.6454146574578523e-10,2020-01-31,5m
2,eakf_model2,5.938805142263944e-15,2020-01-31,5m
3,eakf_model3,0.999999999835453,2020-01-31,5m
4,sarima,4.6483851576915377e-184,2020-01-31,5m
0,arima,1.2778775216486148e-213,2020-01-31,6m
1,eakf_model1,1.3223529799883165e-10,2020-01-31,6m
2,eakf_model2,9.001341255875042e-14,2020-01-31,6m
3,eakf_model3,0.9999999998676748,2020-01-31,6m
4,sarima,1.0072798671452731e-168,2020-01-31,6m
0,arima,0.0,2020-02-29,1m
1,eakf_model1,5.243210701835463e-10,2020-02-29,1m
2,eakf_model2,1.4230791455305116e-29,2020-02-29,1m
3,eakf_model3,0.9999999994756786,2020-02-29,1m
4,sarima,8.877261267308428e-305,2020-02-29,1m
0,arima,8.4e-322,2020-02-29,2m
1,eakf_model1,4.1556879112845326e-10,2020-02-29,2m
2,eakf_model2,1.8341310249923168e-23,2020-02-29,2m
3,eakf_model3,0.9999999995844312,2020-02-29,2m
4,sarima,1.0180992531136998e-266,2020-02-29,2m
0,arima,1.3859576675e-314,2020-02-29,3m
1,eakf_model1,3.7400323300094764e-10,2020-02-29,3m
2,eakf_model2,6.470464641269975e-21,2020-02-29,3m
3,eakf_model3,0.999999999625997,2020-02-29,3m
4,sarima,1.1115670805265177e-258,2020-02-29,3m
0,arima,3.7126961726739597e-286,2020-02-29,4m
1,eakf_model1,2.8469454724140847e-10,2020-02-29,4m
2,eakf_model2,3.98034396069504e-17,2020-02-29,4m
3,eakf_model3,0.9999999997153052,2020-02-29,4m
4,sarima,7.132511116328049e-232,2020-02-29,4m
0,arima,2.4523407260972283e-231,2020-02-29,5m
1,eakf_model1,1.6686538370756907e-10,2020-02-29,5m
2,eakf_model2,1.0405172906179964e-14,2020-02-29,5m
3,eakf_model3,0.9999999998331244,2020-02-29,5m
4,sarima,1.163386245467505e-183,2020-02-29,5m
0,arima,3.8933286432397976e-216,2020-02-29,6m
1,eakf_model1,1.3629434237782903e-10,2020-02-29,6m
2,eakf_model2,1.5689406769679496e-13,2020-02-29,6m
3,eakf_model3,0.9999999998635491,2020-02-29,6m
4,sarima,9.91994323289364e-171,2020-02-29,6m
0,arima,0.0,2020-03-31,1m
1,eakf_model1,1.0028723333173323e-09,2020-03-31,1m
2,eakf_model2,5.306392914267969e-38,2020-03-31,1m
3,eakf_model3,0.9999999989971275,2020-03-31,1m
4,sarima,0.0,2020-03-31,1m
0,arima,0.0,2020-03-31,2m
1,eakf_model1,5.712127556031971e-10,2020-03-31,2m
2,eakf_model2,3.8254259781036704e-26,2020-03-31,2m
3,eakf_model3,0.9999999994287868,2020-03-31,2m
4,sarima,1.6006085422313398e-302,2020-03-31,2m
0,arima,0.0,2020-03-31,3m
1,eakf_model1,5.698510408962297e-10,2020-03-31,3m
2,eakf_model2,8.417113975992912e-23,2020-03-31,3m
3,eakf_model3,0.9999999994301492,2020-03-31,3m
4,sarima,3.1373656702552087e-307,2020-03-31,3m
0,arima,4.042585270614482e-298,2020-03-31,4m
1,eakf_model1,3.1764398901896777e-10,2020-03-31,4m
2,eakf_model2,3.016111513736574e-17,2020-03-31,4m
3,eakf_model3,0.999999999682356,2020-03-31,4m
4,sarima,1.3354047922528044e-241,2020-03-31,4m
0,arima,5.2237122521954725e-242,2020-03-31,5m
1,eakf_model1,1.8824602371381924e-10,2020-03-31,5m
2,eakf_model2,1.236312110237573e-14,2020-03-31,5m
3,eakf_model3,0.9999999998117411,2020-03-31,5m
4,sarima,6.9637050574130306e-192,2020-03-31,5m
0,arima,1.1800632729839647e-219,2020-03-31,6m
1,eakf_model1,1.4395167948269548e-10,2020-03-31,6m
2,eakf_model2,2.2651675030637252e-13,2020-03-31,6m
3,eakf_model3,0.9999999998558218,2020-03-31,6m
4,sarima,1.8589883362037814e-173,2020-03-31,6m
0,arima,0.0,2020-04-30,1m
1,eakf_model1,6.750921550278628e-10,2020-04-30,1m
2,eakf_model2,1.4964620032549473e-32,2020-04-30,1m
3,eakf_model3,0.999999999324908,2020-04-30,1m
4,sarima,0.0,2020-04-30,1m
0,arima,0.0,2020-04-30,2m
1,eakf_model1,5.339443624053752e-10,2020-04-30,2m
2,eakf_model2,2.424123932646687e-25,2020-04-30,2m
3,eakf_model3,0.9999999994660558,2020-04-30,2m
4,sarima,1.0563876316969876e-292,2020-04-30,2m
0,arima,0.0,2020-04-30,3m
1,eakf_model1,6.277152506033768e-10,2020-04-30,3m
2,eakf_model2,1.3615627658413386e-23,2020-04-30,3m
3,eakf_model3,0.9999999993722845,2020-04-30,3m
4,sarima,3.88357643e-316,2020-04-30,3m
0,arima,1.97078e-318,2020-04-30,4m
1,eakf_model1,3.8067407597733436e-10,2020-04-30,4m
2,eakf_model2,6.7831528149997194e-18,2020-04-30,4m
3,eakf_model3,0.9999999996193258,2020-04-30,4m
4,sarima,1.922666113337716e-258,2020-04-30,4m
0,arima,4.022389709402438e-245,2020-04-30,5m
1,eakf_model1,1.9269928895409108e-10,2020-04-30,5m
2,eakf_model2,1.1155415462636163e-14,2020-04-30,5m
3,eakf_model3,0.9999999998072898,2020-04-30,5m
4,sarima,1.8753376916752676e-194,2020-04-30,5m
0,arima,1.3738836684105804e-221,2020-04-30,6m
1,eakf_model1,1.5064695794578956e-10,2020-04-30,6m
2,eakf_model2,2.435372492763019e-13,2020-04-30,6m
3,eakf_model3,0.9999999998491091,2020-04-30,6m
4,sarima,4.762908091728732e-175,2020-04-30,6m
0,arima,0.0,2020-05-31,1m
1,eakf_model1,8.538713940894591e-10,2020-05-31,1m
2,eakf_model2,4.172963828015198e-36,2020-05-31,1m
3,eakf_model3,0.9999999991461288,2020-05-31,1m
4,sarima,0.0,2020-05-31,1m
0,arima,0.0,2020-05-31,2m
1,eakf_model1,4.824034660562142e-10,2020-05-31,2m
2,eakf_model2,1.7433713802548142e-24,2020-05-31,2m
3,eakf_model3,0.9999999995175968,2020-05-31,2m
4,sarima,1.7948831791559407e-279,2020-05-31,2m
0,arima,0.0,2020-05-31,3m
1,eakf_model1,6.478400124112168e-10,2020-05-31,3m
2,eakf_model2,1.2264343843960468e-23,2020-05-31,3m
3,eakf_model3,0.99999999935216,2020-05-31,3m
4,sarima,5.07534e-319,2020-05-31,3m
0,arima,0.0,2020-05-31,4m
1,eakf_model1,4.0616272332235024e-10,2020-05-31,4m
2,eakf_model2,2.0475460106476797e-18,2020-05-31,4m
3,eakf_model3,0.9999999995938372,2020-05-31,4m
4,sarima,8.323744850834127e-266,2020-05-31,4m
0,arima,7.12557952218825e-259,2020-05-31,5m
1,eakf_model1,2.25576014695413e-10,2020-05-31,5m
2,eakf_model2,5.705042062122908e-15,2020-05-31,5m
3,eakf_model3,0.9999999997744184,2020-05-31,5m
4,sarima,1.2645043721355091e-205,2020-05-31,5m
0,arima,9.31204351137284e-226,2020-05-31,6m
1,eakf_model1,1.6058987536290062e-10,2020-05-31,6m
2,eakf_model2,2.4702956686663133e-13,2020-05-31,6m
3,eakf_model3,0.9999999998391632,2020-05-31,6m
4,sarima,1.9587875103822848e-178,2020-05-31,6m
0,arima,0.0,2020-06-30,1m
1,eakf_model1,6.718359463067534e-10,2020-06-30,1m
2,eakf_model2,8.507136903858031e-32,2020-06-30,1m
3,eakf_model3,0.999999999328164,2020-06-30,1m
4,sarima,0.0,2020-06-30,1m
0,arima,1.53272e-318,2020-06-30,2m
1,eakf_model1,4.3406413635539195e-10,2020-06-30,2m
2,eakf_model2,2.9592042951838813e-23,2020-06-30,2m
3,eakf_model3,0.999999999565936,2020-06-30,2m
4,sarima,4.150386278425643e-265,2020-06-30,2m
0,arima,0.0,2020-06-30,3m
1,eakf_model1,5.508626996037612e-10,2020-06-30,3m
2,eakf_model2,4.164504954395952e-22,2020-06-30,3m
3,eakf_model3,0.9999999994491374,2020-06-30,3m
4,sarima,5.646315077880283e-296,2020-06-30,3m
0,arima,7.873470929991063e-308,2020-06-30,4m
1,eakf_model1,3.5814911840864844e-10,2020-06-30,4m
2,eakf_model2,1.4106461476673837e-17,2020-06-30,4m
3,eakf_model3,0.9999999996418508,2020-06-30,4m
4,sarima,7.481013282508384e-251,2020-06-30,4m
0,arima,5.189412693665326e-256,2020-06-30,5m
1,eakf_model1,2.2524485746207707e-10,2020-06-30,5m
2,eakf_model2,3.949529099220521e-15,2020-06-30,5m
3,eakf_model3,0.999999999774751,2020-06-30,5m
4,sarima,6.808179246645891e-204,2020-06-30,5m
0,arima,1.3553041635673748e-228,2020-06-30,6m
1,eakf_model1,1.6638691909123682e-10,2020-06-30,6m
2,eakf_model2,1.5180420005900232e-13,2020-06-30,6m
3,eakf_model3,0.9999999998334612,2020-06-30,6m
4,sarima,4.03426192576587e-181,2020-06-30,6m
0,arima,5.474148548035134e-286,2020-07-31,1m
1,eakf_model1,3.7635973337111644e-10,2020-07-31,1m
2,eakf_model2,2.6313419189085118e-24,2020-07-31,1m
3,eakf_model3,0.9999999996236404,2020-07-31,1m
4,sarima,3.53591617128714e-252,2020-07-31,1m
0,arima,3.53481434883094e-280,2020-07-31,2m
1,eakf_model1,3.3562681333352925e-10,2020-07-31,2m
2,eakf_model2,2.6680331587906128e-20,2020-07-31,2m
3,eakf_model3,0.9999999996643733,2020-07-31,2m
4,sarima,2.297846430319043e-234,2020-07-31,2m
0,arima,0.0,2020-07-31,3m
1,eakf_model1,4.694584874896196e-10,2020-07-31,3m
2,eakf_model2,1.822198777589797e-20,2020-07-31,3m
3,eakf_model3,0.9999999995305416,2020-07-31,3m
4,sarima,1.4486770555505646e-273,2020-07-31,3m
0,arima,8.642111972019638e-285,2020-07-31,4m
1,eakf_model1,3.058457325556705e-10,2020-07-31,4m
2,eakf_model2,1.8608323557403714e-16,2020-07-31,4m
3,eakf_model3,0.999999999694154,2020-07-31,4m
4,sarima,3.1010703774070912e-232,2020-07-31,4m
0,arima,1.6527931032235957e-237,2020-07-31,5m
1,eakf_model1,1.9342522200719574e-10,2020-07-31,5m
2,eakf_model2,1.8448438831397617e-14,2020-07-31,5m
3,eakf_model3,0.9999999998065564,2020-07-31,5m
4,sarima,1.203252878069593e-189,2020-07-31,5m
0,arima,2.498926229208017e-222,2020-07-31,6m
1,eakf_model1,1.5951581634625423e-10,2020-07-31,6m
2,eakf_model2,1.154631302379278e-13,2020-07-31,6m
3,eakf_model3,0.9999999998403684,2020-07-31,6m
4,sarima,1.5307598961436864e-176,2020-07-31,6m
0,arima,1.60676570658075e-266,2020-08-31,1m
1,eakf_model1,3.263346640057009e-10,2020-08-31,1m
2,eakf_model2,8.596951670221885e-23,2020-08-31,1m
3,eakf_model3,0.9999999996736656,2020-08-31,1m
4,sarima,4.7163645476253844e-234,2020-08-31,1m
0,arima,5.49377515271883e-249,2020-08-31,2m
1,eakf_model1,2.6214309841553977e-10,2020-08-31,2m
2,eakf_model2,6.2081533108574826e-18,2020-08-31,2m
3,eakf_model3,0.9999999997378568,2020-08-31,2m
4,sarima,5.889748821996518e-208,2020-08-31,2m
0,arima,2.420788671519255e-297,2020-08-31,3m
1,eakf_model1,3.7831317062191907e-10,2020-08-31,3m
2,eakf_model2,2.1623729258335046e-18,2020-08-31,3m
3,eakf_model3,0.9999999996216868,2020-08-31,3m
4,sarima,4.08404535681535e-246,2020-08-31,3m
0,arima,7.154622455817313e-264,2020-08-31,4m
1,eakf_model1,2.6722744047438755e-10,2020-08-31,4m
2,eakf_model2,2.543319512830721e-15,2020-08-31,4m
3,eakf_model3,0.9999999997327702,2020-08-31,4m
4,sarima,8.53787887763865e-216,2020-08-31,4m
0,arima,2.194115740584198e-223,2020-08-31,5m
1,eakf_model1,1.7038123450877084e-10,2020-08-31,5m
2,eakf_model2,8.149256345029227e-14,2020-08-31,5m
3,eakf_model3,0.9999999998295376,2020-08-31,5m
4,sarima,8.780889686391822e-179,2020-08-31,5m
0,arima,3.757084489075281e-207,2020-08-31,6m
1,eakf_model1,1.3877230819322848e-10,2020-08-31,6m
2,eakf_model2,3.418295842937121e-13,2020-08-31,6m
3,eakf_model3,0.999999999860886,2020-08-31,6m
4,sarima,4.53374180296835e-165,2020-08-31,6m
0,arima,6.992919924185531e-256,2020-09-30,1m
1,eakf_model1,3.0540569291188825e-10,2020-09-30,1m
2,eakf_model2,6.562217394484271e-22,2020-09-30,1m
3,eakf_model3,0.9999999996945944,2020-09-30,1m
4,sarima,1.0263251623084937e-223,2020-09-30,1m
0,arima,1.0182594756611911e-235,2020-09-30,2m
1,eakf_model1,2.3707255645065874e-10,2020-09-30,2m
2,eakf_model2,4.532801525127208e-17,2020-09-30,2m
3,eakf_model3,0.9999999997629276,2020-09-30,2m
4,sarima,8.85485006667173e-196,2020-09-30,2m
0,arima,1.8435984965987875e-265,2020-09-30,3m
1,eakf_model1,2.968324991257836e-10,2020-09-30,3m
2,eakf_model2,2.3940586543742025e-16,2020-09-30,3m
3,eakf_model3,0.9999999997031672,2020-09-30,3m
4,sarima,5.832990907756569e-219,2020-09-30,3m
0,arima,7.069722427111384e-246,2020-09-30,4m
1,eakf_model1,2.3350700180566345e-10,2020-09-30,4m
2,eakf_model2,3.094528874953639e-14,2020-09-30,4m
3,eakf_model3,0.999999999766462,2020-09-30,4m
4,sarima,6.0929571840858945e-201,2020-09-30,4m
0,arima,8.591911418808785e-210,2020-09-30,5m
1,eakf_model1,1.4956292748512402e-10,2020-09-30,5m
2,eakf_model2,4.4421084545570293e-13,2020-09-30,5m
3,eakf_model3,0.999999999849993,2020-09-30,5m
4,sarima,3.298647012962233e-168,2020-09-30,5m
0,arima,1.441189967107275e-195,2020-09-30,6m
1,eakf_model1,1.2178556716335864e-10,2020-09-30,6m
2,eakf_model2,1.000587398522485e-12,2020-09-30,6m
3,eakf_model3,0.999999999877214,2020-09-30,6m
4,sarima,3.407626265059902e-156,2020-09-30,6m
0,arima,4.5093432122540243e-253,2020-10-31,1m
1,eakf_model1,3.0907419224189376e-10,2020-10-31,1m
2,eakf_model2,1.3523971314714626e-22,2020-10-31,1m
3,eakf_model3,0.999999999690926,2020-10-31,1m
4,sarima,6.263347518892354e-222,2020-10-31,1m
0,arima,6.704414671630702e-229,2020-10-31,2m
1,eakf_model1,2.2789711048433716e-10,2020-10-31,2m
2,eakf_model2,1.720992325326114e-16,2020-10-31,2m
3,eakf_model3,0.9999999997721029,2020-10-31,2m
4,sarima,5.52849779935752e-189,2020-10-31,2m
0,arima,7.417544320680162e-249,2020-10-31,3m
1,eakf_model1,2.5848771068671034e-10,2020-10-31,3m
2,eakf_model2,1.931744816291619e-15,2020-10-31,3m
3,eakf_model3,0.9999999997415104,2020-10-31,3m
4,sarima,9.643147308044714e-204,2020-10-31,3m
0,arima,6.067809895613945e-222,2020-10-31,4m
1,eakf_model1,1.847993463007709e-10,2020-10-31,4m
2,eakf_model2,7.513556316676998e-13,2020-10-31,4m
3,eakf_model3,0.9999999998144492,2020-10-31,4m
4,sarima,1.9078252207059329e-180,2020-10-31,4m
0,arima,1.904113119733151e-197,2020-10-31,5m
1,eakf_model1,1.3169690843473448e-10,2020-10-31,5m
2,eakf_model2,2.365795522711444e-12,2020-10-31,5m
3,eakf_model3,0.9999999998659374,2020-10-31,5m
4,sarima,5.124086744891741e-158,2020-10-31,5m
0,arima,3.923473654648048e-184,2020-10-31,6m
1,eakf_model1,1.0435990599434803e-10,2020-10-31,6m
2,eakf_model2,3.686080995420306e-12,2020-10-31,6m
3,eakf_model3,0.999999999891954,2020-10-31,6m
4,sarima,4.1957160072493044e-147,2020-10-31,6m
0,arima,1.458046715023176e-258,2020-11-30,1m
1,eakf_model1,3.3402296023837076e-10,2020-11-30,1m
2,eakf_model2,2.271115747929143e-23,2020-11-30,1m
3,eakf_model3,0.9999999996659772,2020-11-30,1m
4,sarima,3.318005414501069e-224,2020-11-30,1m
0,arima,8.268666946548533e-233,2020-11-30,2m
1,eakf_model1,2.4629045030348127e-10,2020-11-30,2m
2,eakf_model2,2.3056315125829e-17,2020-11-30,2m
3,eakf_model3,0.9999999997537098,2020-11-30,2m
4,sarima,2.4555816770296175e-191,2020-11-30,2m
0,arima,9.437190979947066e-243,2020-11-30,3m
1,eakf_model1,2.516562932195633e-10,2020-11-30,3m
2,eakf_model2,5.921524587178065e-15,2020-11-30,3m
3,eakf_model3,0.999999999748338,2020-11-30,3m
4,sarima,2.4066365471054345e-197,2020-11-30,3m
0,arima,6.239197406329987e-211,2020-11-30,4m
1,eakf_model1,1.6535240428777186e-10,2020-11-30,4m
2,eakf_model2,2.290441979781371e-12,2020-11-30,4m
3,eakf_model3,0.9999999998323572,2020-11-30,4m
4,sarima,3.4789295649961056e-170,2020-11-30,4m
0,arima,2.0884261421080235e-183,2020-11-30,5m
1,eakf_model1,9.596381327271068e-11,2020-11-30,5m
2,eakf_model2,1.4705101711562033e-11,2020-11-30,5m
3,eakf_model3,0.9999999998893312,2020-11-30,5m
4,sarima,5.9777430189141765e-146,2020-11-30,5m
0,arima,8.132494617620952e-175,2020-11-30,6m
1,eakf_model1,8.48036764064574e-11,2020-11-30,6m
2,eakf_model2,1.1274560802389064e-11,2020-11-30,6m
3,eakf_model3,0.9999999999039216,2020-11-30,6m
4,sarima,2.3147700766287927e-139,2020-11-30,6m
0,arima,1.1112825992993016e-259,2020-12-31,1m
1,eakf_model1,3.4966492515990593e-10,2020-12-31,1m
2,eakf_model2,1.3040331445358302e-24,2020-12-31,1m
3,eakf_model3,0.9999999996503351,2020-12-31,1m
4,sarima,8.899137244261428e-225,2020-12-31,1m
0,arima,2.230000160581156e-234,2020-12-31,2m
1,eakf_model1,2.5554925144220716e-10,2020-12-31,2m
2,eakf_model2,1.0163520877129565e-17,2020-12-31,2m
3,eakf_model3,0.9999999997444508,2020-12-31,2m
4,sarima,7.7783444002205e-191,2020-12-31,2m
0,arima,3.5894161413777516e-248,2020-12-31,3m
1,eakf_model1,2.7517590140938865e-10,2020-12-31,3m
2,eakf_model2,5.596535039345647e-16,2020-12-31,3m
3,eakf_model3,0.999999999724824,2020-12-31,3m
4,sarima,8.851013511073745e-201,2020-12-31,3m
0,arima,1.8652479636319352e-206,2020-12-31,4m
1,eakf_model1,1.5904312004483318e-10,2020-12-31,4m
2,eakf_model2,4.546726263291443e-12,2020-12-31,4m
3,eakf_model3,0.9999999998364104,2020-12-31,4m
4,sarima,2.0214387313056977e-165,2020-12-31,4m
0,arima,1.0632131666877072e-176,2020-12-31,5m
1,eakf_model1,7.696667513407006e-11,2020-12-31,5m
2,eakf_model2,2.440062758783549e-11,2020-12-31,5m
3,eakf_model3,0.9999999998986332,2020-12-31,5m
4,sarima,8.214736483170919e-140,2020-12-31,5m
0,arima,9.095733856483087e-166,2020-12-31,6m
1,eakf_model1,4.9568507084149705e-11,2020-12-31,6m
2,eakf_model2,3.4552396704899834e-11,2020-12-31,6m
3,eakf_model3,0.9999999999158792,2020-12-31,6m
4,sarima,1.3873837091018877e-131,2020-12-31,6m
0,arima,3.380005857818255e-254,2021-01-31,1m
1,eakf_model1,3.269591494027146e-10,2021-01-31,1m
2,eakf_model2,1.508595812001481e-23,2021-01-31,1m
3,eakf_model3,0.9999999996730408,2021-01-31,1m
4,sarima,1.3423292319301373e-219,2021-01-31,1m
0,arima,2.3173483118530203e-234,2021-01-31,2m
1,eakf_model1,2.5921951142395766e-10,2021-01-31,2m
2,eakf_model2,3.169626176862672e-18,2021-01-31,2m
3,eakf_model3,0.9999999997407806,2021-01-31,2m
4,sarima,4.656806088405798e-191,2021-01-31,2m
0,arima,1.3847705574157818e-250,2021-01-31,3m
1,eakf_model1,2.8656939217081226e-10,2021-01-31,3m
2,eakf_model2,2.993867673981453e-16,2021-01-31,3m
3,eakf_model3,0.9999999997134305,2021-01-31,3m
4,sarima,3.0208772582014148e-201,2021-01-31,3m
0,arima,8.106650567526892e-208,2021-01-31,4m
1,eakf_model1,1.7232179486533754e-10,2021-01-31,4m
2,eakf_model2,1.2927411432768792e-12,2021-01-31,4m
3,eakf_model3,0.9999999998263857,2021-01-31,4m
4,sarima,4.5170795980426653e-166,2021-01-31,4m
0,arima,4.2415551625531886e-175,2021-01-31,5m
1,eakf_model1,6.562087384391129e-11,2021-01-31,5m
2,eakf_model2,3.5128855684631166e-11,2021-01-31,5m
3,eakf_model3,0.9999999998992504,2021-01-31,5m
4,sarima,1.062221379986886e-137,2021-01-31,5m
0,arima,1.2679021438522845e-161,2021-01-31,6m
1,eakf_model1,3.5554017242953307e-11,2021-01-31,6m
2,eakf_model2,4.557765170753913e-11,2021-01-31,6m
3,eakf_model3,0.9999999999188686,2021-01-31,6m
4,sarima,1.26547967220653e-127,2021-01-31,6m
0,arima,1.8932104352241905e-261,2021-02-28,1m
1,eakf_model1,3.5296521782215424e-10,2021-02-28,1m
2,eakf_model2,3.539266514965186e-25,2021-02-28,1m
