eval_horizon,mae,error,wis,type,frsct_date,method,eval_horizon_ensemble,forecast_date,score,type_ensemble
5m,22.8326666664425,-5.1000000142442845,45.30436585333649,imd_incidence,2022-04-30,all_past_ens,1m,2007-11-30,wis,all_past_ens
6m,20.55833333420512,-5.75000001342699,40.616138213054235,imd_incidence,2022-04-30,all_past_ens,1m,2007-11-30,wis,all_past_ens
1m,5.0666666667436004,4.999999999999993,10.617393292828607,imd_incidence,2022-04-30,all_past_ens,2m,2007-11-30,wis,all_past_ens
2m,22.308333333567266,22.250000000192326,42.64783536629013,imd_incidence,2022-04-30,all_past_ens,2m,2007-11-30,wis,all_past_ens
3m,17.063333333395736,12.500000000213698,32.856941057156845,imd_incidence,2022-04-30,all_past_ens,2m,2007-11-30,wis,all_past_ens
4m,28.311666666625065,-6.124999999775616,54.38747332315795,imd_incidence,2022-04-30,all_past_ens,2m,2007-11-30,wis,all_past_ens
5m,22.83266666662478,-5.099999999803397,45.30436585367836,imd_incidence,2022-04-30,all_past_ens,2m,2007-11-30,wis,all_past_ens
6m,20.55833333334687,-5.749999999893152,40.61613821147086,imd_incidence,2022-04-30,all_past_ens,2m,2007-11-30,wis,all_past_ens
1m,5.066666667245897,4.999999999999993,10.617393293779793,imd_incidence,2022-04-30,all_past_ens,3m,2007-11-30,wis,all_past_ens
2m,22.308333335094627,22.25000000144808,42.64783536913992,imd_incidence,2022-04-30,all_past_ens,3m,2007-11-30,wis,all_past_ens
3m,17.06333333380315,12.500000001608976,32.85694105876482,imd_incidence,2022-04-30,all_past_ens,3m,2007-11-30,wis,all_past_ens
4m,28.311666666353446,-6.1249999983105745,54.38747332307461,imd_incidence,2022-04-30,all_past_ens,3m,2007-11-30,wis,all_past_ens
5m,22.832666666351304,-5.099999998519742,45.30436585380774,imd_incidence,2022-04-30,all_past_ens,3m,2007-11-30,wis,all_past_ens
6m,20.558333333435236,-5.749999999195516,40.61613821205035,imd_incidence,2022-04-30,all_past_ens,3m,2007-11-30,wis,all_past_ens
1m,5.966666666481238,5.0,12.321692072819596,imd_incidence,2022-04-30,all_past_ens,4m,2007-11-30,wis,all_past_ens
2m,25.044999999436165,24.499999999536428,47.75394054772846,imd_incidence,2022-04-30,all_past_ens,4m,2007-11-30,wis,all_past_ens
