,model_name,weigth,date_forecast,forecast_window,past_months
1,eakf_model1,3.1129435795263826e-11,2009-01-31,2m,2
2,eakf_model2,0.9999999999688703,2009-01-31,2m,2
3,eakf_model3,3.550092323806817e-38,2009-01-31,2m,2
0,arima,0.0,2009-01-31,3m,2
1,eakf_model1,4.5426028335654434e-11,2009-01-31,3m,2
2,eakf_model2,0.999999999954574,2009-01-31,3m,2
3,eakf_model3,1.0152699589296997e-17,2009-01-31,3m,2
0,arima,0.0,2009-01-31,4m,2
1,eakf_model1,3.9258400828620133e-13,2009-01-31,4m,2
2,eakf_model2,0.9999999999371504,2009-01-31,4m,2
3,eakf_model3,6.245699001535756e-11,2009-01-31,4m,2
0,arima,0.0,2009-01-31,5m,2
1,eakf_model1,0.9999999993286004,2009-01-31,5m,2
2,eakf_model2,8.73488172875118e-62,2009-01-31,5m,2
3,eakf_model3,6.713996663582281e-10,2009-01-31,5m,2
0,arima,0.0,2009-01-31,6m,2
1,eakf_model1,4.2796815244174805e-11,2009-01-31,6m,2
2,eakf_model2,4.4041043254487345e-45,2009-01-31,6m,2
3,eakf_model3,0.9999999999572032,2009-01-31,6m,2
0,arima,0.0,2009-02-28,1m,2
1,eakf_model1,0.9999999999827284,2009-02-28,1m,2
2,eakf_model2,1.7293527135022122e-41,2009-02-28,1m,2
3,eakf_model3,1.7271463267351857e-11,2009-02-28,1m,2
0,arima,0.0,2009-02-28,2m,2
1,eakf_model1,0.9999999999297676,2009-02-28,2m,2
2,eakf_model2,7.023226885135408e-11,2009-02-28,2m,2
3,eakf_model3,3.932186747705728e-23,2009-02-28,2m,2
0,arima,0.0,2009-02-28,3m,2
1,eakf_model1,2.5307460154295e-07,2009-02-28,3m,2
2,eakf_model2,0.9999997469253984,2009-02-28,3m,2
3,eakf_model3,8e-323,2009-02-28,3m,2
0,arima,0.0,2009-02-28,4m,2
1,eakf_model1,1.224207998750484e-09,2009-02-28,4m,2
2,eakf_model2,0.999999998775792,2009-02-28,4m,2
3,eakf_model3,3.72436934849597e-21,2009-02-28,4m,2
0,arima,0.0,2009-02-28,5m,2
1,eakf_model1,2.722162859534538e-10,2009-02-28,5m,2
2,eakf_model2,0.9999999997276732,2009-02-28,5m,2
3,eakf_model3,1.1044049174043552e-13,2009-02-28,5m,2
0,arima,0.0,2009-02-28,6m,2
1,eakf_model1,0.9999999997333584,2009-02-28,6m,2
2,eakf_model2,5.544061977984539e-46,2009-02-28,6m,2
3,eakf_model3,2.666415577412274e-10,2009-02-28,6m,2
0,arima,5e-324,2009-03-31,1m,2
1,eakf_model1,0.9999999657842225,2009-03-31,1m,2
2,eakf_model2,2e-323,2009-03-31,1m,2
3,eakf_model3,3.4215777477847654e-08,2009-03-31,1m,2
0,arima,0.0,2009-03-31,2m,2
1,eakf_model1,0.9999999997540332,2009-03-31,2m,2
2,eakf_model2,5.355362012211603e-152,2009-03-31,2m,2
3,eakf_model3,2.4596664641315657e-10,2009-03-31,2m,2
0,arima,0.0,2009-03-31,3m,2
1,eakf_model1,4.918623365138379e-10,2009-03-31,3m,2
2,eakf_model2,4.1305991332040957e-91,2009-03-31,3m,2
3,eakf_model3,0.9999999995081376,2009-03-31,3m,2
0,arima,0.0,2009-03-31,4m,2
1,eakf_model1,0.9999999997575396,2009-03-31,4m,2
2,eakf_model2,2.429447510283624e-27,2009-03-31,4m,2
3,eakf_model3,2.4246021728013017e-10,2009-03-31,4m,2
0,arima,0.0,2009-03-31,5m,2
1,eakf_model1,1.0465017411911572e-08,2009-03-31,5m,2
2,eakf_model2,0.9999999895349826,2009-03-31,5m,2
3,eakf_model3,9.166324590641007e-40,2009-03-31,5m,2
0,arima,0.0,2009-03-31,6m,2
1,eakf_model1,7.152891022375351e-11,2009-03-31,6m,2
2,eakf_model2,0.9999999999284712,2009-03-31,6m,2
3,eakf_model3,1.508075829886234e-26,2009-03-31,6m,2
0,arima,2.1979156286832087e-123,2009-04-30,1m,2
1,eakf_model1,3.3533980274541494e-11,2009-04-30,1m,2
2,eakf_model2,5.194712140550835e-72,2009-04-30,1m,2
3,eakf_model3,0.999999999966466,2009-04-30,1m,2
0,arima,5.94535105179105e-139,2009-04-30,2m,2
1,eakf_model1,5.577271787655853e-10,2009-04-30,2m,2
2,eakf_model2,2.6002272780837632e-216,2009-04-30,2m,2
3,eakf_model3,0.9999999994422728,2009-04-30,2m,2
0,arima,2e-323,2009-04-30,3m,2
1,eakf_model1,1.0106087764050812e-09,2009-04-30,3m,2
2,eakf_model2,4.8854537737817966e-265,2009-04-30,3m,2
3,eakf_model3,0.9999999989893912,2009-04-30,3m,2
0,arima,3.0018445223457186e-198,2009-04-30,4m,2
1,eakf_model1,3.9416200855868685e-11,2009-04-30,4m,2
2,eakf_model2,1.0052144405498265e-45,2009-04-30,4m,2
3,eakf_model3,0.9999999999605838,2009-04-30,4m,2
0,arima,1e-323,2009-04-30,5m,2
1,eakf_model1,0.999999998241056,2009-04-30,5m,2
2,eakf_model2,8.748502194205438e-77,2009-04-30,5m,2
3,eakf_model3,1.7589441497993047e-09,2009-04-30,5m,2
0,arima,0.0,2009-04-30,6m,2
1,eakf_model1,5.744155236713846e-10,2009-04-30,6m,2
2,eakf_model2,0.9999999994255844,2009-04-30,6m,2
3,eakf_model3,3.152819335877146e-45,2009-04-30,6m,2
0,arima,0.0,2009-05-31,1m,2
1,eakf_model1,2.230714899467064e-10,2009-05-31,1m,2
2,eakf_model2,8.62736212180374e-159,2009-05-31,1m,2
3,eakf_model3,0.9999999997769284,2009-05-31,1m,2
0,arima,1.371443900673245e-79,2009-05-31,2m,2
1,eakf_model1,1.1184276648750208e-11,2009-05-31,2m,2
2,eakf_model2,7.871336394821633e-58,2009-05-31,2m,2
3,eakf_model3,0.9999999999888156,2009-05-31,2m,2
0,arima,3.5204372489110087e-102,2009-05-31,3m,2
1,eakf_model1,7.435987665938719e-11,2009-05-31,3m,2
2,eakf_model2,5.711096647736684e-97,2009-05-31,3m,2
3,eakf_model3,0.99999999992564,2009-05-31,3m,2
0,arima,1e-323,2009-05-31,4m,2
1,eakf_model1,2.8334431893055683e-09,2009-05-31,4m,2
2,eakf_model2,2e-323,2009-05-31,4m,2
3,eakf_model3,0.9999999971665569,2009-05-31,4m,2
0,arima,2.960720424975087e-253,2009-05-31,5m,2
1,eakf_model1,6.718746369367495e-11,2009-05-31,5m,2
2,eakf_model2,5.1450558857094775e-56,2009-05-31,5m,2
3,eakf_model3,0.9999999999328124,2009-05-31,5m,2
0,arima,1.2763567108363531e-290,2009-05-31,6m,2
1,eakf_model1,0.999999999936172,2009-05-31,6m,2
2,eakf_model2,1.6170694465599272e-19,2009-05-31,6m,2
3,eakf_model3,6.382800812042066e-11,2009-05-31,6m,2
0,arima,4.9833890201791557e-200,2009-06-30,1m,2
1,eakf_model1,0.9999999999728412,2009-06-30,1m,2
2,eakf_model2,7.082891242375912e-12,2009-06-30,1m,2
3,eakf_model3,2.007585247612467e-11,2009-06-30,1m,2
0,arima,0.0,2009-06-30,2m,2
1,eakf_model1,5.171842210976553e-10,2009-06-30,2m,2
2,eakf_model2,7.497532824231115e-155,2009-06-30,2m,2
3,eakf_model3,0.9999999994828156,2009-06-30,2m,2
0,arima,3.3431653860178923e-124,2009-06-30,3m,2
1,eakf_model1,1.9871802730762503e-11,2009-06-30,3m,2
2,eakf_model2,3.318771897625719e-52,2009-06-30,3m,2
3,eakf_model3,0.999999999980128,2009-06-30,3m,2
0,arima,2e-323,2009-06-30,4m,2
1,eakf_model1,2.593396110091218e-09,2009-06-30,4m,2
2,eakf_model2,4e-323,2009-06-30,4m,2
3,eakf_model3,0.999999997406604,2009-06-30,4m,2
0,arima,1e-323,2009-06-30,5m,2
1,eakf_model1,8.092618750700235e-10,2009-06-30,5m,2
2,eakf_model2,1.2604633344701763e-207,2009-06-30,5m,2
3,eakf_model3,0.999999999190738,2009-06-30,5m,2
0,arima,1e-323,2009-06-30,6m,2
1,eakf_model1,1.4842208915551988e-10,2009-06-30,6m,2
2,eakf_model2,9.77763205352862e-69,2009-06-30,6m,2
3,eakf_model3,0.9999999998515778,2009-06-30,6m,2
0,arima,0.0,2009-07-31,1m,2
1,eakf_model1,1.1426735459860244e-10,2009-07-31,1m,2
2,eakf_model2,0.9999999998857324,2009-07-31,1m,2
3,eakf_model3,5.395900580701541e-61,2009-07-31,1m,2
0,arima,0.0,2009-07-31,2m,2
1,eakf_model1,3.0665993421630373e-09,2009-07-31,2m,2
2,eakf_model2,1.1415098496986545e-42,2009-07-31,2m,2
3,eakf_model3,0.9999999969334008,2009-07-31,2m,2
0,arima,0.0,2009-07-31,3m,2
1,eakf_model1,3.5906591962144147e-10,2009-07-31,3m,2
2,eakf_model2,2.1166952818212732e-82,2009-07-31,3m,2
3,eakf_model3,0.999999999640934,2009-07-31,3m,2
0,arima,1.0115789500162623e-160,2009-07-31,4m,2
1,eakf_model1,2.910153746429098e-11,2009-07-31,4m,2
2,eakf_model2,5.710287234462523e-52,2009-07-31,4m,2
3,eakf_model3,0.9999999999708984,2009-07-31,4m,2
0,arima,1.1926384953627196e-297,2009-07-31,5m,2
1,eakf_model1,3.1723397177588993e-10,2009-07-31,5m,2
2,eakf_model2,3.745031285706408e-127,2009-07-31,5m,2
3,eakf_model3,0.999999999682766,2009-07-31,5m,2
0,arima,1e-323,2009-07-31,6m,2
1,eakf_model1,0.9999999971054396,2009-07-31,6m,2
2,eakf_model2,5.415853955871195e-285,2009-07-31,6m,2
3,eakf_model3,2.894560390564727e-09,2009-07-31,6m,2
0,arima,0.0,2009-08-31,1m,2
1,eakf_model1,0.9999999998824788,2009-08-31,1m,2
2,eakf_model2,1.1752119221504704e-10,2009-08-31,1m,2
3,eakf_model3,2.8536173776329583e-19,2009-08-31,1m,2
0,arima,0.0,2009-08-31,2m,2
1,eakf_model1,2.5721980559122685e-10,2009-08-31,2m,2
2,eakf_model2,1.7518426353200048e-10,2009-08-31,2m,2
3,eakf_model3,0.999999999567596,2009-08-31,2m,2
0,arima,0.0,2009-08-31,3m,2
1,eakf_model1,3.2752115591520204e-10,2009-08-31,3m,2
2,eakf_model2,6.63794131096172e-22,2009-08-31,3m,2
3,eakf_model3,0.9999999996724788,2009-08-31,3m,2
0,arima,0.0,2009-08-31,4m,2
1,eakf_model1,7.801811168856257e-11,2009-08-31,4m,2
2,eakf_model2,7.117333106818667e-44,2009-08-31,4m,2
3,eakf_model3,0.999999999921982,2009-08-31,4m,2
0,arima,3.6801292807832997e-214,2009-08-31,5m,2
1,eakf_model1,4.1674646227604836e-11,2009-08-31,5m,2
2,eakf_model2,1.419189107448023e-53,2009-08-31,5m,2
3,eakf_model3,0.9999999999583252,2009-08-31,5m,2
0,arima,6.821647070356245e-297,2009-08-31,6m,2
1,eakf_model1,0.9999999997432588,2009-08-31,6m,2
2,eakf_model2,8.244690408284976e-94,2009-08-31,6m,2
3,eakf_model3,2.5674093736071077e-10,2009-08-31,6m,2
0,arima,0.0,2009-09-30,1m,2
1,eakf_model1,3.9503874629010205e-48,2009-09-30,1m,2
2,eakf_model2,0.9999999997136902,2009-09-30,1m,2
3,eakf_model3,2.863097925707077e-10,2009-09-30,1m,2
0,arima,0.0,2009-09-30,2m,2
1,eakf_model1,0.9999999980867418,2009-09-30,2m,2
2,eakf_model2,1.9132369444162444e-09,2009-09-30,2m,2
3,eakf_model3,2.125436039813852e-14,2009-09-30,2m,2
0,arima,0.0,2009-09-30,3m,2
1,eakf_model1,0.999999980883431,2009-09-30,3m,2
2,eakf_model2,1.9116568888574103e-08,2009-09-30,3m,2
3,eakf_model3,2.018870976733416e-39,2009-09-30,3m,2
0,arima,0.0,2009-09-30,4m,2
1,eakf_model1,0.999999999857957,2009-09-30,4m,2
2,eakf_model2,5.916623681278174e-11,2009-09-30,4m,2
3,eakf_model3,8.287679482928346e-11,2009-09-30,4m,2
0,arima,0.0,2009-09-30,5m,2
1,eakf_model1,9.228804492520748e-11,2009-09-30,5m,2
2,eakf_model2,1.1076785916137816e-45,2009-09-30,5m,2
3,eakf_model3,0.9999999999077118,2009-09-30,5m,2
0,arima,1.1468070052029078e-242,2009-09-30,6m,2
1,eakf_model1,3.606779964447345e-11,2009-09-30,6m,2
2,eakf_model2,1.8440180136149993e-46,2009-09-30,6m,2
3,eakf_model3,0.9999999999639322,2009-09-30,6m,2
0,arima,9.35503952346736e-232,2009-10-31,1m,2
1,eakf_model1,7.221279254036624e-22,2009-10-31,1m,2
2,eakf_model2,0.999999999995751,2009-10-31,1m,2
3,eakf_model3,4.2491072448713646e-12,2009-10-31,1m,2
0,arima,0.0,2009-10-31,2m,2
1,eakf_model1,8.366108839426102e-15,2009-10-31,2m,2
2,eakf_model2,0.9999999999719694,2009-10-31,2m,2
3,eakf_model3,2.8022175969294047e-11,2009-10-31,2m,2
0,arima,0.0,2009-10-31,3m,2
1,eakf_model1,0.999999995713066,2009-10-31,3m,2
2,eakf_model2,1.2181933625062405e-63,2009-10-31,3m,2
3,eakf_model3,4.286933920618944e-09,2009-10-31,3m,2
0,arima,0.0,2009-10-31,4m,2
1,eakf_model1,0.9999999999242426,2009-10-31,4m,2
2,eakf_model2,7.539035405216172e-11,2009-10-31,4m,2
3,eakf_model3,3.669752924439414e-13,2009-10-31,4m,2
0,arima,0.0,2009-10-31,5m,2
1,eakf_model1,0.9999999998969082,2009-10-31,5m,2
2,eakf_model2,5.114261548553199e-18,2009-10-31,5m,2
3,eakf_model3,1.0309181302609584e-10,2009-10-31,5m,2
0,arima,1.0263404508301851e-305,2009-10-31,6m,2
1,eakf_model1,2.1451954190477223e-11,2009-10-31,6m,2
2,eakf_model2,2.897121260863784e-29,2009-10-31,6m,2
3,eakf_model3,0.999999999978548,2009-10-31,6m,2
0,arima,5e-324,2009-11-30,1m,2
1,eakf_model1,1e-322,2009-11-30,1m,2
2,eakf_model2,0.0027788232150362,2009-11-30,1m,2
3,eakf_model3,0.9972211767849636,2009-11-30,1m,2
0,arima,0.0,2009-11-30,2m,2
1,eakf_model1,1.0910283658530612e-56,2009-11-30,2m,2
2,eakf_model2,0.9999999995092618,2009-11-30,2m,2
3,eakf_model3,4.907382207875121e-10,2009-11-30,2m,2
0,arima,0.0,2009-11-30,3m,2
1,eakf_model1,2.8338348317310513e-16,2009-11-30,3m,2
2,eakf_model2,3.797782349529564e-10,2009-11-30,3m,2
3,eakf_model3,0.9999999996202216,2009-11-30,3m,2
0,arima,0.0,2009-11-30,4m,2
1,eakf_model1,0.9999999989351038,2009-11-30,4m,2
2,eakf_model2,1.0639275839595379e-09,2009-11-30,4m,2
3,eakf_model3,9.686139592603856e-13,2009-11-30,4m,2
0,arima,0.0,2009-11-30,5m,2
1,eakf_model1,0.9999999892347222,2009-11-30,5m,2
2,eakf_model2,1.0765277749984706e-08,2009-11-30,5m,2
3,eakf_model3,1.2583223234190329e-179,2009-11-30,5m,2
0,arima,0.0,2009-11-30,6m,2
1,eakf_model1,0.9999999997955564,2009-11-30,6m,2
2,eakf_model2,1.3435517115739296e-14,2009-11-30,6m,2
3,eakf_model3,2.0443011141453867e-10,2009-11-30,6m,2
0,arima,0.999999999880396,2009-12-31,1m,2
1,eakf_model1,7.669233137265396e-22,2009-12-31,1m,2
2,eakf_model2,4.8969311306799914e-91,2009-12-31,1m,2
3,eakf_model3,1.1960393615246164e-10,2009-12-31,1m,2
0,arima,2.005873464891457e-24,2009-12-31,2m,2
1,eakf_model1,8.044249197019472e-12,2009-12-31,2m,2
2,eakf_model2,2.729686888138474e-17,2009-12-31,2m,2
3,eakf_model3,0.9999999999919555,2009-12-31,2m,2
0,arima,1.2925614020734016e-137,2009-12-31,3m,2
1,eakf_model1,2.2719959026255224e-19,2009-12-31,3m,2
2,eakf_model2,4.6045536099384336e-11,2009-12-31,3m,2
3,eakf_model3,0.9999999999539544,2009-12-31,3m,2
0,arima,4.93037362271973e-240,2009-12-31,4m,2
1,eakf_model1,6.543879721242164e-14,2009-12-31,4m,2
2,eakf_model2,0.9999999999338808,2009-12-31,4m,2
3,eakf_model3,6.605351766518189e-11,2009-12-31,4m,2
0,arima,4.035923373970748e-171,2009-12-31,5m,2
1,eakf_model1,2.290741437159413e-11,2009-12-31,5m,2
2,eakf_model2,0.9999999999770924,2009-12-31,5m,2
3,eakf_model3,2.2260110204707877e-21,2009-12-31,5m,2
0,arima,8.298811630741005e-244,2009-12-31,6m,2
1,eakf_model1,4.4690599976143226e-11,2009-12-31,6m,2
2,eakf_model2,0.9999999999553092,2009-12-31,6m,2
3,eakf_model3,6.473145119701711e-37,2009-12-31,6m,2
0,arima,6.018394076046397e-274,2010-01-31,1m,2
1,eakf_model1,8.166807160163898e-11,2010-01-31,1m,2
2,eakf_model2,1.2781705955049197e-93,2010-01-31,1m,2
3,eakf_model3,0.999999999918332,2010-01-31,1m,2
0,arima,4.9772415131977043e-51,2010-01-31,2m,2
1,eakf_model1,2.9022418144228285e-11,2010-01-31,2m,2
2,eakf_model2,2.5871580194874684e-44,2010-01-31,2m,2
3,eakf_model3,0.9999999999709775,2010-01-31,2m,2
0,arima,1.9327097761415835e-35,2010-01-31,3m,2
1,eakf_model1,7.714932841893773e-12,2010-01-31,3m,2
2,eakf_model2,6.8478065604634195e-18,2010-01-31,3m,2
3,eakf_model3,0.9999999999922852,2010-01-31,3m,2
0,arima,2.209992748022013e-174,2010-01-31,4m,2
1,eakf_model1,1.214317734209396e-20,2010-01-31,4m,2
2,eakf_model2,6.672968945262344e-11,2010-01-31,4m,2
3,eakf_model3,0.9999999999332704,2010-01-31,4m,2
0,arima,6.953134430678761e-145,2010-01-31,5m,2
1,eakf_model1,1.9550975792519532e-11,2010-01-31,5m,2
2,eakf_model2,0.9999999999804324,2010-01-31,5m,2
3,eakf_model3,1.661633249477587e-14,2010-01-31,5m,2
0,arima,1.097522209320759e-151,2010-01-31,6m,2
1,eakf_model1,1.9092190891718045e-11,2010-01-31,6m,2
2,eakf_model2,0.9999999999809076,2010-01-31,6m,2
3,eakf_model3,6.607650000912118e-27,2010-01-31,6m,2
0,arima,0.0,2010-02-28,1m,2
1,eakf_model1,7.410451655722575e-11,2010-02-28,1m,2
2,eakf_model2,9.484711227850897e-74,2010-02-28,1m,2
3,eakf_model3,0.9999999999258956,2010-02-28,1m,2
0,arima,0.0,2010-02-28,2m,2
1,eakf_model1,0.9999999979485116,2010-02-28,2m,2
2,eakf_model2,7.294376186735027e-260,2010-02-28,2m,2
3,eakf_model3,2.0514885265786654e-09,2010-02-28,2m,2
0,arima,3.9386191589955674e-210,2010-02-28,3m,2
1,eakf_model1,1.1161404897033068e-10,2010-02-28,3m,2
2,eakf_model2,3.1144107692527637e-58,2010-02-28,3m,2
3,eakf_model3,0.999999999888386,2010-02-28,3m,2
0,arima,8.887508078806998e-73,2010-02-28,4m,2
1,eakf_model1,1.0631304097703199e-11,2010-02-28,4m,2
2,eakf_model2,1.511033087413683e-17,2010-02-28,4m,2
3,eakf_model3,0.9999999999893688,2010-02-28,4m,2
0,arima,1.1646327207057158e-230,2010-02-28,5m,2
1,eakf_model1,1.6768063885613278e-17,2010-02-28,5m,2
2,eakf_model2,5.913849361932539e-11,2010-02-28,5m,2
3,eakf_model3,0.9999999999408616,2010-02-28,5m,2
0,arima,3.710014881743309e-279,2010-02-28,6m,2
1,eakf_model1,5.74824647466795e-11,2010-02-28,6m,2
2,eakf_model2,0.9999999999425176,2010-02-28,6m,2
3,eakf_model3,1.1749217097814014e-17,2010-02-28,6m,2
0,arima,5e-324,2010-03-31,1m,2
1,eakf_model1,2.0590679906404652e-09,2010-03-31,1m,2
2,eakf_model2,2.36458592700313e-261,2010-03-31,1m,2
3,eakf_model3,0.999999997940932,2010-03-31,1m,2
0,arima,0.0,2010-03-31,2m,2
1,eakf_model1,0.999999991716696,2010-03-31,2m,2
2,eakf_model2,4e-323,2010-03-31,2m,2
3,eakf_model3,8.283303997075599e-09,2010-03-31,2m,2
0,arima,1e-323,2010-03-31,3m,2
1,eakf_model1,2.7469514539766457e-10,2010-03-31,3m,2
2,eakf_model2,1.205366196248163e-111,2010-03-31,3m,2
3,eakf_model3,0.9999999997253048,2010-03-31,3m,2
0,arima,3.601923657006304e-99,2010-03-31,4m,2
1,eakf_model1,2.1283782479485015e-11,2010-03-31,4m,2
2,eakf_model2,1.278239335605433e-28,2010-03-31,4m,2
3,eakf_model3,0.999999999978716,2010-03-31,4m,2
0,arima,4.350967779472294e-80,2010-03-31,5m,2
1,eakf_model1,1.2660931060099451e-11,2010-03-31,5m,2
2,eakf_model2,3.441570245667248e-15,2010-03-31,5m,2
3,eakf_model3,0.9999999999873356,2010-03-31,5m,2
0,arima,1e-323,2010-03-31,6m,2
1,eakf_model1,2.8376150318235353e-112,2010-03-31,6m,2
2,eakf_model2,2.7662689176256983e-08,2010-03-31,6m,2
3,eakf_model3,0.9999999723373107,2010-03-31,6m,2
0,arima,3.7004233719373116e-282,2010-04-30,1m,2
1,eakf_model1,1.1584703168073452e-10,2010-04-30,1m,2
2,eakf_model2,7.16159970966352e-21,2010-04-30,1m,2
3,eakf_model3,0.9999999998841528,2010-04-30,1m,2
0,arima,1e-323,2010-04-30,2m,2
1,eakf_model1,0.9999999994775008,2010-04-30,2m,2
2,eakf_model2,3.523097303435473e-128,2010-04-30,2m,2
3,eakf_model3,5.224992391481806e-10,2010-04-30,2m,2
0,arima,1e-323,2010-04-30,3m,2
1,eakf_model1,7.984222473334767e-11,2010-04-30,3m,2
2,eakf_model2,2.050114376178016e-68,2010-04-30,3m,2
3,eakf_model3,0.999999999920158,2010-04-30,3m,2
0,arima,5.061003528440616e-213,2010-04-30,4m,2
1,eakf_model1,3.3372450653200143e-11,2010-04-30,4m,2
2,eakf_model2,2.7717874432471118e-37,2010-04-30,4m,2
3,eakf_model3,0.9999999999666276,2010-04-30,4m,2
0,arima,1.3335148088231366e-114,2010-04-30,5m,2
1,eakf_model1,2.871460751202033e-11,2010-04-30,5m,2
2,eakf_model2,2.5803446513121748e-25,2010-04-30,5m,2
3,eakf_model3,0.9999999999712854,2010-04-30,5m,2
0,arima,8.824445584153204e-131,2010-04-30,6m,2
1,eakf_model1,4.5875577500152916e-11,2010-04-30,6m,2
2,eakf_model2,1.1891276134850158e-13,2010-04-30,6m,2
3,eakf_model3,0.9999999999540056,2010-04-30,6m,2
0,arima,0.0,2010-05-31,1m,2
1,eakf_model1,1.1001315178875298e-09,2010-05-31,1m,2
2,eakf_model2,0.9999999988998683,2010-05-31,1m,2
3,eakf_model3,1.050410109040374e-72,2010-05-31,1m,2
0,arima,0.0,2010-05-31,2m,2
1,eakf_model1,1.448469223633356e-07,2010-05-31,2m,2
2,eakf_model2,5.4e-323,2010-05-31,2m,2
3,eakf_model3,0.9999998551530777,2010-05-31,2m,2
0,arima,1e-323,2010-05-31,3m,2
1,eakf_model1,2.637790946730076e-09,2010-05-31,3m,2
2,eakf_model2,4.519168644512163e-255,2010-05-31,3m,2
3,eakf_model3,0.999999997362209,2010-05-31,3m,2
0,arima,0.0,2010-05-31,4m,2
1,eakf_model1,1.6554084396104558e-10,2010-05-31,4m,2
2,eakf_model2,8.866537013915026e-77,2010-05-31,4m,2
3,eakf_model3,0.9999999998344592,2010-05-31,4m,2
0,arima,1.3657181822404376e-300,2010-05-31,5m,2
1,eakf_model1,5.999526667511258e-11,2010-05-31,5m,2
2,eakf_model2,1.3668390371934759e-41,2010-05-31,5m,2
3,eakf_model3,0.9999999999400048,2010-05-31,5m,2
0,arima,7.609486214491609e-200,2010-05-31,6m,2
1,eakf_model1,7.717784196718367e-11,2010-05-31,6m,2
2,eakf_model2,1.3366640578530014e-26,2010-05-31,6m,2
3,eakf_model3,0.9999999999228222,2010-05-31,6m,2
0,arima,0.0,2010-06-30,1m,2
1,eakf_model1,0.999999999832092,2010-06-30,1m,2
2,eakf_model2,1.6790796367435422e-10,2010-06-30,1m,2
3,eakf_model3,9.449178434546885e-19,2010-06-30,1m,2
0,arima,0.0,2010-06-30,2m,2
1,eakf_model1,0.999999999854862,2010-06-30,2m,2
2,eakf_model2,1.801009227791791e-31,2010-06-30,2m,2
3,eakf_model3,1.4513819233760748e-10,2010-06-30,2m,2
0,arima,0.0,2010-06-30,3m,2
1,eakf_model1,1.6345526544971058e-07,2010-06-30,3m,2
2,eakf_model2,1.1e-322,2010-06-30,3m,2
3,eakf_model3,0.9999998365447345,2010-06-30,3m,2
0,arima,1e-323,2010-06-30,4m,2
1,eakf_model1,0.9999999961769246,2010-06-30,4m,2
2,eakf_model2,5.231669935621085e-244,2010-06-30,4m,2
3,eakf_model3,3.8230753744915314e-09,2010-06-30,4m,2
0,arima,1e-323,2010-06-30,5m,2
1,eakf_model1,1.4724704739399224e-10,2010-06-30,5m,2
2,eakf_model2,2.334532239405953e-61,2010-06-30,5m,2
3,eakf_model3,0.999999999852753,2010-06-30,5m,2
0,arima,0.0,2010-06-30,6m,2
1,eakf_model1,1.2755003340339427e-10,2010-06-30,6m,2
2,eakf_model2,6.16657609133437e-39,2010-06-30,6m,2
3,eakf_model3,0.99999999987245,2010-06-30,6m,2
0,arima,0.0,2010-07-31,1m,2
1,eakf_model1,2.305403187023157e-29,2010-07-31,1m,2
2,eakf_model2,8.28544412650219e-11,2010-07-31,1m,2
3,eakf_model3,0.9999999999171456,2010-07-31,1m,2
0,arima,0.0,2010-07-31,2m,2
1,eakf_model1,4.569550428336012e-10,2010-07-31,2m,2
2,eakf_model2,0.9999999995430447,2010-07-31,2m,2
3,eakf_model3,3.9729495931623632e-59,2010-07-31,2m,2
0,arima,0.0,2010-07-31,3m,2
1,eakf_model1,0.9999999998190772,2010-07-31,3m,2
2,eakf_model2,1.8092296928517469e-10,2010-07-31,3m,2
3,eakf_model3,1.2242702436523929e-23,2010-07-31,3m,2
0,arima,0.0,2010-07-31,4m,2
1,eakf_model1,0.9999999990074738,2010-07-31,4m,2
2,eakf_model2,2.1219409508961383e-26,2010-07-31,4m,2
3,eakf_model3,9.92526096728469e-10,2010-07-31,4m,2
0,arima,1e-323,2010-07-31,5m,2
1,eakf_model1,5.214793622403481e-10,2010-07-31,5m,2
2,eakf_model2,2.333893220415706e-74,2010-07-31,5m,2
3,eakf_model3,0.9999999994785206,2010-07-31,5m,2
0,arima,3.098715817760238e-256,2010-07-31,6m,2
1,eakf_model1,2.1414878559781676e-11,2010-07-31,6m,2
2,eakf_model2,3.675133094768061e-27,2010-07-31,6m,2
3,eakf_model3,0.9999999999785852,2010-07-31,6m,2
0,arima,1.83e-322,2010-08-31,1m,2
1,eakf_model1,8.651758795484338e-12,2010-08-31,1m,2
2,eakf_model2,2.6939657744424e-12,2010-08-31,1m,2
3,eakf_model3,0.9999999999886544,2010-08-31,1m,2
0,arima,0.0,2010-08-31,2m,2
1,eakf_model1,1.0709489651615134e-11,2010-08-31,2m,2
2,eakf_model2,0.9999999999658772,2010-08-31,2m,2
3,eakf_model3,2.3413253633330778e-11,2010-08-31,2m,2
0,arima,0.0,2010-08-31,3m,2
1,eakf_model1,4.333334161404955e-06,2010-08-31,3m,2
2,eakf_model2,0.9999956666658384,2010-08-31,3m,2
3,eakf_model3,1e-322,2010-08-31,3m,2
0,arima,0.0,2010-08-31,4m,2
1,eakf_model1,1.2974578133836685e-07,2010-08-31,4m,2
2,eakf_model2,0.9999998702542184,2010-08-31,4m,2
3,eakf_model3,1.6e-322,2010-08-31,4m,2
0,arima,0.0,2010-08-31,5m,2
1,eakf_model1,7.922423821685994e-11,2010-08-31,5m,2
2,eakf_model2,1.889904335069792e-09,2010-08-31,5m,2
3,eakf_model3,0.9999999980308714,2010-08-31,5m,2
0,arima,8.627492035013978e-306,2010-08-31,6m,2
1,eakf_model1,4.2464212996593415e-11,2010-08-31,6m,2
