,model_name,weigth,date_forecast,forecast_window
1,eakf_model1,0.9999999988793944,2016-07-31,4m
2,eakf_model2,3.245744638787064e-92,2016-07-31,4m
3,eakf_model3,1.12060550972315e-09,2016-07-31,4m
0,arima,4.4753960288092243e-302,2016-07-31,5m
1,eakf_model1,0.99999999988831,2016-07-31,5m
2,eakf_model2,6.028462887852992e-32,2016-07-31,5m
3,eakf_model3,1.1168967920697316e-10,2016-07-31,5m
0,arima,2.4076209423659825e-259,2016-07-31,6m
1,eakf_model1,0.999999999924845,2016-07-31,6m
2,eakf_model2,5.31186848982281e-23,2016-07-31,6m
3,eakf_model3,7.515521609072678e-11,2016-07-31,6m
0,arima,2.815575781343e-234,2016-08-31,1m
1,eakf_model1,0.5144387187023803,2016-08-31,1m
2,eakf_model2,1.2588411410846453e-17,2016-08-31,1m
3,eakf_model3,0.4855612812976196,2016-08-31,1m
0,arima,2.851445230831893e-135,2016-08-31,2m
1,eakf_model1,0.5224466661682758,2016-08-31,2m
2,eakf_model2,1.753968691751592e-17,2016-08-31,2m
3,eakf_model3,0.4775533338317237,2016-08-31,2m
0,arima,0.0,2016-08-31,3m
1,eakf_model1,0.7586660901943247,2016-08-31,3m
2,eakf_model2,3.670140051274044e-63,2016-08-31,3m
3,eakf_model3,0.2413339098056752,2016-08-31,3m
0,arima,0.0,2016-08-31,4m
1,eakf_model1,0.9999999985202296,2016-08-31,4m
2,eakf_model2,2.053299038533583e-102,2016-08-31,4m
3,eakf_model3,1.4797703048579187e-09,2016-08-31,4m
0,arima,4.335960606e-315,2016-08-31,5m
1,eakf_model1,0.9999999998763004,2016-08-31,5m
2,eakf_model2,4.641638137638557e-33,2016-08-31,5m
3,eakf_model3,1.2370006442020843e-10,2016-08-31,5m
0,arima,9.22981020359348e-284,2016-08-31,6m
1,eakf_model1,0.9999999999071044,2016-08-31,6m
2,eakf_model2,3.1783032193067942e-24,2016-08-31,6m
3,eakf_model3,9.289549285440755e-11,2016-08-31,6m
0,arima,4.647136229453984e-262,2016-09-30,1m
1,eakf_model1,0.4601854377749969,2016-09-30,1m
2,eakf_model2,1.9144169769739005e-19,2016-09-30,1m
3,eakf_model3,0.5398145622250038,2016-09-30,1m
0,arima,2.898319249768129e-285,2016-09-30,2m
1,eakf_model1,0.4692736914840387,2016-09-30,2m
2,eakf_model2,1.6129459785308247e-35,2016-09-30,2m
3,eakf_model3,0.530726308515961,2016-09-30,2m
0,arima,0.0,2016-09-30,3m
1,eakf_model1,0.775597492259898,2016-09-30,3m
2,eakf_model2,3.190423016258265e-65,2016-09-30,3m
3,eakf_model3,0.2244025077401013,2016-09-30,3m
0,arima,0.0,2016-09-30,4m
1,eakf_model1,0.9999999857106546,2016-09-30,4m
2,eakf_model2,2.540220041380521e-246,2016-09-30,4m
3,eakf_model3,1.4289345178911583e-08,2016-09-30,4m
0,arima,1.58e-320,2016-09-30,5m
1,eakf_model1,0.999999999869292,2016-09-30,5m
2,eakf_model2,4.1602562958238596e-33,2016-09-30,5m
3,eakf_model3,1.307078166909269e-10,2016-09-30,5m
0,arima,2.1286915462460042e-305,2016-09-30,6m
1,eakf_model1,0.9999999998898118,2016-09-30,6m
2,eakf_model2,6.875565681194929e-26,2016-09-30,6m
3,eakf_model3,1.1018854888909923e-10,2016-09-30,6m
0,arima,1.17182260754223e-281,2016-10-31,1m
1,eakf_model1,0.3901381209264628,2016-10-31,1m
2,eakf_model2,5.371671994900599e-21,2016-10-31,1m
3,eakf_model3,0.6098618790735367,2016-10-31,1m
0,arima,3.207433354e-314,2016-10-31,2m
1,eakf_model1,0.4188266200310853,2016-10-31,2m
2,eakf_model2,8.819459329653482e-39,2016-10-31,2m
3,eakf_model3,0.5811733799689154,2016-10-31,2m
0,arima,0.0,2016-10-31,3m
1,eakf_model1,0.7704368715194969,2016-10-31,3m
2,eakf_model2,3.554621822750212e-63,2016-10-31,3m
3,eakf_model3,0.2295631284805026,2016-10-31,3m
0,arima,0.0,2016-10-31,4m
1,eakf_model1,0.9999999493363332,2016-10-31,4m
2,eakf_model2,5.7e-322,2016-10-31,4m
3,eakf_model3,5.0663666440414505e-08,2016-10-31,4m
0,arima,0.0,2016-10-31,5m
1,eakf_model1,0.9999999998122592,2016-10-31,5m
2,eakf_model2,1.1281867614467154e-36,2016-10-31,5m
3,eakf_model3,1.877401609516136e-10,2016-10-31,5m
0,arima,2.53462e-318,2016-10-31,6m
1,eakf_model1,0.9999999998746928,2016-10-31,6m
2,eakf_model2,1.5510083950111228e-26,2016-10-31,6m
3,eakf_model3,1.2530729705909724e-10,2016-10-31,6m
0,arima,1.3306710308e-313,2016-11-30,1m
1,eakf_model1,0.3033251830358225,2016-11-30,1m
2,eakf_model2,4.7638351449003244e-24,2016-11-30,1m
3,eakf_model3,0.6966748169641778,2016-11-30,1m
0,arima,0.0,2016-11-30,2m
1,eakf_model1,0.3102565645209901,2016-11-30,2m
2,eakf_model2,1.8839180567972172e-45,2016-11-30,2m
3,eakf_model3,0.6897434354790095,2016-11-30,2m
0,arima,0.0,2016-11-30,3m
1,eakf_model1,0.746304935520597,2016-11-30,3m
2,eakf_model2,6.373145602120671e-59,2016-11-30,3m
3,eakf_model3,0.253695064479403,2016-11-30,3m
0,arima,0.0,2016-11-30,4m
1,eakf_model1,0.9706369883511676,2016-11-30,4m
2,eakf_model2,3.108678756917983e-276,2016-11-30,4m
3,eakf_model3,0.0293630116488321,2016-11-30,4m
0,arima,0.0,2016-11-30,5m
1,eakf_model1,0.9999999998049788,2016-11-30,5m
2,eakf_model2,4.638874299301508e-37,2016-11-30,5m
3,eakf_model3,1.9502101567992275e-10,2016-11-30,5m
0,arima,0.0,2016-11-30,6m
1,eakf_model1,0.9999999998005938,2016-11-30,6m
2,eakf_model2,1.4755289180683998e-30,2016-11-30,6m
3,eakf_model3,1.9940643929681296e-10,2016-11-30,6m
0,arima,0.0,2016-12-31,1m
1,eakf_model1,0.2459811989991793,2016-12-31,1m
2,eakf_model2,2.698781519317362e-27,2016-12-31,1m
3,eakf_model3,0.7540188010008213,2016-12-31,1m
0,arima,0.0,2016-12-31,2m
1,eakf_model1,0.1967307920844904,2016-12-31,2m
2,eakf_model2,8.126952473522841e-59,2016-12-31,2m
3,eakf_model3,0.8032692079155098,2016-12-31,2m
0,arima,0.0,2016-12-31,3m
1,eakf_model1,0.6909106033977956,2016-12-31,3m
2,eakf_model2,2.9877253012079915e-51,2016-12-31,3m
3,eakf_model3,0.3090893966022038,2016-12-31,3m
0,arima,0.0,2016-12-31,4m
1,eakf_model1,0.9073495079641084,2016-12-31,4m
2,eakf_model2,2.8058709544376675e-119,2016-12-31,4m
3,eakf_model3,0.0926504920358917,2016-12-31,4m
0,arima,0.0,2016-12-31,5m
1,eakf_model1,0.9999999997728196,2016-12-31,5m
2,eakf_model2,1.2084933646546546e-38,2016-12-31,5m
3,eakf_model3,2.2718020130755598e-10,2016-12-31,5m
0,arima,0.0,2016-12-31,6m
1,eakf_model1,0.9999999997749688,2016-12-31,6m
2,eakf_model2,8.331070731128974e-32,2016-12-31,6m
3,eakf_model3,2.2503096676072267e-10,2016-12-31,6m
0,arima,0.0,2017-01-31,1m
1,eakf_model1,0.2210556451929518,2017-01-31,1m
2,eakf_model2,5.794465226534688e-30,2017-01-31,1m
3,eakf_model3,0.7789443548070482,2017-01-31,1m
0,arima,0.0,2017-01-31,2m
1,eakf_model1,0.1306098369761623,2017-01-31,2m
2,eakf_model2,5.3983556232136695e-78,2017-01-31,2m
3,eakf_model3,0.8693901630238378,2017-01-31,2m
0,arima,0.0,2017-01-31,3m
1,eakf_model1,0.5919101924409989,2017-01-31,3m
2,eakf_model2,2.1836151481104022e-41,2017-01-31,3m
3,eakf_model3,0.4080898075590013,2017-01-31,3m
0,arima,0.0,2017-01-31,4m
1,eakf_model1,0.9933219011471868,2017-01-31,4m
2,eakf_model2,5.83e-322,2017-01-31,4m
3,eakf_model3,0.0066780988528123,2017-01-31,4m
0,arima,0.0,2017-01-31,5m
1,eakf_model1,0.9999999997357464,2017-01-31,5m
2,eakf_model2,1.862613933644063e-40,2017-01-31,5m
3,eakf_model3,2.6425391252763316e-10,2017-01-31,5m
0,arima,0.0,2017-01-31,6m
1,eakf_model1,0.9999999997065664,2017-01-31,6m
2,eakf_model2,1.8118706654733547e-34,2017-01-31,6m
3,eakf_model3,2.9343274920775917e-10,2017-01-31,6m
0,arima,0.0,2017-02-28,1m
1,eakf_model1,0.1603373445853254,2017-02-28,1m
2,eakf_model2,7.325541274719539e-37,2017-02-28,1m
3,eakf_model3,0.8396626554146747,2017-02-28,1m
0,arima,0.0,2017-02-28,2m
1,eakf_model1,0.1125764960697609,2017-02-28,2m
2,eakf_model2,7.099604070554054e-89,2017-02-28,2m
3,eakf_model3,0.8874235039302388,2017-02-28,2m
0,arima,1.3404202804267323e-270,2017-02-28,3m
1,eakf_model1,0.5266087667154254,2017-02-28,3m
2,eakf_model2,8.651208891915338e-28,2017-02-28,3m
3,eakf_model3,0.4733912332845748,2017-02-28,3m
0,arima,0.0,2017-02-28,4m
1,eakf_model1,0.9999999224770184,2017-02-28,4m
2,eakf_model2,5.9e-322,2017-02-28,4m
3,eakf_model3,7.752298178319383e-08,2017-02-28,4m
0,arima,0.0,2017-02-28,5m
1,eakf_model1,0.999999999807572,2017-02-28,5m
2,eakf_model2,2.106445669799796e-34,2017-02-28,5m
3,eakf_model3,1.9242714747921896e-10,2017-02-28,5m
0,arima,0.0,2017-02-28,6m
1,eakf_model1,0.999999999618915,2017-02-28,6m
2,eakf_model2,9.622096359010896e-38,2017-02-28,6m
3,eakf_model3,3.810855604255725e-10,2017-02-28,6m
0,arima,0.0,2017-03-31,1m
1,eakf_model1,0.1644943058440481,2017-03-31,1m
2,eakf_model2,6.783853989033946e-36,2017-03-31,1m
3,eakf_model3,0.8355056941559517,2017-03-31,1m
0,arima,0.0,2017-03-31,2m
1,eakf_model1,0.0312304229452281,2017-03-31,2m
2,eakf_model2,2.5834730156386678e-227,2017-03-31,2m
3,eakf_model3,0.968769577054772,2017-03-31,2m
0,arima,6.651115499687907e-304,2017-03-31,3m
1,eakf_model1,0.5116797408063148,2017-03-31,3m
2,eakf_model2,2.4799203623818105e-31,2017-03-31,3m
3,eakf_model3,0.4883202591936845,2017-03-31,3m
0,arima,0.0,2017-03-31,4m
1,eakf_model1,0.9999999649502856,2017-03-31,4m
2,eakf_model2,4.03261e-318,2017-03-31,4m
3,eakf_model3,3.504971402904875e-08,2017-03-31,4m
0,arima,0.0,2017-03-31,5m
1,eakf_model1,0.9999999998382036,2017-03-31,5m
2,eakf_model2,1.4427832909190882e-31,2017-03-31,5m
3,eakf_model3,1.6179636828463546e-10,2017-03-31,5m
0,arima,0.0,2017-03-31,6m
1,eakf_model1,0.9999999997761068,2017-03-31,6m
2,eakf_model2,1.0631684828313993e-29,2017-03-31,6m
3,eakf_model3,2.238925253502137e-10,2017-03-31,6m
0,arima,0.0,2017-04-30,1m
1,eakf_model1,0.1490404326428621,2017-04-30,1m
2,eakf_model2,3.0649482541509305e-39,2017-04-30,1m
3,eakf_model3,0.8509595673571383,2017-04-30,1m
0,arima,0.0,2017-04-30,2m
1,eakf_model1,0.0203320849021414,2017-04-30,2m
2,eakf_model2,3.05994826619e-312,2017-04-30,2m
3,eakf_model3,0.979667915097858,2017-04-30,2m
0,arima,0.0,2017-04-30,3m
1,eakf_model1,0.4121870666599161,2017-04-30,3m
2,eakf_model2,8.854820062702469e-44,2017-04-30,3m
3,eakf_model3,0.5878129333400843,2017-04-30,3m
0,arima,0.0,2017-04-30,4m
1,eakf_model1,0.9999999780147878,2017-04-30,4m
2,eakf_model2,2.907739558746914e-259,2017-04-30,4m
3,eakf_model3,2.198521209657712e-08,2017-04-30,4m
0,arima,0.0,2017-04-30,5m
1,eakf_model1,0.99999999985253,2017-04-30,5m
2,eakf_model2,3.1128525071317954e-30,2017-04-30,5m
3,eakf_model3,1.4746967232864473e-10,2017-04-30,5m
0,arima,0.0,2017-04-30,6m
1,eakf_model1,0.9999999998357912,2017-04-30,6m
2,eakf_model2,7.940688331678341e-26,2017-04-30,6m
3,eakf_model3,1.642090055261623e-10,2017-04-30,6m
0,arima,0.0,2017-05-31,1m
1,eakf_model1,0.1185425174284532,2017-05-31,1m
2,eakf_model2,6.485985482115778e-46,2017-05-31,1m
3,eakf_model3,0.8814574825715461,2017-05-31,1m
0,arima,0.0,2017-05-31,2m
1,eakf_model1,0.0113015506674791,2017-05-31,2m
2,eakf_model2,1.13e-321,2017-05-31,2m
3,eakf_model3,0.9886984493325206,2017-05-31,2m
0,arima,0.0,2017-05-31,3m
1,eakf_model1,0.4474529327352974,2017-05-31,3m
2,eakf_model2,2.347331997720889e-40,2017-05-31,3m
3,eakf_model3,0.5525470672647022,2017-05-31,3m
0,arima,0.0,2017-05-31,4m
1,eakf_model1,0.9999999827627536,2017-05-31,4m
2,eakf_model2,1.4273471717383868e-231,2017-05-31,4m
3,eakf_model3,1.723724631698275e-08,2017-05-31,4m
0,arima,1.1458944303e-313,2017-05-31,5m
1,eakf_model1,0.999999999859322,2017-05-31,5m
2,eakf_model2,8.719946785834198e-29,2017-05-31,5m
3,eakf_model3,1.4067812286411988e-10,2017-05-31,5m
0,arima,2.444597e-318,2017-05-31,6m
1,eakf_model1,0.99999999986096,2017-05-31,6m
2,eakf_model2,7.325613625137628e-24,2017-05-31,6m
3,eakf_model3,1.3904011027173058e-10,2017-05-31,6m
0,arima,0.0,2017-06-30,1m
1,eakf_model1,0.0507795696861408,2017-06-30,1m
2,eakf_model2,8.292684036658577e-85,2017-06-30,1m
3,eakf_model3,0.949220430313859,2017-06-30,1m
0,arima,0.0,2017-06-30,2m
1,eakf_model1,3.2955920695090544e-08,2017-06-30,2m
2,eakf_model2,1.146e-321,2017-06-30,2m
3,eakf_model3,0.9999999670440788,2017-06-30,2m
0,arima,0.0,2017-06-30,3m
1,eakf_model1,0.4337684810637275,2017-06-30,3m
2,eakf_model2,7.61047792909525e-42,2017-06-30,3m
3,eakf_model3,0.5662315189362728,2017-06-30,3m
0,arima,0.0,2017-06-30,4m
1,eakf_model1,0.9999999955132088,2017-06-30,4m
2,eakf_model2,7.861997441493687e-133,2017-06-30,4m
3,eakf_model3,4.486791248137492e-09,2017-06-30,4m
0,arima,9.220252862517293e-304,2017-06-30,5m
1,eakf_model1,0.9999999998669342,2017-06-30,5m
2,eakf_model2,1.0482071075238024e-27,2017-06-30,5m
3,eakf_model3,1.3306591670654556e-10,2017-06-30,5m
0,arima,1.1375318121413748e-298,2017-06-30,6m
1,eakf_model1,0.9999999998777632,2017-06-30,6m
2,eakf_model2,7.096209442144906e-22,2017-06-30,6m
3,eakf_model3,1.2223658270426254e-10,2017-06-30,6m
0,arima,0.0,2017-07-31,1m
1,eakf_model1,0.035923724620977,2017-07-31,1m
2,eakf_model2,7.015741593644511e-111,2017-07-31,1m
3,eakf_model3,0.9640762753790232,2017-07-31,1m
0,arima,0.0,2017-07-31,2m
1,eakf_model1,3.4567282892657452e-09,2017-07-31,2m
2,eakf_model2,2.7986010927929837e-162,2017-07-31,2m
3,eakf_model3,0.9999999965432718,2017-07-31,2m
0,arima,0.0,2017-07-31,3m
1,eakf_model1,0.4084164512674382,2017-07-31,3m
2,eakf_model2,1.4155729617231264e-43,2017-07-31,3m
3,eakf_model3,0.5915835487325616,2017-07-31,3m
0,arima,0.0,2017-07-31,4m
1,eakf_model1,0.9999999960727772,2017-07-31,4m
2,eakf_model2,7.562250376916117e-124,2017-07-31,4m
3,eakf_model3,3.927222839698834e-09,2017-07-31,4m
0,arima,6.6786085200507675e-276,2017-07-31,5m
1,eakf_model1,0.9999999998929828,2017-07-31,5m
2,eakf_model2,5.072971784060789e-25,2017-07-31,5m
3,eakf_model3,1.0701698676188375e-10,2017-07-31,5m
0,arima,1.6926143738529128e-277,2017-07-31,6m
1,eakf_model1,0.9999999998967553,2017-07-31,6m
2,eakf_model2,2.136282467669545e-20,2017-07-31,6m
3,eakf_model3,1.0324532771894301e-10,2017-07-31,6m
0,arima,0.0,2017-08-31,1m
1,eakf_model1,9.023558306387571e-09,2017-08-31,1m
2,eakf_model2,1.846038453687258e-155,2017-08-31,1m
3,eakf_model3,0.9999999909764412,2017-08-31,1m
0,arima,0.0,2017-08-31,2m
1,eakf_model1,2.439495352955062e-09,2017-08-31,2m
2,eakf_model2,8.971101511822122e-141,2017-08-31,2m
3,eakf_model3,0.9999999975605044,2017-08-31,2m
0,arima,0.0,2017-08-31,3m
1,eakf_model1,0.3099559602274602,2017-08-31,3m
2,eakf_model2,9.57851744796462e-51,2017-08-31,3m
3,eakf_model3,0.6900440397725394,2017-08-31,3m
0,arima,0.0,2017-08-31,4m
1,eakf_model1,0.9999999973617936,2017-08-31,4m
2,eakf_model2,9.404315796681892e-104,2017-08-31,4m
3,eakf_model3,2.6382057005251302e-09,2017-08-31,4m
0,arima,1.8749714060554024e-271,2017-08-31,5m
1,eakf_model1,0.9999999998959268,2017-08-31,5m
2,eakf_model2,2.19821589959568e-24,2017-08-31,5m
3,eakf_model3,1.0407365523923606e-10,2017-08-31,5m
0,arima,1.260854384366621e-247,2017-08-31,6m
1,eakf_model1,0.9999999999178678,2017-08-31,6m
2,eakf_model2,3.9042514179425144e-18,2017-08-31,6m
3,eakf_model3,8.213191853707122e-11,2017-08-31,6m
0,arima,0.0,2017-09-30,1m
1,eakf_model1,3.220062847053888e-09,2017-09-30,1m
2,eakf_model2,2.359646410110307e-103,2017-09-30,1m
3,eakf_model3,0.9999999967799372,2017-09-30,1m
0,arima,0.0,2017-09-30,2m
1,eakf_model1,6.851552612637735e-10,2017-09-30,2m
2,eakf_model2,1.1455957278897869e-82,2017-09-30,2m
3,eakf_model3,0.9999999993148446,2017-09-30,2m
0,arima,0.0,2017-09-30,3m
1,eakf_model1,0.3256287007683575,2017-09-30,3m
2,eakf_model2,9.335802531290031e-49,2017-09-30,3m
3,eakf_model3,0.6743712992316426,2017-09-30,3m
0,arima,0.0,2017-09-30,4m
1,eakf_model1,0.9999999972912788,2017-09-30,4m
2,eakf_model2,3.433403694366397e-103,2017-09-30,4m
3,eakf_model3,2.7087213084782875e-09,2017-09-30,4m
0,arima,1.8996192044064494e-259,2017-09-30,5m
1,eakf_model1,0.9999999999039744,2017-09-30,5m
2,eakf_model2,3.068835991971349e-23,2017-09-30,5m
3,eakf_model3,9.602521074194392e-11,2017-09-30,5m
0,arima,1.1005140875379337e-239,2017-09-30,6m
1,eakf_model1,0.999999999922216,2017-09-30,6m
2,eakf_model2,3.1014598388063827e-17,2017-09-30,6m
3,eakf_model3,7.77843343918879e-11,2017-09-30,6m
0,arima,0.0,2017-10-31,1m
1,eakf_model1,1.2508522453990556e-09,2017-10-31,1m
2,eakf_model2,2.779954973957113e-70,2017-10-31,1m
3,eakf_model3,0.9999999987491472,2017-10-31,1m
0,arima,0.0,2017-10-31,2m
1,eakf_model1,4.650697414398483e-10,2017-10-31,2m
2,eakf_model2,4.462319997548179e-71,2017-10-31,2m
3,eakf_model3,0.9999999995349302,2017-10-31,2m
0,arima,0.0,2017-10-31,3m
1,eakf_model1,0.1722008730157374,2017-10-31,3m
2,eakf_model2,4.795076673900028e-69,2017-10-31,3m
3,eakf_model3,0.8277991269842627,2017-10-31,3m
0,arima,0.0,2017-10-31,4m
1,eakf_model1,0.9999999983086776,2017-10-31,4m
2,eakf_model2,1.2068892260457814e-83,2017-10-31,4m
3,eakf_model3,1.691322579092829e-09,2017-10-31,4m
0,arima,1.2039624449135398e-254,2017-10-31,5m
1,eakf_model1,0.9999999999083712,2017-10-31,5m
2,eakf_model2,1.453502596424284e-22,2017-10-31,5m
3,eakf_model3,9.162884848251555e-11,2017-10-31,5m
0,arima,7.228543530398589e-225,2017-10-31,6m
1,eakf_model1,0.9999999999306096,2017-10-31,6m
2,eakf_model2,3.5105344438708483e-16,2017-10-31,6m
3,eakf_model3,6.938942506677275e-11,2017-10-31,6m
0,arima,0.0,2017-11-30,1m
1,eakf_model1,1.1093835691747142e-09,2017-11-30,1m
2,eakf_model2,2.3417520683174494e-67,2017-11-30,1m
3,eakf_model3,0.9999999988906162,2017-11-30,1m
0,arima,0.0,2017-11-30,2m
1,eakf_model1,3.0370437159403843e-10,2017-11-30,2m
2,eakf_model2,1.4211933298757151e-59,2017-11-30,2m
3,eakf_model3,0.9999999996962952,2017-11-30,2m
0,arima,0.0,2017-11-30,3m
1,eakf_model1,0.112464232677479,2017-11-30,3m
2,eakf_model2,1.848432133193336e-93,2017-11-30,3m
3,eakf_model3,0.8875357673225206,2017-11-30,3m
0,arima,0.0,2017-11-30,4m
1,eakf_model1,0.999999998062602,2017-11-30,4m
2,eakf_model2,7.747915861553687e-86,2017-11-30,4m
3,eakf_model3,1.937398000221307e-09,2017-11-30,4m
0,arima,3.0517148504001357e-238,2017-11-30,5m
1,eakf_model1,0.9999999999167356,2017-11-30,5m
2,eakf_model2,5.1178352288786875e-21,2017-11-30,5m
3,eakf_model3,8.326481542368846e-11,2017-11-30,5m
0,arima,4.572582940707079e-214,2017-11-30,6m
1,eakf_model1,0.9999999999389204,2017-11-30,6m
2,eakf_model2,2.264131701023976e-15,2017-11-30,6m
3,eakf_model3,6.107751886744625e-11,2017-11-30,6m
0,arima,0.0,2017-12-31,1m
1,eakf_model1,7.818694065591292e-10,2017-12-31,1m
2,eakf_model2,1.838884805977309e-57,2017-12-31,1m
3,eakf_model3,0.9999999992181304,2017-12-31,1m
0,arima,0.0,2017-12-31,2m
1,eakf_model1,3.0731415672064114e-10,2017-12-31,2m
2,eakf_model2,3.503387733604383e-59,2017-12-31,2m
3,eakf_model3,0.9999999996926852,2017-12-31,2m
0,arima,0.0,2017-12-31,3m
1,eakf_model1,0.059784065333163,2017-12-31,3m
2,eakf_model2,1.2026764876733978e-146,2017-12-31,3m
3,eakf_model3,0.9402159346668368,2017-12-31,3m
0,arima,0.0,2017-12-31,4m
1,eakf_model1,0.9999999983868986,2017-12-31,4m
2,eakf_model2,7.745804716263305e-79,2017-12-31,4m
3,eakf_model3,1.6131010895566523e-09,2017-12-31,4m
0,arima,4.394593925463208e-236,2017-12-31,5m
1,eakf_model1,0.999999999919004,2017-12-31,5m
2,eakf_model2,1.6467087910695794e-20,2017-12-31,5m
3,eakf_model3,8.09958138368639e-11,2017-12-31,5m
0,arima,1.0695849193677601e-198,2017-12-31,6m
1,eakf_model1,0.9999999999459804,2017-12-31,6m
2,eakf_model2,3.338412891533563e-14,2017-12-31,6m
3,eakf_model3,5.398605667009325e-11,2017-12-31,6m
0,arima,0.0,2018-01-31,1m
1,eakf_model1,5.75261367540392e-10,2018-01-31,1m
2,eakf_model2,7.74563117012448e-52,2018-01-31,1m
3,eakf_model3,0.9999999994247388,2018-01-31,1m
0,arima,0.0,2018-01-31,2m
1,eakf_model1,2.4342148820580213e-10,2018-01-31,2m
2,eakf_model2,1.349025759813057e-53,2018-01-31,2m
3,eakf_model3,0.9999999997565784,2018-01-31,2m
0,arima,0.0,2018-01-31,3m
1,eakf_model1,0.0513741352057958,2018-01-31,3m
2,eakf_model2,3.15104660280458e-164,2018-01-31,3m
3,eakf_model3,0.948625864794204,2018-01-31,3m
0,arima,0.0,2018-01-31,4m
1,eakf_model1,0.9999999986627875,2018-01-31,4m
2,eakf_model2,2.289596920723643e-71,2018-01-31,4m
3,eakf_model3,1.3372124439296171e-09,2018-01-31,4m
0,arima,4.772931921433093e-229,2018-01-31,5m
1,eakf_model1,0.9999999999214376,2018-01-31,5m
2,eakf_model2,7.064837965672627e-20,2018-01-31,5m
3,eakf_model3,7.856228069423712e-11,2018-01-31,5m
0,arima,9.096750589257085e-190,2018-01-31,6m
1,eakf_model1,0.9999999999509795,2018-01-31,6m
2,eakf_model2,1.605346810230066e-13,2018-01-31,6m
3,eakf_model3,4.886008160233573e-11,2018-01-31,6m
0,arima,0.0,2018-02-28,1m
1,eakf_model1,4.6138815924535317e-10,2018-02-28,1m
2,eakf_model2,4.533343236968223e-47,2018-02-28,1m
3,eakf_model3,0.999999999538612,2018-02-28,1m
0,arima,0.0,2018-02-28,2m
1,eakf_model1,1.9197055090379326e-10,2018-02-28,2m
2,eakf_model2,5.9977149091380906e-49,2018-02-28,2m
3,eakf_model3,0.9999999998080292,2018-02-28,2m
0,arima,0.0,2018-02-28,3m
1,eakf_model1,0.0409439508174942,2018-02-28,3m
2,eakf_model2,2.357863003115343e-191,2018-02-28,3m
3,eakf_model3,0.9590560491825052,2018-02-28,3m
0,arima,0.0,2018-02-28,4m
1,eakf_model1,0.99999999866417,2018-02-28,4m
2,eakf_model2,3.593527539741034e-70,2018-02-28,4m
3,eakf_model3,1.3358303908221342e-09,2018-02-28,4m
0,arima,7.59697262040669e-220,2018-02-28,5m
1,eakf_model1,0.9999999999270895,2018-02-28,5m
2,eakf_model2,6.884582352573893e-19,2018-02-28,5m
3,eakf_model3,7.291053932502136e-11,2018-02-28,5m
0,arima,5.923569547972637e-181,2018-02-28,6m
1,eakf_model1,0.9999999999540072,2018-02-28,6m
2,eakf_model2,6.226479255630468e-13,2018-02-28,6m
3,eakf_model3,4.536988581524213e-11,2018-02-28,6m
0,arima,0.0,2018-03-31,1m
1,eakf_model1,2.3325819495601886e-10,2018-03-31,1m
2,eakf_model2,2.220937529760942e-35,2018-03-31,1m
3,eakf_model3,0.9999999997667418,2018-03-31,1m
0,arima,0.0,2018-03-31,2m
1,eakf_model1,1.5663821324984394e-10,2018-03-31,2m
2,eakf_model2,6.70503560233643e-46,2018-03-31,2m
3,eakf_model3,0.999999999843362,2018-03-31,2m
0,arima,0.0,2018-03-31,3m
1,eakf_model1,2.747788441657369e-06,2018-03-31,3m
2,eakf_model2,1.23e-321,2018-03-31,3m
3,eakf_model3,0.999997252211558,2018-03-31,3m
0,arima,0.0,2018-03-31,4m
1,eakf_model1,0.999999999056436,2018-03-31,4m
2,eakf_model2,1.4228496688163565e-59,2018-03-31,4m
3,eakf_model3,9.43563838723835e-10,2018-03-31,4m
0,arima,1.3786769383962816e-219,2018-03-31,5m
1,eakf_model1,0.999999999925643,2018-03-31,5m
2,eakf_model2,1.4410385300456877e-18,2018-03-31,5m
3,eakf_model3,7.435665224777833e-11,2018-03-31,5m
0,arima,6.552262449589129e-172,2018-03-31,6m
1,eakf_model1,0.9999999999605104,2018-03-31,6m
2,eakf_model2,3.398919948063803e-12,2018-03-31,6m
3,eakf_model3,3.609090848521598e-11,2018-03-31,6m
0,arima,0.0,2018-04-30,1m
1,eakf_model1,2.0061322492088104e-10,2018-04-30,1m
2,eakf_model2,1.5411659982419877e-33,2018-04-30,1m
3,eakf_model3,0.9999999997993864,2018-04-30,1m
0,arima,2.727465300507723e-276,2018-04-30,2m
