,model_name,weigth,date_forecast,forecast_window,past_months
2,eakf_model2,0.9999999999350372,2020-01-31,1m,6
3,eakf_model3,6.496285747048409e-11,2020-01-31,1m,6
4,sarima,5.577750899521253e-50,2020-01-31,1m,6
0,arima,1.7074428384804257e-56,2020-01-31,2m,6
1,eakf_model1,1.7840223212918734e-38,2020-01-31,2m,6
2,eakf_model2,0.9999999999167084,2020-01-31,2m,6
3,eakf_model3,8.329160770709784e-11,2020-01-31,2m,6
4,sarima,1.853080774941197e-60,2020-01-31,2m,6
0,arima,2.1377090545583875e-75,2020-01-31,3m,6
1,eakf_model1,2.4188230291645197e-56,2020-01-31,3m,6
2,eakf_model2,2.3395389319924687e-10,2020-01-31,3m,6
3,eakf_model3,0.999999999766046,2020-01-31,3m,6
4,sarima,5.222082541197788e-97,2020-01-31,3m,6
0,arima,6e-323,2020-01-31,4m,6
1,eakf_model1,8e-323,2020-01-31,4m,6
2,eakf_model2,5.0263325573699544e-08,2020-01-31,4m,6
3,eakf_model3,0.9999999497366744,2020-01-31,4m,6
4,sarima,6e-323,2020-01-31,4m,6
0,arima,9.407148400392832e-169,2020-01-31,5m,6
1,eakf_model1,2.2622650029501275e-101,2020-01-31,5m,6
2,eakf_model2,0.9999999986858664,2020-01-31,5m,6
3,eakf_model3,1.3141335079860754e-09,2020-01-31,5m,6
4,sarima,5.791611541034576e-184,2020-01-31,5m,6
0,arima,6e-323,2020-01-31,6m,6
1,eakf_model1,6e-323,2020-01-31,6m,6
2,eakf_model2,0.1877837633156239,2020-01-31,6m,6
3,eakf_model3,0.812216236684376,2020-01-31,6m,6
4,sarima,6e-323,2020-01-31,6m,6
0,arima,1.6633958926187956e-18,2020-02-29,1m,6
1,eakf_model1,5.888037726732831e-11,2020-02-29,1m,6
2,eakf_model2,0.9999999999411197,2020-02-29,1m,6
3,eakf_model3,4.290285077403668e-21,2020-02-29,1m,6
4,sarima,4.200000160343549e-43,2020-02-29,1m,6
0,arima,2.6485025482254863e-31,2020-02-29,2m,6
1,eakf_model1,8.986858323988728e-13,2020-02-29,2m,6
2,eakf_model2,0.999999999969761,2020-02-29,2m,6
3,eakf_model3,2.934038425023924e-11,2020-02-29,2m,6
4,sarima,1.2995603191577736e-36,2020-02-29,2m,6
0,arima,4.2219568675183217e-44,2020-02-29,3m,6
1,eakf_model1,1.5561054151265356e-27,2020-02-29,3m,6
2,eakf_model2,0.999999999932642,2020-02-29,3m,6
3,eakf_model3,6.735803802910297e-11,2020-02-29,3m,6
4,sarima,2.361105413321649e-50,2020-02-29,3m,6
0,arima,5.011502933651506e-117,2020-02-29,4m,6
1,eakf_model1,1.0656830292478454e-89,2020-02-29,4m,6
2,eakf_model2,0.9999999992241376,2020-02-29,4m,6
3,eakf_model3,7.758624019924437e-10,2020-02-29,4m,6
4,sarima,2.415599829935276e-133,2020-02-29,4m,6
0,arima,6.797534202826091e-54,2020-02-29,5m,6
1,eakf_model1,5.226842678018611e-43,2020-02-29,5m,6
2,eakf_model2,0.9999999998735348,2020-02-29,5m,6
3,eakf_model3,1.2646514727331224e-10,2020-02-29,5m,6
4,sarima,3.5876122414066344e-55,2020-02-29,5m,6
0,arima,3.8757926594133504e-55,2020-02-29,6m,6
1,eakf_model1,2.6136780350825293e-34,2020-02-29,6m,6
2,eakf_model2,0.9999999998730316,2020-02-29,6m,6
3,eakf_model3,1.2696847226163829e-10,2020-02-29,6m,6
4,sarima,7.668060207771813e-54,2020-02-29,6m,6
0,arima,4.446797634778737e-17,2020-03-31,1m,6
1,eakf_model1,1.352330712275718e-09,2020-03-31,1m,6
2,eakf_model2,0.9999999986476692,2020-03-31,1m,6
3,eakf_model3,8.923209688597654e-92,2020-03-31,1m,6
4,sarima,1.066160946397164e-70,2020-03-31,1m,6
0,arima,1.2127495638281786e-36,2020-03-31,2m,6
1,eakf_model1,1.1643618880334526e-10,2020-03-31,2m,6
2,eakf_model2,0.9999999998835636,2020-03-31,2m,6
3,eakf_model3,4.7667958594322005e-32,2020-03-31,2m,6
4,sarima,2.417247697799463e-44,2020-03-31,2m,6
0,arima,5.255184699059982e-26,2020-03-31,3m,6
1,eakf_model1,2.919217026590404e-11,2020-03-31,3m,6
2,eakf_model2,0.999999999970611,2020-03-31,3m,6
3,eakf_model3,1.9707227937018434e-13,2020-03-31,3m,6
4,sarima,5.227132151932386e-30,2020-03-31,3m,6
0,arima,5.73907466909633e-24,2020-03-31,4m,6
1,eakf_model1,1.926046743588488e-17,2020-03-31,4m,6
2,eakf_model2,0.9999999999827162,2020-03-31,4m,6
3,eakf_model3,1.7283939102904467e-11,2020-03-31,4m,6
4,sarima,4.946255948791066e-24,2020-03-31,4m,6
0,arima,3.622609220101098e-35,2020-03-31,5m,6
1,eakf_model1,4.065326183878784e-26,2020-03-31,5m,6
2,eakf_model2,0.99999999995433,2020-03-31,5m,6
3,eakf_model3,4.56699775540632e-11,2020-03-31,5m,6
4,sarima,7.530798137894715e-31,2020-03-31,5m,6
0,arima,3.1672683663740215e-30,2020-03-31,6m,6
1,eakf_model1,1.8244723648715785e-23,2020-03-31,6m,6
2,eakf_model2,0.9999999999602204,2020-03-31,6m,6
3,eakf_model3,3.9779743987555673e-11,2020-03-31,6m,6
4,sarima,1.5463447284551304e-26,2020-03-31,6m,6
0,arima,4.2158237355852655e-27,2020-04-30,1m,6
1,eakf_model1,8.127553090019963e-11,2020-04-30,1m,6
2,eakf_model2,0.9999999999187243,2020-04-30,1m,6
3,eakf_model3,3.909574558150585e-27,2020-04-30,1m,6
4,sarima,1.0289176448893035e-38,2020-04-30,1m,6
0,arima,3.9049500043983683e-75,2020-04-30,2m,6
1,eakf_model1,5.721077407706867e-10,2020-04-30,2m,6
2,eakf_model2,0.9999999994278922,2020-04-30,2m,6
3,eakf_model3,1.6821664900799928e-68,2020-04-30,2m,6
4,sarima,5.664351781533322e-89,2020-04-30,2m,6
0,arima,2.1507279415722724e-46,2020-04-30,3m,6
1,eakf_model1,1.3340392696440414e-10,2020-04-30,3m,6
2,eakf_model2,0.9999999998665964,2020-04-30,3m,6
3,eakf_model3,9.690973487170663e-33,2020-04-30,3m,6
4,sarima,1.2859120012018714e-55,2020-04-30,3m,6
0,arima,3.266298268552383e-25,2020-04-30,4m,6
1,eakf_model1,1.961455396523557e-11,2020-04-30,4m,6
2,eakf_model2,0.9999999999803616,2020-04-30,4m,6
3,eakf_model3,2.371165443167748e-14,2020-04-30,4m,6
4,sarima,6.990784041838974e-27,2020-04-30,4m,6
0,arima,1.067952452274334e-23,2020-04-30,5m,6
1,eakf_model1,1.325942414453428e-13,2020-04-30,5m,6
2,eakf_model2,0.9999999999853112,2020-04-30,5m,6
3,eakf_model3,1.4556392308212408e-11,2020-04-30,5m,6
4,sarima,3.3974405789723026e-21,2020-04-30,5m,6
0,arima,4.852299098430942e-25,2020-04-30,6m,6
1,eakf_model1,1.3785951283526406e-15,2020-04-30,6m,6
2,eakf_model2,0.999999999976406,2020-04-30,6m,6
3,eakf_model3,2.3592778346602135e-11,2020-04-30,6m,6
4,sarima,1.2417456798001723e-22,2020-04-30,6m,6
0,arima,8.317588527530837e-49,2020-05-31,1m,6
1,eakf_model1,0.999999999972248,2020-05-31,1m,6
2,eakf_model2,2.7752112359983324e-11,2020-05-31,1m,6
3,eakf_model3,1.4193683109315415e-26,2020-05-31,1m,6
4,sarima,1.0229899781858175e-39,2020-05-31,1m,6
0,arima,3e-323,2020-05-31,2m,6
1,eakf_model1,0.6186190582295529,2020-05-31,2m,6
2,eakf_model2,0.3813809417704472,2020-05-31,2m,6
3,eakf_model3,6.67e-322,2020-05-31,2m,6
4,sarima,5.4e-323,2020-05-31,2m,6
0,arima,5.4e-323,2020-05-31,3m,6
1,eakf_model1,8.657391830687273e-09,2020-05-31,3m,6
2,eakf_model2,0.999999991342608,2020-05-31,3m,6
3,eakf_model3,5.4254975505845656e-242,2020-05-31,3m,6
4,sarima,5.4e-323,2020-05-31,3m,6
0,arima,1.5128260652957128e-57,2020-05-31,4m,6
1,eakf_model1,1.1274508464993067e-10,2020-05-31,4m,6
2,eakf_model2,0.9999999998872552,2020-05-31,4m,6
3,eakf_model3,1.5840859123544139e-41,2020-05-31,4m,6
4,sarima,7.058763342035749e-60,2020-05-31,4m,6
0,arima,6.028403356683419e-44,2020-05-31,5m,6
1,eakf_model1,5.078432030971162e-11,2020-05-31,5m,6
2,eakf_model2,0.9999999999492158,2020-05-31,5m,6
3,eakf_model3,7.739338202012583e-27,2020-05-31,5m,6
4,sarima,2.7227871757422828e-40,2020-05-31,5m,6
0,arima,1.3709239462668591e-27,2020-05-31,6m,6
1,eakf_model1,1.9579917766846972e-11,2020-05-31,6m,6
2,eakf_model2,0.99999999998042,2020-05-31,6m,6
3,eakf_model3,5.577924380885392e-19,2020-05-31,6m,6
4,sarima,1.8438357229990013e-25,2020-05-31,6m,6
0,arima,1.111431299261622e-30,2020-06-30,1m,6
1,eakf_model1,0.6528343074706914,2020-06-30,1m,6
2,eakf_model2,0.3471656925293088,2020-06-30,1m,6
3,eakf_model3,8.803263927880371e-19,2020-06-30,1m,6
4,sarima,1.9328006199430034e-34,2020-06-30,1m,6
0,arima,7.778732399669628e-61,2020-06-30,2m,6
1,eakf_model1,1.5434534594033368e-10,2020-06-30,2m,6
2,eakf_model2,0.9999999998456546,2020-06-30,2m,6
3,eakf_model3,4.820979076186146e-49,2020-06-30,2m,6
4,sarima,1.8457213154266674e-67,2020-06-30,2m,6
0,arima,4.819297776376166e-94,2020-06-30,3m,6
1,eakf_model1,3.742548844678904e-10,2020-06-30,3m,6
2,eakf_model2,0.9999999996257452,2020-06-30,3m,6
3,eakf_model3,3.2485672959135784e-57,2020-06-30,3m,6
4,sarima,2.8578292036674814e-103,2020-06-30,3m,6
0,arima,1.449014808981595e-51,2020-06-30,4m,6
1,eakf_model1,1.3840897182703138e-10,2020-06-30,4m,6
2,eakf_model2,0.999999999861591,2020-06-30,4m,6
3,eakf_model3,2.4450214779982973e-40,2020-06-30,4m,6
4,sarima,2.6563201880495247e-62,2020-06-30,4m,6
0,arima,3.4533000055525788e-84,2020-06-30,5m,6
1,eakf_model1,3.5395220366974205e-10,2020-06-30,5m,6
2,eakf_model2,0.9999999996460478,2020-06-30,5m,6
3,eakf_model3,4.3075903732733714e-59,2020-06-30,5m,6
4,sarima,5.8817678285246154e-86,2020-06-30,5m,6
0,arima,8.746462578681689e-47,2020-06-30,6m,6
1,eakf_model1,8.579692666804798e-11,2020-06-30,6m,6
2,eakf_model2,0.9999999999142032,2020-06-30,6m,6
3,eakf_model3,1.0707675745936191e-34,2020-06-30,6m,6
4,sarima,5.137536040470521e-48,2020-06-30,6m,6
0,arima,2.74767190939872e-10,2020-07-31,1m,6
1,eakf_model1,5.69429695882609e-44,2020-07-31,1m,6
2,eakf_model2,0.9999999997252328,2020-07-31,1m,6
3,eakf_model3,6.850426516581738e-26,2020-07-31,1m,6
4,sarima,2.394241825258788e-31,2020-07-31,1m,6
0,arima,1.6978146366029604e-11,2020-07-31,2m,6
1,eakf_model1,2.505409438422419e-15,2020-07-31,2m,6
2,eakf_model2,0.9999999999830068,2020-07-31,2m,6
3,eakf_model3,1.2649376605088071e-14,2020-07-31,2m,6
4,sarima,3.3319121148956453e-21,2020-07-31,2m,6
0,arima,6.772132269183035e-18,2020-07-31,3m,6
1,eakf_model1,2.0606665934423646e-11,2020-07-31,3m,6
2,eakf_model2,0.9999999999793868,2020-07-31,3m,6
3,eakf_model3,6.348823740441792e-15,2020-07-31,3m,6
4,sarima,1.1756742525930862e-23,2020-07-31,3m,6
0,arima,4.1405371431655517e-26,2020-07-31,4m,6
1,eakf_model1,3.695915422410834e-11,2020-07-31,4m,6
2,eakf_model2,0.9999999999630376,2020-07-31,4m,6
3,eakf_model3,3.2417240149532468e-15,2020-07-31,4m,6
4,sarima,7.997613105077323e-33,2020-07-31,4m,6
0,arima,1.0480318001144016e-43,2020-07-31,5m,6
1,eakf_model1,2.056536610714813e-10,2020-07-31,5m,6
2,eakf_model2,0.9999999997943464,2020-07-31,5m,6
3,eakf_model3,2.3981246320608696e-32,2020-07-31,5m,6
4,sarima,2.5497007398093324e-55,2020-07-31,5m,6
0,arima,3.662010452355033e-69,2020-07-31,6m,6
1,eakf_model1,6.051069530094536e-10,2020-07-31,6m,6
2,eakf_model2,0.999999999394893,2020-07-31,6m,6
3,eakf_model3,1.5902658515914294e-56,2020-07-31,6m,6
4,sarima,3.6149432054076383e-85,2020-07-31,6m,6
0,arima,1.965189042361437e-32,2020-08-31,1m,6
1,eakf_model1,1.1045980987405321e-185,2020-08-31,1m,6
2,eakf_model2,0.9999999979504836,2020-08-31,1m,6
3,eakf_model3,2.1710476038873785e-18,2020-08-31,1m,6
4,sarima,2.049516310716101e-09,2020-08-31,1m,6
0,arima,7.174051446641931e-11,2020-08-31,2m,6
1,eakf_model1,5.033155400327942e-53,2020-08-31,2m,6
2,eakf_model2,0.9999999999282596,2020-08-31,2m,6
3,eakf_model3,8.391392408803687e-23,2020-08-31,2m,6
4,sarima,8.044722923170564e-24,2020-08-31,2m,6
0,arima,2.979839058626846e-11,2020-08-31,3m,6
1,eakf_model1,2.375458347242349e-27,2020-08-31,3m,6
2,eakf_model2,0.9999999999649906,2020-08-31,3m,6
3,eakf_model3,5.2111619313293664e-12,2020-08-31,3m,6
4,sarima,3.54834212494583e-20,2020-08-31,3m,6
0,arima,7.9284016087489e-14,2020-08-31,4m,6
1,eakf_model1,1.3226711602725096e-18,2020-08-31,4m,6
2,eakf_model2,0.9999999999712298,2020-08-31,4m,6
3,eakf_model3,2.8690973334776275e-11,2020-08-31,4m,6
4,sarima,7.13611087137665e-25,2020-08-31,4m,6
0,arima,2.811844843472237e-28,2020-08-31,5m,6
1,eakf_model1,2.680865619380187e-19,2020-08-31,5m,6
2,eakf_model2,0.999999999823405,2020-08-31,5m,6
3,eakf_model3,1.7659512309981242e-10,2020-08-31,5m,6
4,sarima,1.783014146528656e-47,2020-08-31,5m,6
0,arima,3.281328603357638e-20,2020-08-31,6m,6
1,eakf_model1,2.83343597630828e-10,2020-08-31,6m,6
2,eakf_model2,0.9999999997165724,2020-08-31,6m,6
3,eakf_model3,8.406696044894409e-14,2020-08-31,6m,6
4,sarima,3.0307878421260607e-47,2020-08-31,6m,6
0,arima,1.1526282122692822e-100,2020-09-30,1m,6
1,eakf_model1,0.0,2020-09-30,1m,6
2,eakf_model2,0.1169161255919366,2020-09-30,1m,6
3,eakf_model3,4.7601324513174323e-08,2020-09-30,1m,6
4,sarima,0.8830838268067389,2020-09-30,1m,6
0,arima,7.537345743719943e-12,2020-09-30,2m,6
1,eakf_model1,2.095624350797405e-63,2020-09-30,2m,6
2,eakf_model2,0.9999999999544524,2020-09-30,2m,6
3,eakf_model3,2.334202754940227e-13,2020-09-30,2m,6
4,sarima,3.777668691870357e-11,2020-09-30,2m,6
0,arima,1.7443976625414408e-10,2020-09-30,3m,6
1,eakf_model1,7.50094069080224e-87,2020-09-30,3m,6
2,eakf_model2,0.9999999998255475,2020-09-30,3m,6
3,eakf_model3,1.1978723977555084e-14,2020-09-30,3m,6
4,sarima,5.825584195979246e-16,2020-09-30,3m,6
0,arima,1.1135933973235904e-15,2020-09-30,4m,6
1,eakf_model1,2.927021755793412e-96,2020-09-30,4m,6
2,eakf_model2,0.9999999995716023,2020-09-30,4m,6
3,eakf_model3,4.2839658245885905e-10,2020-09-30,4m,6
4,sarima,8.810580637781884e-50,2020-09-30,4m,6
0,arima,3.070460525379657e-42,2020-09-30,5m,6
1,eakf_model1,2.8569784761278484e-173,2020-09-30,5m,6
2,eakf_model2,0.9999999942561886,2020-09-30,5m,6
3,eakf_model3,5.743811396767344e-09,2020-09-30,5m,6
4,sarima,5.760221670436266e-181,2020-09-30,5m,6
0,arima,7.721436967328006e-19,2020-09-30,6m,6
1,eakf_model1,4.437422694848174e-31,2020-09-30,6m,6
2,eakf_model2,3.378556482505043e-10,2020-09-30,6m,6
3,eakf_model3,0.9999999996621444,2020-09-30,6m,6
4,sarima,1.7598873256105538e-55,2020-09-30,6m,6
0,arima,0.8826564615022789,2020-10-31,1m,6
1,eakf_model1,0.0,2020-10-31,1m,6
2,eakf_model2,5.314077102151472e-164,2020-10-31,1m,6
3,eakf_model3,7.08319122415743e-112,2020-10-31,1m,6
4,sarima,0.1173435384977211,2020-10-31,1m,6
0,arima,3.9741516960830034e-59,2020-10-31,2m,6
1,eakf_model1,3e-323,2020-10-31,2m,6
2,eakf_model2,1.0197707264936776e-08,2020-10-31,2m,6
3,eakf_model3,4.109811720421097e-138,2020-10-31,2m,6
4,sarima,0.9999999898022928,2020-10-31,2m,6
0,arima,3.070216501640386e-61,2020-10-31,3m,6
1,eakf_model1,3e-323,2020-10-31,3m,6
2,eakf_model2,0.2008049005516142,2020-10-31,3m,6
3,eakf_model3,5.030030575241432e-47,2020-10-31,3m,6
4,sarima,0.7991950994483857,2020-10-31,3m,6
0,arima,1.2193545827457255e-10,2020-10-31,4m,6
1,eakf_model1,4.7075702121151823e-197,2020-10-31,4m,6
2,eakf_model2,0.9999999990775568,2020-10-31,4m,6
3,eakf_model3,7.991762945912182e-10,2020-10-31,4m,6
4,sarima,1.331626512211675e-12,2020-10-31,4m,6
0,arima,0.3238065392290787,2020-10-31,5m,6
1,eakf_model1,3e-323,2020-10-31,5m,6
2,eakf_model2,5.098168039529411e-20,2020-10-31,5m,6
3,eakf_model3,0.6761934607709214,2020-10-31,5m,6
4,sarima,1.884680441937952e-160,2020-10-31,5m,6
0,arima,4.945855859655965e-10,2020-10-31,6m,6
1,eakf_model1,3.922497675460375e-77,2020-10-31,6m,6
2,eakf_model2,2.2407206404028777e-15,2020-10-31,6m,6
3,eakf_model3,0.9999999995054122,2020-10-31,6m,6
4,sarima,2.1978314503378224e-56,2020-10-31,6m,6
0,arima,5.496325568828941e-10,2020-11-30,1m,6
1,eakf_model1,0.0,2020-11-30,1m,6
2,eakf_model2,3.150204662536103e-138,2020-11-30,1m,6
3,eakf_model3,1.3729737580271226e-129,2020-11-30,1m,6
4,sarima,0.9999999994503675,2020-11-30,1m,6
0,arima,1.7077175656928715e-10,2020-11-30,2m,6
1,eakf_model1,4.5075833018802927e-191,2020-11-30,2m,6
2,eakf_model2,6.197251428290956e-60,2020-11-30,2m,6
3,eakf_model3,5.722265150163182e-73,2020-11-30,2m,6
4,sarima,0.9999999998292284,2020-11-30,2m,6
0,arima,6.5127956142963146e-12,2020-11-30,3m,6
1,eakf_model1,1.0386352234434368e-56,2020-11-30,3m,6
2,eakf_model2,8.247830260412396e-12,2020-11-30,3m,6
3,eakf_model3,4.1742590418795024e-15,2020-11-30,3m,6
4,sarima,0.9999999999852353,2020-11-30,3m,6
0,arima,5.5723411419482514e-18,2020-11-30,4m,6
1,eakf_model1,8.204469036964656e-110,2020-11-30,4m,6
2,eakf_model2,2.201030263013871e-11,2020-11-30,4m,6
3,eakf_model3,9.611108605464828e-11,2020-11-30,4m,6
4,sarima,0.9999999998818788,2020-11-30,4m,6
0,arima,2.410675217963279e-36,2020-11-30,5m,6
1,eakf_model1,3e-323,2020-11-30,5m,6
2,eakf_model2,5.628028998643537e-261,2020-11-30,5m,6
3,eakf_model3,0.9999993716208728,2020-11-30,5m,6
4,sarima,6.283791271201583e-07,2020-11-30,5m,6
0,arima,5.024623924494212e-10,2020-11-30,6m,6
1,eakf_model1,1.1772953000248437e-153,2020-11-30,6m,6
2,eakf_model2,9.923910921969692e-44,2020-11-30,6m,6
3,eakf_model3,0.9999999994975376,2020-11-30,6m,6
4,sarima,2.3404163307048728e-45,2020-11-30,6m,6
0,arima,1.6321261572694887e-11,2020-12-31,1m,6
1,eakf_model1,1.5245981659348745e-79,2020-12-31,1m,6
2,eakf_model2,4.199355849200138e-52,2020-12-31,1m,6
3,eakf_model3,2.4700542194253194e-41,2020-12-31,1m,6
4,sarima,0.9999999999836788,2020-12-31,1m,6
0,arima,5.34963452006928e-12,2020-12-31,2m,6
1,eakf_model1,4.999681049655497e-49,2020-12-31,2m,6
2,eakf_model2,1.0511412415912263e-23,2020-12-31,2m,6
3,eakf_model3,8.029711533755248e-26,2020-12-31,2m,6
4,sarima,0.9999999999946504,2020-12-31,2m,6
0,arima,6.386387572978545e-12,2020-12-31,3m,6
1,eakf_model1,6.231900610235773e-50,2020-12-31,3m,6
2,eakf_model2,2.0112309371494413e-21,2020-12-31,3m,6
3,eakf_model3,4.7623670699028085e-22,2020-12-31,3m,6
4,sarima,0.9999999999936134,2020-12-31,3m,6
0,arima,1.299114906440344e-14,2020-12-31,4m,6
1,eakf_model1,5.303390299685672e-48,2020-12-31,4m,6
2,eakf_model2,4.41676221750638e-12,2020-12-31,4m,6
3,eakf_model3,4.462453420048165e-12,2020-12-31,4m,6
4,sarima,0.999999999991108,2020-12-31,4m,6
0,arima,4.528145954185142e-24,2020-12-31,5m,6
1,eakf_model1,1.358030776140582e-140,2020-12-31,5m,6
2,eakf_model2,1.1095614497779167e-20,2020-12-31,5m,6
3,eakf_model3,1.938950786931952e-10,2020-12-31,5m,6
4,sarima,0.999999999806105,2020-12-31,5m,6
0,arima,8.966220448517314e-13,2020-12-31,6m,6
1,eakf_model1,7.530410498530737e-153,2020-12-31,6m,6
2,eakf_model2,6.248481385017655e-36,2020-12-31,6m,6
3,eakf_model3,0.999999999709353,2020-12-31,6m,6
4,sarima,2.897502611720768e-10,2020-12-31,6m,6
0,arima,6.955735151883392e-63,2021-01-31,1m,6
1,eakf_model1,4.264080427871651e-51,2021-01-31,1m,6
2,eakf_model2,1.2372121127767478e-35,2021-01-31,1m,6
3,eakf_model3,1.6999733777868535e-10,2021-01-31,1m,6
4,sarima,0.9999999998300028,2021-01-31,1m,6
0,arima,3.006137290563301e-12,2021-01-31,2m,6
1,eakf_model1,2.2498084513482176e-33,2021-01-31,2m,6
2,eakf_model2,1.685711724952548e-23,2021-01-31,2m,6
3,eakf_model3,2.202393843745696e-21,2021-01-31,2m,6
4,sarima,0.999999999996994,2021-01-31,2m,6
0,arima,1.8791129893570138e-12,2021-01-31,3m,6
1,eakf_model1,2.6249786433461597e-29,2021-01-31,3m,6
2,eakf_model2,1.93694445022906e-16,2021-01-31,3m,6
3,eakf_model3,1.8991801466708551e-16,2021-01-31,3m,6
4,sarima,0.9999999999981204,2021-01-31,3m,6
0,arima,4.132295713472403e-12,2021-01-31,4m,6
1,eakf_model1,2.6456707518968866e-36,2021-01-31,4m,6
2,eakf_model2,1.2017245981667168e-14,2021-01-31,4m,6
3,eakf_model3,8.553290766781081e-15,2021-01-31,4m,6
4,sarima,0.9999999999958472,2021-01-31,4m,6
0,arima,1.3652012178520914e-18,2021-01-31,5m,6
1,eakf_model1,3.775013795394049e-59,2021-01-31,5m,6
2,eakf_model2,3.0332835903457684e-14,2021-01-31,5m,6
3,eakf_model3,1.7645939819242406e-11,2021-01-31,5m,6
4,sarima,0.9999999999823238,2021-01-31,5m,6
0,arima,8.225084490814276e-109,2021-01-31,6m,6
1,eakf_model1,3e-323,2021-01-31,6m,6
2,eakf_model2,1.3312028474498734e-106,2021-01-31,6m,6
3,eakf_model3,0.0959262056818028,2021-01-31,6m,6
4,sarima,0.9040737943181972,2021-01-31,6m,6
0,arima,5.732528072141156e-162,2021-02-28,1m,6
1,eakf_model1,3.3473314236175164e-89,2021-02-28,1m,6
2,eakf_model2,2.512358387915158e-97,2021-02-28,1m,6
3,eakf_model3,2.613631970657944e-09,2021-02-28,1m,6
4,sarima,0.999999997386368,2021-02-28,1m,6
0,arima,1.2334135748704326e-15,2021-02-28,2m,6
1,eakf_model1,2.9550346557601044e-18,2021-02-28,2m,6
2,eakf_model2,1.4033408082340164e-14,2021-02-28,2m,6
3,eakf_model3,4.080444881358605e-12,2021-02-28,2m,6
4,sarima,0.9999999999959044,2021-02-28,2m,6
0,arima,2.0123549136522416e-12,2021-02-28,3m,6
1,eakf_model1,8.62929499989921e-25,2021-02-28,3m,6
2,eakf_model2,7.199569504387359e-19,2021-02-28,3m,6
3,eakf_model3,2.9602276052128675e-16,2021-02-28,3m,6
4,sarima,0.9999999999979872,2021-02-28,3m,6
0,arima,9.951068014551456e-13,2021-02-28,4m,6
1,eakf_model1,3.679536050338158e-24,2021-02-28,4m,6
2,eakf_model2,3.7016985574241643e-14,2021-02-28,4m,6
3,eakf_model3,3.847274083710167e-13,2021-02-28,4m,6
4,sarima,0.9999999999985832,2021-02-28,4m,6
0,arima,1.38365388738568e-12,2021-02-28,5m,6
1,eakf_model1,6.9744034318455724e-34,2021-02-28,5m,6
2,eakf_model2,3.3900331201219045e-14,2021-02-28,5m,6
3,eakf_model3,2.20096245498222e-12,2021-02-28,5m,6
4,sarima,0.9999999999963816,2021-02-28,5m,6
0,arima,4.705915319385364e-24,2021-02-28,6m,6
1,eakf_model1,4.066157258979011e-75,2021-02-28,6m,6
2,eakf_model2,1.6306222695778666e-19,2021-02-28,6m,6
3,eakf_model3,2.8973852964840687e-11,2021-02-28,6m,6
4,sarima,0.9999999999710262,2021-02-28,6m,6
0,arima,4.027797842427445e-25,2021-03-31,1m,6
1,eakf_model1,0.3450463901385671,2021-03-31,1m,6
2,eakf_model2,3.586094467618506e-22,2021-03-31,1m,6
3,eakf_model3,9.801512395513335e-11,2021-03-31,1m,6
4,sarima,0.6549536097634179,2021-03-31,1m,6
0,arima,1.3876305407143894e-15,2021-03-31,2m,6
1,eakf_model1,2.51952683270358e-15,2021-03-31,2m,6
2,eakf_model2,4.2978525061546775e-18,2021-03-31,2m,6
3,eakf_model3,9.090585238202924e-12,2021-03-31,2m,6
4,sarima,0.9999999999909056,2021-03-31,2m,6
0,arima,6.25137338271983e-16,2021-03-31,3m,6
1,eakf_model1,5.768887334369916e-18,2021-03-31,3m,6
2,eakf_model2,4.542790050668454e-16,2021-03-31,3m,6
3,eakf_model3,3.3235690133275425e-12,2021-03-31,3m,6
4,sarima,0.9999999999966752,2021-03-31,3m,6
0,arima,1.6187225305559089e-12,2021-03-31,4m,6
1,eakf_model1,3.3147266476989227e-21,2021-03-31,4m,6
2,eakf_model2,3.364353836268256e-17,2021-03-31,4m,6
3,eakf_model3,1.5988792000671977e-13,2021-03-31,4m,6
4,sarima,0.9999999999982212,2021-03-31,4m,6
0,arima,2.034196942375536e-13,2021-03-31,5m,6
1,eakf_model1,2.4723891957744246e-25,2021-03-31,5m,6
2,eakf_model2,1.3007317081411173e-15,2021-03-31,5m,6
3,eakf_model3,1.7519713273523104e-12,2021-03-31,5m,6
4,sarima,0.9999999999980432,2021-03-31,5m,6
0,arima,7.388907316977872e-15,2021-03-31,6m,6
1,eakf_model1,3.469226133259578e-40,2021-03-31,6m,6
2,eakf_model2,3.3454735393626127e-17,2021-03-31,6m,6
3,eakf_model3,5.52171600453757e-12,2021-03-31,6m,6
4,sarima,0.9999999999944708,2021-03-31,6m,6
0,arima,4.588124823155771e-25,2021-04-30,1m,6
1,eakf_model1,0.6882421218290167,2021-04-30,1m,6
2,eakf_model2,3.2307847563678224e-14,2021-04-30,1m,6
3,eakf_model3,7.85847951615701e-24,2021-04-30,1m,6
4,sarima,0.3117578781709512,2021-04-30,1m,6
0,arima,4.672318461462455e-48,2021-04-30,2m,6
1,eakf_model1,3.1445672590923037e-10,2021-04-30,2m,6
2,eakf_model2,3.542293939246066e-53,2021-04-30,2m,6
3,eakf_model3,6.143279714215514e-51,2021-04-30,2m,6
4,sarima,0.9999999996855432,2021-04-30,2m,6
0,arima,3.5376952435037213e-15,2021-04-30,3m,6
1,eakf_model1,5.148039551738154e-16,2021-04-30,3m,6
2,eakf_model2,2.827865128286031e-20,2021-04-30,3m,6
3,eakf_model3,6.398444339442532e-12,2021-04-30,3m,6
