,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2014,Lyme disease cummulative for 2013,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2014,Malaria cummulative for 2013,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2014","Meningococcal diseases, invasive �, All groups cummulative for 2013"
69,2014,19,MOUNTAIN,1,1,9,9,12,1,1,6,10,25,1,0,2,12,21
70,2014,19,Ariz.,0,0,3,2,3,0,0,3,7,10,0,0,2,3,9
71,2014,19,Colo.,0,0,0,0,0,1,0,3,2,9,0,0,1,1,4
72,2014,19,Idaho,1,0,2,4,5,0,0,1,0,1,1,0,1,2,2
73,2014,19,Mont.,0,0,3,1,2,0,0,0,0,0,0,0,1,2,0
74,2014,19,Nev.,0,0,1,1,1,0,0,1,0,3,0,0,1,2,1
75,2014,19,N. Mex.,0,0,3,0,0,0,0,1,0,0,0,0,1,1,1
76,2014,19,Utah,0,0,3,1,1,0,0,2,1,2,0,0,2,1,3
77,2014,19,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
78,2014,19,PACIFIC,4,3,10,22,41,0,3,10,32,33,0,2,7,52,71
79,2014,19,Alaska,2,0,2,4,1,0,0,1,1,1,0,0,0,0,0
80,2014,19,Calif.,0,1,8,0,25,0,2,9,19,23,0,2,6,34,58
81,2014,19,Hawaii,N,0,0,N,N,0,0,0,0,1,0,0,1,1,1
82,2014,19,Oreg.,1,1,4,17,14,0,0,1,2,1,0,0,3,11,5
83,2014,19,Wash.,1,0,4,1,1,0,0,3,10,7,0,0,5,6,7
84,2014,19,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,19,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,19,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2014,19,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,0
88,2014,19,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,20,UNITED STATES,177,442,"2,488","3,037","4,342",13,25,51,334,440,6,8,23,198,288
23,2014,20,NEW ENGLAND,2,136,"1,003",626,"1,476",0,2,9,17,31,0,0,3,9,10
24,2014,20,Conn.,0,24,252,82,479,0,0,3,0,8,0,0,1,2,2
25,2014,20,Maine,1,15,102,93,110,0,0,2,3,1,0,0,1,0,1
26,2014,20,Mass.,0,57,484,347,581,0,1,4,10,19,0,0,3,6,3
27,2014,20,N.H.,0,14,164,2,172,0,0,2,2,3,0,0,0,0,2
28,2014,20,R.I.,0,8,54,52,78,0,0,8,2,0,0,0,1,1,1
29,2014,20,Vt.,1,8,103,50,56,0,0,3,0,0,0,0,1,0,1
30,2014,20,MID. ATLANTIC,156,179,907,"1,923","1,727",2,8,21,91,100,1,1,3,17,41
31,2014,20,N.J.,0,44,234,354,820,0,1,6,13,28,0,0,2,2,8
32,2014,20,N.Y. (Upstate),31,41,244,307,237,1,1,5,15,17,0,0,3,4,11
33,2014,20,N.Y. City,0,9,441,475,100,1,4,13,48,36,1,0,2,6,8
34,2014,20,Pa.,125,55,433,787,570,0,1,5,15,19,0,0,2,5,14
35,2014,20,E.N. CENTRAL,0,20,235,89,176,1,2,8,26,46,0,1,4,20,32
36,2014,20,Ill.,0,1,30,5,21,0,1,5,5,17,0,0,2,7,4
37,2014,20,Ind.,0,0,14,0,10,0,0,2,4,7,0,0,1,2,10
38,2014,20,Mich.,0,2,16,11,5,0,0,2,6,8,0,0,1,3,3
39,2014,20,Ohio,0,1,7,9,16,1,1,3,10,9,0,0,2,5,5
40,2014,20,Wis.,0,16,196,64,124,0,0,1,1,5,0,0,1,3,10
41,2014,20,W.N. CENTRAL,0,17,245,10,168,0,2,7,21,29,1,0,3,13,24
42,2014,20,Iowa,0,1,29,2,21,0,0,2,4,3,0,0,1,1,0
43,2014,20,Kans.,0,0,4,1,3,0,0,2,5,4,0,0,1,1,3
44,2014,20,Minn.,0,16,217,3,142,0,1,5,2,18,0,0,2,3,8
45,2014,20,Mo.,0,0,3,1,2,0,0,1,5,1,1,0,2,5,5
46,2014,20,Nebr.,0,0,3,3,0,0,0,2,1,1,0,0,1,0,3
47,2014,20,N. Dak.,0,0,6,0,0,0,0,1,3,1,0,0,1,1,2
48,2014,20,S. Dak.,0,0,1,0,0,0,0,3,1,1,0,0,1,2,3
49,2014,20,S. ATLANTIC,14,50,308,328,701,6,6,18,99,125,2,1,6,48,55
50,2014,20,Del.,0,7,24,72,130,0,0,2,1,0,0,0,1,1,1
51,2014,20,D.C.,N,0,0,N,N,0,0,1,0,6,0,0,1,0,1
52,2014,20,Fla.,1,2,14,24,23,0,1,3,13,22,2,1,3,20,31
53,2014,20,Ga.,0,0,2,2,2,0,1,5,15,18,0,0,2,7,5
54,2014,20,Md.,3,18,81,103,329,5,2,10,46,49,0,0,1,4,2
55,2014,20,N.C.,0,1,32,15,15,0,0,5,5,8,0,0,3,11,7
56,2014,20,S.C.,0,0,5,2,4,0,0,2,2,2,0,0,1,1,2
57,2014,20,Va.,10,17,267,96,168,1,1,6,17,19,0,0,2,4,4
58,2014,20,W. Va.,0,2,23,14,30,0,0,1,0,1,0,0,0,0,2
59,2014,20,E.S. CENTRAL,1,1,9,24,16,0,1,4,15,11,1,0,2,7,6
60,2014,20,Ala.,1,0,3,6,6,0,0,1,4,1,0,0,1,2,1
61,2014,20,Ky.,0,0,9,10,7,0,0,2,5,4,0,0,1,1,1
62,2014,20,Miss.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
63,2014,20,Tenn.,0,0,4,8,3,0,0,3,6,6,1,0,1,4,2
64,2014,20,W.S. CENTRAL,0,0,14,1,25,0,1,21,17,27,1,1,6,20,29
65,2014,20,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,2
66,2014,20,La.,0,0,0,0,0,0,0,1,2,3,0,0,2,3,8
67,2014,20,Okla.,0,0,2,0,1,0,0,3,1,2,1,0,2,4,4
68,2014,20,Tex.,0,0,12,1,24,0,1,19,12,21,0,0,5,12,15
69,2014,20,MOUNTAIN,1,1,9,11,15,3,1,6,13,27,0,0,2,12,22
70,2014,20,Ariz.,0,0,3,2,4,0,0,3,7,10,0,0,2,3,9
71,2014,20,Colo.,0,0,0,0,0,3,0,3,5,10,0,0,1,1,4
72,2014,20,Idaho,1,0,2,5,5,0,0,1,0,2,0,0,1,2,3
73,2014,20,Mont.,0,0,3,1,3,0,0,0,0,0,0,0,1,2,0
74,2014,20,Nev.,0,0,1,1,1,0,0,1,0,3,0,0,1,2,1
75,2014,20,N. Mex.,0,0,3,0,0,0,0,1,0,0,0,0,1,1,1
76,2014,20,Utah,0,0,3,2,2,0,0,2,1,2,0,0,2,1,3
77,2014,20,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
78,2014,20,PACIFIC,3,3,10,25,38,1,3,10,35,44,0,2,7,52,69
79,2014,20,Alaska,0,0,2,4,1,0,0,1,1,1,0,0,0,0,0
80,2014,20,Calif.,0,1,8,0,22,0,2,9,21,33,0,2,6,34,54
81,2014,20,Hawaii,N,0,0,N,N,0,0,0,0,1,0,0,1,1,1
82,2014,20,Oreg.,1,1,4,19,14,0,0,1,2,2,0,0,3,11,6
83,2014,20,Wash.,2,0,4,2,1,1,0,3,11,7,0,0,5,6,8
84,2014,20,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,20,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,20,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2014,20,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,0
88,2014,20,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,21,UNITED STATES,174,444,"2,487","3,313","4,725",10,25,51,360,465,1,8,23,202,297
23,2014,21,NEW ENGLAND,0,129,"1,003",713,"1,614",0,2,9,18,35,0,0,3,9,12
24,2014,21,Conn.,0,20,252,134,512,0,0,3,0,8,0,0,1,2,2
25,2014,21,Maine,0,15,102,94,126,0,0,2,3,1,0,0,1,0,2
26,2014,21,Mass.,0,45,484,381,644,0,1,4,10,22,0,0,3,6,4
27,2014,21,N.H.,0,12,164,2,195,0,0,2,2,4,0,0,0,0,2
28,2014,21,R.I.,0,8,54,52,80,0,0,8,3,0,0,0,1,1,1
29,2014,21,Vt.,0,8,103,50,57,0,0,3,0,0,0,0,1,0,1
30,2014,21,MID. ATLANTIC,165,179,907,"2,068","1,854",1,8,21,96,108,0,1,3,17,42
31,2014,21,N.J.,0,44,234,392,875,0,1,6,14,29,0,0,2,2,9
32,2014,21,N.Y. (Upstate),44,41,244,351,255,1,1,5,16,17,0,0,3,4,11
33,2014,21,N.Y. City,0,9,441,475,106,0,4,13,48,40,0,0,2,6,8
34,2014,21,Pa.,121,57,433,850,618,0,1,5,18,22,0,0,2,5,14
35,2014,21,E.N. CENTRAL,2,15,235,105,212,3,2,8,32,49,0,1,4,20,33
36,2014,21,Ill.,0,1,30,6,24,0,1,5,6,19,0,0,2,7,4
37,2014,21,Ind.,0,0,14,0,13,0,0,2,4,7,0,0,1,2,10
38,2014,21,Mich.,0,2,16,11,8,0,0,2,6,8,0,0,1,3,3
39,2014,21,Ohio,0,1,7,9,18,3,1,3,13,10,0,0,2,5,6
40,2014,21,Wis.,2,11,196,79,149,0,0,2,3,5,0,0,1,3,10
41,2014,21,W.N. CENTRAL,0,16,245,10,199,1,2,7,23,30,0,0,3,13,24
42,2014,21,Iowa,0,1,29,2,33,0,0,2,4,3,0,0,1,1,0
43,2014,21,Kans.,0,0,4,1,3,0,0,2,6,4,0,0,1,1,3
44,2014,21,Minn.,0,15,217,3,161,0,1,5,2,19,0,0,2,3,8
45,2014,21,Mo.,0,0,3,1,2,1,0,1,6,1,0,0,2,5,5
46,2014,21,Nebr.,0,0,3,3,0,0,0,2,1,1,0,0,1,0,3
47,2014,21,N. Dak.,0,0,6,0,0,0,0,1,3,1,0,0,1,1,2
48,2014,21,S. Dak.,0,0,1,0,0,0,0,3,1,1,0,0,1,2,3
49,2014,21,S. ATLANTIC,7,46,308,355,753,5,7,18,110,132,1,1,6,50,56
50,2014,21,Del.,3,8,24,87,137,0,0,2,1,0,0,0,1,1,1
51,2014,21,D.C.,N,0,0,N,N,0,0,1,0,6,0,0,1,0,1
52,2014,21,Fla.,0,2,14,24,25,1,1,3,14,23,0,1,3,21,31
53,2014,21,Ga.,0,0,2,2,3,0,1,5,15,18,0,0,2,7,6
54,2014,21,Md.,2,18,81,109,357,2,2,10,50,53,1,0,1,5,2
55,2014,21,N.C.,0,0,32,17,15,0,0,5,8,8,0,0,3,11,7
56,2014,21,S.C.,0,0,5,2,4,0,0,2,2,2,0,0,1,1,2
57,2014,21,Va.,2,15,267,99,181,2,1,6,20,21,0,0,2,4,4
58,2014,21,W. Va.,0,2,23,15,31,0,0,1,0,1,0,0,0,0,2
59,2014,21,E.S. CENTRAL,0,1,9,24,17,0,1,4,15,12,0,0,2,7,6
60,2014,21,Ala.,0,0,3,6,7,0,0,1,4,2,0,0,1,2,1
61,2014,21,Ky.,0,0,9,10,7,0,0,2,5,4,0,0,1,1,1
62,2014,21,Miss.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
63,2014,21,Tenn.,0,0,4,8,3,0,0,3,6,6,0,0,1,4,2
64,2014,21,W.S. CENTRAL,0,0,13,1,22,0,1,21,17,27,0,1,6,22,31
65,2014,21,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,3
66,2014,21,La.,0,0,0,0,0,0,0,1,2,3,0,0,2,3,8
67,2014,21,Okla.,0,0,2,0,1,0,0,3,1,2,0,0,2,6,5
68,2014,21,Tex.,0,0,11,1,21,0,1,19,12,21,0,0,5,12,15
69,2014,21,MOUNTAIN,0,1,9,11,15,0,1,6,13,28,0,0,2,12,23
70,2014,21,Ariz.,0,0,3,2,4,0,0,3,7,11,0,0,2,3,10
71,2014,21,Colo.,0,0,0,0,0,0,0,3,5,10,0,0,1,1,4
72,2014,21,Idaho,0,0,2,5,5,0,0,1,0,2,0,0,1,2,3
73,2014,21,Mont.,0,0,3,1,3,0,0,0,0,0,0,0,1,2,0
74,2014,21,Nev.,0,0,1,1,1,0,0,1,0,3,0,0,1,2,1
75,2014,21,N. Mex.,0,0,3,0,0,0,0,1,0,0,0,0,1,1,1
76,2014,21,Utah,0,0,3,2,2,0,0,2,1,2,0,0,2,1,3
77,2014,21,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
78,2014,21,PACIFIC,0,3,10,26,39,0,3,9,36,44,0,2,7,52,70
79,2014,21,Alaska,0,0,2,4,1,0,0,1,1,1,0,0,0,0,0
80,2014,21,Calif.,0,0,8,0,23,0,2,5,22,33,0,2,6,34,54
81,2014,21,Hawaii,N,0,0,N,N,0,0,0,0,1,0,0,1,1,1
82,2014,21,Oreg.,0,1,4,20,14,0,0,1,2,2,0,0,3,11,7
83,2014,21,Wash.,0,0,4,2,1,0,0,3,11,7,0,0,5,6,8
84,2014,21,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,21,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,21,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2014,21,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,21,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,22,UNITED STATES,178,444,"2,486","3,565","5,351",11,25,51,386,504,2,8,23,206,302
23,2014,22,NEW ENGLAND,5,116,"1,003",792,"1,891",0,2,9,18,41,0,0,3,9,13
24,2014,22,Conn.,0,16,252,158,561,0,0,3,0,9,0,0,1,2,2
25,2014,22,Maine,0,15,102,121,139,0,0,2,3,1,0,0,1,0,2
26,2014,22,Mass.,0,35,484,396,797,0,1,4,10,26,0,0,3,6,4
27,2014,22,N.H.,0,9,164,2,248,0,0,2,2,5,0,0,0,0,2
28,2014,22,R.I.,4,8,54,59,84,0,0,8,3,0,0,0,1,1,1
29,2014,22,Vt.,1,8,103,56,62,0,0,3,0,0,0,0,1,0,2
30,2014,22,MID. ATLANTIC,161,179,907,"2,198","2,016",3,8,21,104,115,0,1,3,18,44
31,2014,22,N.J.,1,41,234,421,960,0,1,6,16,32,0,0,2,2,9
32,2014,22,N.Y. (Upstate),40,44,244,392,275,1,1,5,17,17,0,0,3,4,11
33,2014,22,N.Y. City,0,9,441,475,112,2,4,13,53,44,0,0,2,6,9
34,2014,22,Pa.,120,58,433,910,669,0,1,5,18,22,0,0,2,6,15
35,2014,22,E.N. CENTRAL,1,11,235,117,298,2,2,8,35,50,0,1,4,22,33
36,2014,22,Ill.,0,1,30,8,37,0,0,5,6,20,0,0,2,8,4
37,2014,22,Ind.,0,0,14,0,20,0,0,2,4,7,0,0,1,3,10
38,2014,22,Mich.,0,2,16,12,10,0,0,2,6,8,0,0,1,3,3
39,2014,22,Ohio,0,1,7,10,18,2,1,3,15,10,0,0,2,5,6
40,2014,22,Wis.,1,7,196,87,213,0,0,2,4,5,0,0,1,3,10
41,2014,22,W.N. CENTRAL,0,13,245,13,256,0,2,7,23,37,0,0,3,13,24
42,2014,22,Iowa,0,0,29,2,52,0,0,2,4,3,0,0,1,1,0
43,2014,22,Kans.,0,0,4,1,6,0,0,2,6,4,0,0,1,1,3
44,2014,22,Minn.,0,13,217,3,196,0,1,5,2,24,0,0,2,3,8
45,2014,22,Mo.,0,0,1,2,0,0,0,1,6,1,0,0,2,5,5
46,2014,22,Nebr.,0,0,3,3,0,0,0,2,1,1,0,0,1,0,3
47,2014,22,N. Dak.,0,0,6,2,2,0,0,1,3,2,0,0,1,1,2
48,2014,22,S. Dak.,0,0,1,0,0,0,0,3,1,2,0,0,1,2,3
49,2014,22,S. ATLANTIC,10,46,308,376,795,3,7,18,114,143,1,1,6,50,57
50,2014,22,Del.,1,8,24,88,141,0,0,2,1,2,0,0,1,1,1
51,2014,22,D.C.,N,0,0,N,N,0,0,1,0,6,0,0,1,0,1
52,2014,22,Fla.,2,2,14,26,25,0,1,3,14,23,1,1,3,22,31
53,2014,22,Ga.,0,0,2,2,3,0,1,5,15,19,0,0,2,7,6
54,2014,22,Md.,1,16,81,119,377,0,2,10,51,54,0,0,1,4,2
55,2014,22,N.C.,0,0,32,17,15,0,0,5,8,8,0,0,3,11,8
56,2014,22,S.C.,0,1,5,4,5,0,0,2,2,3,0,0,1,1,2
57,2014,22,Va.,6,15,267,105,195,3,1,6,23,27,0,0,2,4,4
58,2014,22,W. Va.,0,2,23,15,34,0,0,1,0,1,0,0,0,0,2
59,2014,22,E.S. CENTRAL,0,1,9,28,18,1,1,4,18,12,0,0,2,7,6
60,2014,22,Ala.,0,0,3,7,8,0,0,1,4,2,0,0,1,2,1
61,2014,22,Ky.,0,0,9,12,7,0,0,2,6,4,0,0,1,1,1
62,2014,22,Miss.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
63,2014,22,Tenn.,0,0,4,9,3,1,0,3,8,6,0,0,1,4,2
64,2014,22,W.S. CENTRAL,0,0,13,2,22,0,1,21,21,30,0,1,6,22,31
65,2014,22,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,3
66,2014,22,La.,0,0,0,0,0,0,0,1,2,4,0,0,2,3,8
67,2014,22,Okla.,0,0,2,0,1,0,0,3,1,2,0,0,2,6,5
68,2014,22,Tex.,0,0,11,2,21,0,1,19,16,23,0,0,5,12,15
69,2014,22,MOUNTAIN,0,1,9,11,16,0,1,6,14,29,0,0,2,12,23
70,2014,22,Ariz.,0,0,3,1,4,0,0,3,7,12,0,0,2,3,10
71,2014,22,Colo.,0,0,0,0,0,0,0,3,5,10,0,0,1,1,4
72,2014,22,Idaho,0,0,2,5,5,0,0,1,0,2,0,0,1,2,3
73,2014,22,Mont.,0,0,3,1,3,0,0,0,0,0,0,0,1,2,0
74,2014,22,Nev.,0,0,1,2,2,0,0,1,1,3,0,0,1,2,1
75,2014,22,N. Mex.,0,0,3,0,0,0,0,1,0,0,0,0,1,1,1
76,2014,22,Utah,0,0,3,2,2,0,0,2,1,2,0,0,2,1,3
77,2014,22,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
78,2014,22,PACIFIC,1,3,10,28,39,2,3,9,39,47,1,2,7,53,71
79,2014,22,Alaska,0,0,2,4,1,0,0,1,1,1,0,0,0,0,0
80,2014,22,Calif.,0,0,8,0,26,0,2,5,22,36,0,2,6,34,55
81,2014,22,Hawaii,N,0,0,N,N,0,0,0,0,1,0,0,1,1,1
82,2014,22,Oreg.,1,1,4,22,11,0,0,1,3,2,1,0,3,12,7
83,2014,22,Wash.,0,0,4,2,1,2,0,3,13,7,0,0,5,6,8
84,2014,22,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,22,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,22,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2014,22,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,22,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,23,UNITED STATES,243,406,"2,486","4,023","6,155",17,25,51,425,535,5,8,23,214,304
23,2014,23,NEW ENGLAND,21,98,"1,003",964,"2,230",0,2,9,18,43,0,0,3,9,13
24,2014,23,Conn.,13,16,252,193,634,0,0,3,0,10,0,0,1,2,2
25,2014,23,Maine,2,15,102,134,155,0,0,2,3,1,0,0,1,0,2
26,2014,23,Mass.,3,35,484,474,979,0,1,4,10,27,0,0,3,6,4
27,2014,23,N.H.,0,7,164,2,292,0,0,2,2,5,0,0,0,0,2
28,2014,23,R.I.,0,9,54,93,93,0,0,8,3,0,0,0,1,1,1
29,2014,23,Vt.,3,8,103,68,77,0,0,3,0,0,0,0,1,0,2
30,2014,23,MID. ATLANTIC,199,179,907,"2,407","2,237",8,8,21,115,125,0,1,3,20,44
31,2014,23,N.J.,0,37,234,470,"1,038",0,1,6,19,37,0,0,2,3,9
32,2014,23,N.Y. (Upstate),67,44,244,462,318,1,1,5,18,19,0,0,3,4,11
33,2014,23,N.Y. City,4,9,441,479,122,7,4,13,60,46,0,0,2,6,9
34,2014,23,Pa.,128,59,433,996,759,0,1,5,18,23,0,0,2,7,15
35,2014,23,E.N. CENTRAL,3,11,235,138,394,0,2,8,36,52,0,1,4,23,33
36,2014,23,Ill.,0,1,30,12,66,0,0,5,7,22,0,0,2,8,4
37,2014,23,Ind.,0,0,14,0,25,0,0,2,4,7,0,0,1,3,10
38,2014,23,Mich.,1,2,16,14,10,0,0,2,6,8,0,0,1,4,3
39,2014,23,Ohio,1,1,7,11,21,0,1,3,15,10,0,0,2,5,6
40,2014,23,Wis.,1,8,196,101,272,0,0,2,4,5,0,0,1,3,10
41,2014,23,W.N. CENTRAL,0,10,245,18,331,1,2,7,24,40,1,0,3,14,25
42,2014,23,Iowa,0,1,29,6,66,0,0,2,4,4,0,0,1,1,0
43,2014,23,Kans.,0,0,4,2,6,0,0,2,6,4,0,0,1,1,3
44,2014,23,Minn.,0,11,217,3,256,0,0,5,2,26,0,0,2,3,8
45,2014,23,Mo.,0,0,1,2,0,1,0,1,7,1,1,0,2,6,5
46,2014,23,Nebr.,0,0,3,3,1,0,0,2,1,1,0,0,1,0,3
47,2014,23,N. Dak.,0,0,6,2,2,0,0,1,3,2,0,0,1,1,2
48,2014,23,S. Dak.,0,0,1,0,0,0,0,3,1,2,0,0,1,2,4
49,2014,23,S. ATLANTIC,20,46,308,426,854,7,7,18,136,153,3,1,6,52,57
50,2014,23,Del.,8,8,24,111,150,0,0,1,1,3,0,0,1,1,1
51,2014,23,D.C.,N,0,0,N,N,0,0,2,0,8,0,0,1,0,1
52,2014,23,Fla.,1,2,14,28,25,1,1,3,15,24,2,1,3,23,31
53,2014,23,Ga.,0,0,2,2,3,0,1,5,30,20,0,0,2,7,6
54,2014,23,Md.,5,15,81,136,403,6,2,10,57,56,0,0,1,4,2
55,2014,23,N.C.,0,0,32,17,15,0,0,5,8,8,0,0,3,11,8
56,2014,23,S.C.,0,0,5,4,6,0,0,2,2,3,0,0,1,1,2
57,2014,23,Va.,6,15,267,113,212,0,1,5,23,30,1,0,2,5,4
58,2014,23,W. Va.,0,2,23,15,40,0,0,1,0,1,0,0,0,0,2
59,2014,23,E.S. CENTRAL,0,1,9,27,19,0,1,4,19,12,1,0,2,8,6
60,2014,23,Ala.,0,0,3,7,8,0,0,1,4,2,0,0,1,2,1
61,2014,23,Ky.,0,0,9,12,7,0,0,2,7,4,1,0,1,2,1
62,2014,23,Miss.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
63,2014,23,Tenn.,0,0,4,8,4,0,0,3,8,6,0,0,1,4,2
64,2014,23,W.S. CENTRAL,0,0,13,2,24,0,1,21,21,33,0,1,6,22,31
65,2014,23,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,3
66,2014,23,La.,0,0,0,0,0,0,0,1,2,4,0,0,2,3,8
67,2014,23,Okla.,0,0,2,0,1,0,0,3,1,2,0,0,2,6,5
68,2014,23,Tex.,0,0,11,2,23,0,1,19,16,26,0,0,5,12,15
69,2014,23,MOUNTAIN,0,1,9,12,20,1,1,6,16,30,0,0,2,13,23
70,2014,23,Ariz.,0,0,3,1,5,0,0,3,7,13,0,0,2,3,10
71,2014,23,Colo.,0,0,0,0,0,1,0,3,6,10,0,0,1,1,4
72,2014,23,Idaho,0,0,2,5,6,0,0,1,0,2,0,0,1,2,3
73,2014,23,Mont.,0,0,3,2,4,0,0,0,0,0,0,0,1,2,0
74,2014,23,Nev.,0,0,1,2,2,0,0,1,2,3,0,0,1,2,1
75,2014,23,N. Mex.,0,0,3,0,0,0,0,1,0,0,0,0,1,2,1
76,2014,23,Utah,0,0,3,2,3,0,0,2,1,2,0,0,2,1,3
77,2014,23,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
78,2014,23,PACIFIC,0,2,10,29,46,0,3,9,40,47,0,2,7,53,72
79,2014,23,Alaska,0,0,2,4,2,0,0,1,1,1,0,0,0,0,0
80,2014,23,Calif.,0,0,8,0,31,0,2,5,22,36,0,2,6,34,56
81,2014,23,Hawaii,N,0,0,N,N,0,0,0,0,1,0,0,1,1,1
82,2014,23,Oreg.,0,1,4,23,12,0,0,1,4,2,0,0,3,12,7
83,2014,23,Wash.,0,0,4,2,1,0,0,3,13,7,0,0,5,6,8
84,2014,23,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,23,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,23,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2014,23,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,23,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,24,UNITED STATES,270,328,"2,486","4,419","7,592",10,25,51,449,580,4,8,24,222,308
23,2014,24,NEW ENGLAND,3,83,"1,003","1,025","2,946",0,2,9,18,46,0,0,3,9,13
24,2014,24,Conn.,0,16,252,193,840,0,0,3,0,12,0,0,1,2,2
25,2014,24,Maine,2,14,102,156,174,0,0,2,3,1,0,0,1,0,2
26,2014,24,Mass.,1,33,484,496,"1,319",0,1,4,10,27,0,0,3,6,4
27,2014,24,N.H.,0,6,164,5,396,0,0,2,2,6,0,0,0,0,2
28,2014,24,R.I.,0,9,54,96,123,0,0,8,3,0,0,0,1,1,1
29,2014,24,Vt.,0,8,103,79,94,0,0,3,0,0,0,0,1,0,2
30,2014,24,MID. ATLANTIC,213,158,907,"2,634","2,596",5,8,21,121,134,1,1,3,21,45
31,2014,24,N.J.,0,34,234,525,"1,174",0,1,6,20,41,0,0,2,3,9
32,2014,24,N.Y. (Upstate),55,49,244,518,370,0,1,5,18,20,0,0,3,4,11
33,2014,24,N.Y. City,0,8,441,479,136,3,4,13,63,49,0,0,2,6,10
34,2014,24,Pa.,158,60,433,"1,112",916,2,1,5,20,24,1,0,2,8,15
35,2014,24,E.N. CENTRAL,0,11,235,150,522,0,3,8,40,58,0,1,4,24,33
36,2014,24,Ill.,0,1,30,17,92,0,1,5,10,26,0,0,2,8,4
37,2014,24,Ind.,0,0,14,0,32,0,0,2,4,7,0,0,1,3,10
38,2014,24,Mich.,0,2,16,15,13,0,0,2,7,8,0,0,1,5,3
39,2014,24,Ohio,0,1,7,11,21,0,1,3,15,11,0,0,2,5,6
40,2014,24,Wis.,0,7,196,107,364,0,0,2,4,6,0,0,1,3,10
41,2014,24,W.N. CENTRAL,0,8,245,23,459,0,1,7,24,43,0,0,3,14,25
42,2014,24,Iowa,0,1,29,11,95,0,0,2,4,4,0,0,1,1,0
43,2014,24,Kans.,0,0,4,2,8,0,0,2,6,5,0,0,1,1,3
44,2014,24,Minn.,0,8,217,3,352,0,0,5,2,28,0,0,2,3,8
45,2014,24,Mo.,0,0,1,2,0,0,0,1,7,1,0,0,2,6,5
46,2014,24,Nebr.,0,0,3,3,1,0,0,2,1,1,0,0,1,0,3
47,2014,24,N. Dak.,0,0,6,2,3,0,0,1,3,2,0,0,1,1,2
48,2014,24,S. Dak.,0,0,1,0,0,0,0,3,1,2,0,0,1,2,4
